Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
GlycA,0.2212,0.2872,Glycoprotein Acetyls
Albumin,0.1192,0.0994,Albumin
Sc-ala,0.0707,0.0434,Spectrometer-corrected alanine
Acetoacetate,0.0370,0.0406,Acetoacetate
Acetate,0.0418,0.0356,Acetate
Creatinine,0.0312,0.0343,Creatinine
Phe,0.0365,0.0313,Phenylalanine
L-HDL-PL%,0.0303,0.0287,Phospholipids to Total-Lipids in Large HDL percentage
Unsaturation,0.0347,0.0249,Degree of Unsaturation
MUFA%,0.0217,0.0243,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-PL%,0.0200,0.0231,Phospholipids to Total-Lipids in Medium LDL percentage
Ile,0.0248,0.0219,Isoleucine
Gln,0.0175,0.0213,Glutamine
Glu-lactate,0.0148,0.0205,Glucose-lactate
S-HDL-PL%,0.0222,0.0194,Phospholipids to Total-Lipids in Small HDL percentage
Total-BCAA,0.0078,0.0138,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
XS-VLDL-FC%,0.0188,0.0135,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
Citrate,0.0140,0.0130,Citrate
Acetone,0.0207,0.0130,Acetone
Leu,0.0102,0.0130,Leucine
Ala,0.0167,0.0126,Alanine
Val,0.0050,0.0123,Valine
Tyr,0.0175,0.0119,Tyrosine
His,0.0070,0.0118,Histidine
3-Hydroxybutyrate,0.0097,0.0110,3-Hydroxybutyrate
L-LDL-PL%,0.0152,0.0103,Phospholipids to Total-Lipids in Large LDL percentage
IDL-C%,0.0097,0.0103,Cholesterol to Total-Lipids in IDL percentage
L-LDL-CE%,0.0118,0.0099,Cholesteryl Esters to Total-Lipids in Large LDL percentage
SFA%,0.0040,0.0088,Saturated Fatty Acids to Total-Fatty Acids percentage
Glu,0.0057,0.0086,Glucose
Lactate,0.0097,0.0085,Lactate
L-VLDL-PL%,0.0052,0.0074,Phospholipids to Total-Lipids in Large VLDL percentage
XXL-VLDL-PL%,0.0060,0.0063,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-LDL-C%,0.0103,0.0049,Cholesterol to Total-Lipids in Medium LDL percentage
LDL-size,0.0043,0.0048,Average Diameter for LDL Particles
Pyruvate,0.0053,0.0044,Pyruvate
Gly,0.0075,0.0043,Glycine
S-LDL-CE%,0.0048,0.0040,Cholesteryl Esters to Total-Lipids in Small LDL percentage
S-LDL-PL%,0.0048,0.0037,Phospholipids to Total-Lipids in Small LDL percentage
IDL-CE%,0.0038,0.0035,Cholesteryl Esters to Total-Lipids in IDL percentage
LA,0.0040,0.0031,Linoleic Acid
XS-VLDL-PL%,0.0032,0.0027,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-PL%,0.0018,0.0024,Phospholipids to Total-Lipids in IDL percentage
M-LDL-CE%,0.0008,0.0021,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
PUFA/MUFA,0.0018,0.0020,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
LA%,0.0015,0.0017,Linoleic Acid to Total-Fatty Acids percentage
S-LDL-FC,0.0030,0.0016,Free Cholesterol in Small LDL
S-LDL-C%,0.0032,0.0013,Cholesterol to Total-Lipids in Small LDL percentage
S-HDL-FC%,0.0012,0.0012,Free Cholesterol to Total-Lipids in Small HDL percentage
XXL-VLDL-C%,0.0005,0.0008,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
