Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Creatinine,0.1923,0.2157,Creatinine
Gly,0.0990,0.0897,Glycine
LDL-size,0.0883,0.0595,Average Diameter for LDL Particles
3-Hydroxybutyrate,0.0517,0.0456,3-Hydroxybutyrate
XXL-VLDL-CE%,0.0462,0.0437,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Phe,0.0318,0.0343,Phenylalanine
Pyruvate,0.0220,0.0300,Pyruvate
Omega-6/Omega-3,0.0227,0.0268,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Gln,0.0205,0.0265,Glutamine
Lactate,0.0485,0.0265,Lactate
XXL-VLDL-PL%,0.0262,0.0241,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Glu,0.0160,0.0213,Glucose
Acetone,0.0172,0.0192,Acetone
Sc-ala,0.0228,0.0188,Spectrometer-corrected alanine
IDL-PL%,0.0220,0.0186,Phospholipids to Total-Lipids in IDL percentage
GlycA,0.0135,0.0186,Glycoprotein Acetyls
Albumin,0.0110,0.0181,Albumin
Acetate,0.0163,0.0167,Acetate
Ala,0.0097,0.0143,Alanine
IDL-FC%,0.0170,0.0135,Free Cholesterol to Total-Lipids in IDL percentage
L-LDL-PL%,0.0175,0.0134,Phospholipids to Total-Lipids in Large LDL percentage
Ile,0.0117,0.0126,Isoleucine
PUFA,0.0137,0.0117,Polyunsaturated Fatty Acids
XS-VLDL-TG%,0.0115,0.0110,Triglycerides to Total-Lipids in Very Small VLDL percentage
IDL-CE,0.0080,0.0110,Cholesteryl Esters in IDL
SFA%,0.0048,0.0103,Saturated Fatty Acids to Total-Fatty Acids percentage
XXL-VLDL-C%,0.0085,0.0099,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XXL-VLDL-FC%,0.0122,0.0096,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-HDL-PL%,0.0142,0.0092,Phospholipids to Total-Lipids in Large HDL percentage
Val,0.0073,0.0091,Valine
Glu-lactate,0.0047,0.0091,Glucose-lactate
Total-BCAA,0.0043,0.0089,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Tyr,0.0055,0.0084,Tyrosine
His,0.0058,0.0075,Histidine
XS-VLDL-PL%,0.0092,0.0070,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-HDL-PL%,0.0053,0.0065,Phospholipids to Total-Lipids in Medium HDL percentage
LA,0.0047,0.0064,Linoleic Acid
Acetoacetate,0.0048,0.0063,Acetoacetate
L-LDL-CE%,0.0112,0.0063,Cholesteryl Esters to Total-Lipids in Large LDL percentage
L-VLDL-TG%,0.0038,0.0061,Triglycerides to Total-Lipids in Large VLDL percentage
Citrate,0.0047,0.0060,Citrate
L-HDL-CE%,0.0062,0.0047,Cholesteryl Esters to Total-Lipids in Large HDL percentage
Leu,0.0012,0.0038,Leucine
M-LDL-C%,0.0032,0.0036,Cholesterol to Total-Lipids in Medium LDL percentage
IDL-CE%,0.0035,0.0034,Cholesteryl Esters to Total-Lipids in IDL percentage
Omega-6,0.0033,0.0032,Omega-6 Fatty Acids
M-LDL-PL%,0.0012,0.0026,Phospholipids to Total-Lipids in Medium LDL percentage
DHA,0.0025,0.0021,Docosahexaenoic Acid
Omega-6%,0.0030,0.0020,Omega-6 Fatty Acids to Total-Fatty Acids percentage
L-LDL-C%,0.0022,0.0018,Cholesterol to Total-Lipids in Large LDL percentage
DHA%,0.0015,0.0016,Docosahexaenoic Acid to Total-Fatty Acids percentage
XXL-VLDL-TG%,0.0015,0.0013,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Unsaturation,0.0012,0.0010,Degree of Unsaturation
M-LDL-CE%,0.0008,0.0008,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
LA%,0.0008,0.0007,Linoleic Acid to Total-Fatty Acids percentage
