Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Gly,0.0453,0.0601,Glycine
Sc-ala,0.0458,0.0600,Spectrometer-corrected alanine
Pyruvate,0.0552,0.0514,Pyruvate
Ala,0.0695,0.0513,Alanine
GlycA,0.0762,0.0506,Glycoprotein Acetyls
Omega-3,0.0415,0.0486,Omega-3 Fatty Acids
DHA,0.0315,0.0456,Docosahexaenoic Acid
Creatinine,0.0605,0.0436,Creatinine
Ile,0.0500,0.0404,Isoleucine
Val,0.0432,0.0386,Valine
IDL-FC%,0.0190,0.0366,Free Cholesterol to Total-Lipids in IDL percentage
Albumin,0.0510,0.0364,Albumin
Omega-6/Omega-3,0.0365,0.0343,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
His,0.0318,0.0303,Histidine
L-LDL-CE%,0.0342,0.0262,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Phe,0.0323,0.0257,Phenylalanine
Acetate,0.0223,0.0243,Acetate
XXL-VLDL-FC%,0.0210,0.0193,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
LDL-size,0.0128,0.0180,Average Diameter for LDL Particles
Citrate,0.0102,0.0168,Citrate
XXL-VLDL-PL%,0.0143,0.0167,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XS-VLDL-FC%,0.0155,0.0165,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
XXL-VLDL-C%,0.0198,0.0160,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Lactate,0.0170,0.0145,Lactate
Glu,0.0077,0.0118,Glucose
Gln,0.0042,0.0110,Glutamine
3-Hydroxybutyrate,0.0087,0.0109,3-Hydroxybutyrate
Tyr,0.0063,0.0100,Tyrosine
XL-HDL-FC%,0.0128,0.0098,Free Cholesterol to Total-Lipids in Very Large HDL percentage
Acetoacetate,0.0043,0.0089,Acetoacetate
XS-VLDL-PL%,0.0065,0.0081,Phospholipids to Total-Lipids in Very Small VLDL percentage
Unsaturation,0.0023,0.0076,Degree of Unsaturation
XS-VLDL-PL,0.0110,0.0073,Phospholipids in Very Small VLDL
XS-VLDL-CE%,0.0035,0.0073,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
ApoB/ApoA1,0.0067,0.0072,Apolipoprotein B to Apolipoprotein A1 ratio
Glu-lactate,0.0033,0.0069,Glucose-lactate
LA%,0.0072,0.0059,Linoleic Acid to Total-Fatty Acids percentage
XXL-VLDL-CE%,0.0055,0.0057,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
IDL-PL%,0.0040,0.0056,Phospholipids to Total-Lipids in IDL percentage
Leu,0.0043,0.0051,Leucine
PUFA/MUFA,0.0020,0.0051,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
M-HDL-TG,0.0047,0.0050,Triglycerides in Medium HDL
Omega-3%,0.0033,0.0049,Omega-3 Fatty Acids to Total-Fatty Acids percentage
L-HDL-PL%,0.0037,0.0043,Phospholipids to Total-Lipids in Large HDL percentage
M-HDL-CE%,0.0060,0.0042,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
L-LDL-PL%,0.0053,0.0042,Phospholipids to Total-Lipids in Large LDL percentage
M-LDL-CE%,0.0040,0.0041,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
DHA%,0.0018,0.0033,Docosahexaenoic Acid to Total-Fatty Acids percentage
Acetone,0.0042,0.0030,Acetone
XXL-VLDL-TG%,0.0025,0.0025,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
IDL-C%,0.0013,0.0023,Cholesterol to Total-Lipids in IDL percentage
S-LDL-PL%,0.0017,0.0018,Phospholipids to Total-Lipids in Small LDL percentage
M-LDL-PL%,0.0013,0.0017,Phospholipids to Total-Lipids in Medium LDL percentage
LA,0.0015,0.0012,Linoleic Acid
S-HDL-FC%,0.0007,0.0007,Free Cholesterol to Total-Lipids in Small HDL percentage
L-LDL-TG,0.0007,0.0005,Triglycerides in Large LDL
Total-BCAA,0.0005,0.0002,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
