Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
IDL-TG%,0.0362,0.1072,Triglycerides to Total-Lipids in IDL percentage
GlycA,0.1020,0.1072,Glycoprotein Acetyls
LA%,0.0650,0.1038,Linoleic Acid to Total-Fatty Acids percentage
XS-VLDL-CE%,0.0392,0.0880,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
Creatinine,0.0912,0.0696,Creatinine
Albumin,0.1098,0.0659,Albumin
L-HDL-CE%,0.0472,0.0498,Cholesteryl Esters to Total-Lipids in Large HDL percentage
IDL-CE%,0.0385,0.0498,Cholesteryl Esters to Total-Lipids in IDL percentage
S-LDL-CE%,0.0703,0.0434,Cholesteryl Esters to Total-Lipids in Small LDL percentage
XS-VLDL-CE,0.0373,0.0394,Cholesteryl Esters in Very Small VLDL
XL-HDL-P,0.0340,0.0339,Concentration of Very Large HDL Particles
S-VLDL-PL%,0.0128,0.0326,Phospholipids to Total-Lipids in Small VLDL percentage
Citrate,0.0455,0.0287,Citrate
L-LDL-TG%,0.0240,0.0234,Triglycerides to Total-Lipids in Large LDL percentage
Glu,0.0318,0.0188,Glucose
L-HDL-PL%,0.0165,0.0148,Phospholipids to Total-Lipids in Large HDL percentage
L-LDL-TG,0.0157,0.0124,Triglycerides in Large LDL
Tyr,0.0215,0.0120,Tyrosine
LA,0.0122,0.0118,Linoleic Acid
Acetoacetate,0.0207,0.0115,Acetoacetate
Omega-6/Omega-3,0.0205,0.0104,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
XXL-VLDL-PL%,0.0128,0.0075,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XS-VLDL-TG,0.0093,0.0071,Triglycerides in Very Small VLDL
IDL-FC%,0.0122,0.0070,Free Cholesterol to Total-Lipids in IDL percentage
His,0.0092,0.0052,Histidine
Omega-3,0.0082,0.0051,Omega-3 Fatty Acids
Gln,0.0087,0.0049,Glutamine
3-Hydroxybutyrate,0.0073,0.0039,3-Hydroxybutyrate
Omega-3%,0.0062,0.0039,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Glu-lactate,0.0065,0.0035,Glucose-lactate
Gly,0.0063,0.0033,Glycine
Pyruvate,0.0055,0.0032,Pyruvate
XL-HDL-L,0.0027,0.0028,Total-Lipids in Very Large HDL
XXL-VLDL-C%,0.0035,0.0021,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Omega-6%,0.0027,0.0020,Omega-6 Fatty Acids to Total-Fatty Acids percentage
Sc-ala,0.0017,0.0011,Spectrometer-corrected alanine
Phe,0.0018,0.0010,Phenylalanine
XXL-VLDL-FC%,0.0012,0.0006,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Leu,0.0010,0.0006,Leucine
Lactate,0.0007,0.0004,Lactate
Acetone,0.0005,0.0003,Acetone
L-LDL-C%,0.0002,0.0002,Cholesterol to Total-Lipids in Large LDL percentage
L-HDL-C%,0.0002,0.0001,Cholesterol to Total-Lipids in Large HDL percentage
