Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
LA%,0.1043,0.0964,Linoleic Acid to Total-Fatty Acids percentage
MUFA%,0.0693,0.0737,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Creatinine,0.0732,0.0600,Creatinine
IDL-TG%,0.0350,0.0547,Triglycerides to Total-Lipids in IDL percentage
Val,0.0482,0.0448,Valine
LDL-size,0.0402,0.0446,Average Diameter for LDL Particles
Acetoacetate,0.0412,0.0371,Acetoacetate
Albumin,0.0242,0.0309,Albumin
GlycA,0.0455,0.0298,Glycoprotein Acetyls
Omega-6%,0.0340,0.0293,Omega-6 Fatty Acids to Total-Fatty Acids percentage
L-LDL-FC%,0.0252,0.0271,Free Cholesterol to Total-Lipids in Large LDL percentage
Pyruvate,0.0252,0.0255,Pyruvate
Glu,0.0305,0.0252,Glucose
Citrate,0.0233,0.0248,Citrate
XS-VLDL-C%,0.0215,0.0235,Cholesterol to Total-Lipids in Very Small VLDL percentage
Tyr,0.0145,0.0221,Tyrosine
Ala,0.0192,0.0203,Alanine
Glu-lactate,0.0173,0.0203,Glucose-lactate
Gln,0.0208,0.0161,Glutamine
L-LDL-PL%,0.0205,0.0159,Phospholipids to Total-Lipids in Large LDL percentage
Total-BCAA,0.0162,0.0158,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Lactate,0.0082,0.0152,Lactate
Unsaturation,0.0157,0.0150,Degree of Unsaturation
S-VLDL-CE%,0.0193,0.0149,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
IDL-PL%,0.0158,0.0131,Phospholipids to Total-Lipids in IDL percentage
S-HDL-PL%,0.0162,0.0126,Phospholipids to Total-Lipids in Small HDL percentage
XXL-VLDL-PL%,0.0107,0.0124,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Phe,0.0102,0.0110,Phenylalanine
Gly,0.0098,0.0107,Glycine
Omega-3,0.0098,0.0103,Omega-3 Fatty Acids
His,0.0070,0.0099,Histidine
XS-VLDL-FC%,0.0100,0.0091,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
Sc-ala,0.0082,0.0090,Spectrometer-corrected alanine
IDL-FC%,0.0070,0.0085,Free Cholesterol to Total-Lipids in IDL percentage
XS-VLDL-CE%,0.0067,0.0082,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
XS-VLDL-TG%,0.0085,0.0081,Triglycerides to Total-Lipids in Very Small VLDL percentage
XXL-VLDL-FC%,0.0055,0.0080,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
PUFA/MUFA,0.0072,0.0076,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
M-HDL-C%,0.0058,0.0075,Cholesterol to Total-Lipids in Medium HDL percentage
IDL-C%,0.0070,0.0075,Cholesterol to Total-Lipids in IDL percentage
L-LDL-C%,0.0068,0.0072,Cholesterol to Total-Lipids in Large LDL percentage
XXL-VLDL-CE%,0.0073,0.0071,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Ile,0.0063,0.0063,Isoleucine
3-Hydroxybutyrate,0.0077,0.0063,3-Hydroxybutyrate
Acetate,0.0030,0.0053,Acetate
MUFA,0.0033,0.0045,Monounsaturated Fatty Acids
L-LDL-CE%,0.0032,0.0040,Cholesteryl Esters to Total-Lipids in Large LDL percentage
M-LDL-PL%,0.0022,0.0034,Phospholipids to Total-Lipids in Medium LDL percentage
XS-VLDL-PL%,0.0043,0.0034,Phospholipids to Total-Lipids in Very Small VLDL percentage
PUFA%,0.0035,0.0031,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Leu,0.0028,0.0031,Leucine
Acetone,0.0032,0.0026,Acetone
IDL-CE%,0.0033,0.0024,Cholesteryl Esters to Total-Lipids in IDL percentage
L-LDL-TG%,0.0020,0.0018,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-CE%,0.0013,0.0014,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
DHA%,0.0010,0.0009,Docosahexaenoic Acid to Total-Fatty Acids percentage
DHA,0.0008,0.0008,Docosahexaenoic Acid
Omega-3%,0.0002,0.0003,Omega-3 Fatty Acids to Total-Fatty Acids percentage
