Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Creatinine,0.3250,0.6733,Creatinine
Gly,0.2467,0.1430,Glycine
GlycA,0.1558,0.0610,Glycoprotein Acetyls
PC,0.0530,0.0278,Phosphatidylcholines
L-HDL-PL,0.0360,0.0249,Phospholipids in Large HDL
XL-HDL-FC%,0.0483,0.0202,Free Cholesterol to Total-Lipids in Very Large HDL percentage
HDL-FC,0.0325,0.0149,Free Cholesterol in HDL
L-HDL-FC,0.0205,0.0096,Free Cholesterol in Large HDL
Phosphoglyc,0.0235,0.0063,Phosphoglycerides
Gln,0.0182,0.0052,Glutamine
HDL-PL,0.0078,0.0048,Phospholipids in HDL
HDL-L,0.0042,0.0018,Total-Lipids in HDL
XL-HDL-C%,0.0062,0.0016,Cholesterol to Total-Lipids in Very Large HDL percentage
S-HDL-PL%,0.0052,0.0012,Phospholipids to Total-Lipids in Small HDL percentage
M-HDL-PL%,0.0057,0.0012,Phospholipids to Total-Lipids in Medium HDL percentage
L-HDL-L,0.0018,0.0008,Total-Lipids in Large HDL
XS-VLDL-L,0.0023,0.0007,Total-Lipids in Very Small VLDL
Citrate,0.0007,0.0005,Citrate
L-HDL-PL%,0.0017,0.0003,Phospholipids to Total-Lipids in Large HDL percentage
3-Hydroxybutyrate,0.0013,0.0002,3-Hydroxybutyrate
HDL-size,0.0007,0.0002,Average Diameter for HDL Particles
Leu,0.0010,0.0002,Leucine
XL-HDL-PL%,0.0010,0.0002,Phospholipids to Total-Lipids in Very Large HDL percentage
His,0.0005,0.0001,Histidine
Albumin,0.0003,8.4558e-05,Albumin
Unsaturation,0.0002,3.3621e-05,Degree of Unsaturation
