Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Albumin,0.1328,0.1142,Albumin
Creatinine,0.1273,0.1052,Creatinine
Acetate,0.0402,0.0676,Acetate
SFA%,0.0702,0.0516,Saturated Fatty Acids to Total-Fatty Acids percentage
LA%,0.0453,0.0498,Linoleic Acid to Total-Fatty Acids percentage
His,0.0722,0.0482,Histidine
Tyr,0.0372,0.0469,Tyrosine
Gln,0.0437,0.0442,Glutamine
Pyruvate,0.0320,0.0367,Pyruvate
Glu,0.0363,0.0320,Glucose
Sc-ala,0.0240,0.0317,Spectrometer-corrected alanine
Citrate,0.0327,0.0314,Citrate
Ile,0.0215,0.0272,Isoleucine
M-LDL-TG%,0.0123,0.0216,Triglycerides to Total-Lipids in Medium LDL percentage
Lactate,0.0177,0.0215,Lactate
XXL-VLDL-CE%,0.0260,0.0202,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
IDL-PL%,0.0137,0.0199,Phospholipids to Total-Lipids in IDL percentage
Phe,0.0272,0.0195,Phenylalanine
Acetone,0.0065,0.0192,Acetone
XXL-VLDL-P,0.0153,0.0151,Concentration of Chylomicrons and Extremely Large VLDL Particles
Gly,0.0102,0.0146,Glycine
DHA%,0.0152,0.0122,Docosahexaenoic Acid to Total-Fatty Acids percentage
XL-VLDL-FC%,0.0078,0.0118,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
Glu-lactate,0.0092,0.0096,Glucose-lactate
M-LDL-C%,0.0108,0.0088,Cholesterol to Total-Lipids in Medium LDL percentage
XS-VLDL-FC%,0.0087,0.0079,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
XXL-VLDL-PL%,0.0070,0.0077,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Acetoacetate,0.0078,0.0070,Acetoacetate
Ala,0.0070,0.0061,Alanine
IDL-CE%,0.0030,0.0059,Cholesteryl Esters to Total-Lipids in IDL percentage
PUFA%,0.0087,0.0057,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Unsaturation,0.0053,0.0054,Degree of Unsaturation
GlycA,0.0058,0.0051,Glycoprotein Acetyls
XXL-VLDL-PL,0.0050,0.0051,Phospholipids in Chylomicrons and Extremely Large VLDL
Total-BCAA,0.0040,0.0050,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Omega-3%,0.0045,0.0042,Omega-3 Fatty Acids to Total-Fatty Acids percentage
3-Hydroxybutyrate,0.0027,0.0042,3-Hydroxybutyrate
XXL-VLDL-C%,0.0055,0.0042,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
PUFA/MUFA,0.0025,0.0039,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
M-LDL-PL%,0.0063,0.0038,Phospholipids to Total-Lipids in Medium LDL percentage
Omega-6/Omega-3,0.0022,0.0037,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
S-HDL-FC,0.0023,0.0032,Free Cholesterol in Small HDL
S-LDL-CE%,0.0022,0.0031,Cholesteryl Esters to Total-Lipids in Small LDL percentage
S-HDL-PL%,0.0015,0.0028,Phospholipids to Total-Lipids in Small HDL percentage
XL-HDL-CE%,0.0018,0.0028,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
XXL-VLDL-FC,0.0015,0.0027,Free Cholesterol in Chylomicrons and Extremely Large VLDL
XXL-VLDL-FC%,0.0018,0.0024,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-LDL-PL%,0.0023,0.0024,Phospholipids to Total-Lipids in Small LDL percentage
L-LDL-C%,0.0025,0.0023,Cholesterol to Total-Lipids in Large LDL percentage
LDL-size,0.0010,0.0016,Average Diameter for LDL Particles
XXL-VLDL-TG%,0.0015,0.0015,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
IDL-FC%,0.0007,0.0013,Free Cholesterol to Total-Lipids in IDL percentage
L-LDL-FC,0.0010,0.0013,Free Cholesterol in Large LDL
L-LDL-CE%,0.0010,0.0012,Cholesteryl Esters to Total-Lipids in Large LDL percentage
M-LDL-CE%,0.0005,0.0010,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
Val,0.0012,0.0009,Valine
XL-VLDL-PL%,0.0005,0.0009,Phospholipids to Total-Lipids in Very Large VLDL percentage
L-VLDL-FC%,0.0010,0.0007,Free Cholesterol to Total-Lipids in Large VLDL percentage
XL-HDL-FC%,0.0008,0.0007,Free Cholesterol to Total-Lipids in Very Large HDL percentage
Total-PL,0.0007,0.0006,Total-Phospholipids in Lipoprotein Particles
PUFA,0.0003,0.0005,Polyunsaturated Fatty Acids
Omega-6%,0.0003,0.0001,Omega-6 Fatty Acids to Total-Fatty Acids percentage
L-LDL-PL%,0.0002,0.0001,Phospholipids to Total-Lipids in Large LDL percentage
DHA,0.0002,0.0001,Docosahexaenoic Acid
