Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
IDL-CE%,0.0783,0.1201,Cholesteryl Esters to Total-Lipids in IDL percentage
Creatinine,0.0925,0.0919,Creatinine
GlycA,0.1182,0.0827,Glycoprotein Acetyls
Val,0.0578,0.0537,Valine
Gln,0.0395,0.0510,Glutamine
Albumin,0.0642,0.0448,Albumin
S-LDL-CE%,0.0347,0.0392,Cholesteryl Esters to Total-Lipids in Small LDL percentage
Glu-lactate,0.0462,0.0360,Glucose-lactate
Glu,0.0420,0.0338,Glucose
Citrate,0.0273,0.0296,Citrate
Sc-ala,0.0197,0.0292,Spectrometer-corrected alanine
Gly,0.0288,0.0291,Glycine
S-LDL-C%,0.0352,0.0280,Cholesterol to Total-Lipids in Small LDL percentage
Tyr,0.0250,0.0248,Tyrosine
IDL-C%,0.0170,0.0218,Cholesterol to Total-Lipids in IDL percentage
Acetone,0.0208,0.0208,Acetone
Lactate,0.0217,0.0195,Lactate
3-Hydroxybutyrate,0.0142,0.0193,3-Hydroxybutyrate
SFA%,0.0212,0.0155,Saturated Fatty Acids to Total-Fatty Acids percentage
His,0.0110,0.0145,Histidine
Omega-6/Omega-3,0.0148,0.0134,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
IDL-PL%,0.0107,0.0122,Phospholipids to Total-Lipids in IDL percentage
LDL-size,0.0123,0.0117,Average Diameter for LDL Particles
XXL-VLDL-CE%,0.0097,0.0115,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Phe,0.0080,0.0115,Phenylalanine
Acetoacetate,0.0090,0.0099,Acetoacetate
M-VLDL-CE,0.0092,0.0095,Cholesteryl Esters in Medium VLDL
Acetate,0.0063,0.0088,Acetate
MUFA%,0.0052,0.0087,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Pyruvate,0.0068,0.0085,Pyruvate
L-LDL-CE%,0.0103,0.0084,Cholesteryl Esters to Total-Lipids in Large LDL percentage
L-LDL-PL%,0.0067,0.0084,Phospholipids to Total-Lipids in Large LDL percentage
Total-FC,0.0077,0.0072,Total-Free Cholesterol
L-HDL-PL%,0.0067,0.0063,Phospholipids to Total-Lipids in Large HDL percentage
Ala,0.0065,0.0057,Alanine
LA%,0.0058,0.0055,Linoleic Acid to Total-Fatty Acids percentage
M-LDL-C%,0.0072,0.0052,Cholesterol to Total-Lipids in Medium LDL percentage
XS-VLDL-PL%,0.0050,0.0050,Phospholipids to Total-Lipids in Very Small VLDL percentage
Omega-3,0.0068,0.0048,Omega-3 Fatty Acids
Total-BCAA,0.0045,0.0044,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
XL-HDL-C%,0.0025,0.0041,Cholesterol to Total-Lipids in Very Large HDL percentage
Leu,0.0040,0.0037,Leucine
ApoB/ApoA1,0.0033,0.0031,Apolipoprotein B to Apolipoprotein A1 ratio
L-HDL-TG,0.0025,0.0028,Triglycerides in Large HDL
Total-PL,0.0015,0.0026,Total-Phospholipids in Lipoprotein Particles
Ile,0.0022,0.0021,Isoleucine
L-LDL-C%,0.0017,0.0020,Cholesterol to Total-Lipids in Large LDL percentage
M-LDL-CE%,0.0013,0.0016,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
L-VLDL-FC%,0.0010,0.0014,Free Cholesterol to Total-Lipids in Large VLDL percentage
Unsaturation,0.0015,0.0013,Degree of Unsaturation
S-HDL-PL%,0.0008,0.0010,Phospholipids to Total-Lipids in Small HDL percentage
L-HDL-CE%,0.0015,0.0009,Cholesteryl Esters to Total-Lipids in Large HDL percentage
Omega-3%,0.0007,0.0004,Omega-3 Fatty Acids to Total-Fatty Acids percentage
XL-VLDL-PL%,0.0005,0.0004,Phospholipids to Total-Lipids in Very Large VLDL percentage
IDL-FC%,0.0003,0.0003,Free Cholesterol to Total-Lipids in IDL percentage
DHA%,0.0003,0.0002,Docosahexaenoic Acid to Total-Fatty Acids percentage
