Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Creatinine,0.2092,0.4327,Creatinine
Cholines,0.1347,0.1310,Total-Cholines
Gly,0.1565,0.0920,Glycine
SM,0.0853,0.0624,Sphingomyelins
Omega-6,0.0312,0.0415,Omega-6 Fatty Acids
HDL-FC,0.0348,0.0279,Free Cholesterol in HDL
Leu,0.0447,0.0236,Leucine
GlycA,0.0385,0.0196,Glycoprotein Acetyls
XS-VLDL-CE,0.0182,0.0158,Cholesteryl Esters in Very Small VLDL
DHA%,0.0220,0.0155,Docosahexaenoic Acid to Total-Fatty Acids percentage
XL-HDL-CE%,0.0190,0.0130,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
L-HDL-FC,0.0120,0.0111,Free Cholesterol in Large HDL
XS-VLDL-L,0.0117,0.0093,Total-Lipids in Very Small VLDL
Total-PL,0.0048,0.0082,Total-Phospholipids in Lipoprotein Particles
3-Hydroxybutyrate,0.0130,0.0070,3-Hydroxybutyrate
Citrate,0.0135,0.0064,Citrate
LDL-size,0.0123,0.0058,Average Diameter for LDL Particles
L-HDL-FC%,0.0077,0.0058,Free Cholesterol to Total-Lipids in Large HDL percentage
Phosphoglyc,0.0067,0.0055,Phosphoglycerides
Pyruvate,0.0133,0.0053,Pyruvate
PC,0.0037,0.0053,Phosphatidylcholines
L-HDL-PL,0.0073,0.0053,Phospholipids in Large HDL
Omega-3%,0.0075,0.0053,Omega-3 Fatty Acids to Total-Fatty Acids percentage
LA%,0.0117,0.0046,Linoleic Acid to Total-Fatty Acids percentage
XS-VLDL-PL,0.0057,0.0039,Phospholipids in Very Small VLDL
L-LDL-PL%,0.0068,0.0034,Phospholipids to Total-Lipids in Large LDL percentage
XXL-VLDL-FC%,0.0073,0.0031,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Glu,0.0065,0.0030,Glucose
Gln,0.0078,0.0028,Glutamine
PUFA,0.0025,0.0021,Polyunsaturated Fatty Acids
Glu-lactate,0.0043,0.0019,Glucose-lactate
L-VLDL-FC%,0.0032,0.0015,Free Cholesterol to Total-Lipids in Large VLDL percentage
His,0.0020,0.0014,Histidine
L-LDL-FC%,0.0028,0.0014,Free Cholesterol to Total-Lipids in Large LDL percentage
M-HDL-C,0.0022,0.0014,Cholesterol in Medium HDL
Phe,0.0023,0.0012,Phenylalanine
HDL-L,0.0033,0.0012,Total-Lipids in HDL
IDL-CE%,0.0018,0.0011,Cholesteryl Esters to Total-Lipids in IDL percentage
Lactate,0.0027,0.0010,Lactate
XS-VLDL-PL%,0.0022,0.0010,Phospholipids to Total-Lipids in Very Small VLDL percentage
Acetone,0.0020,0.0008,Acetone
HDL-TG,0.0012,0.0007,Triglycerides in HDL
Val,0.0013,0.0007,Valine
Total-BCAA,0.0012,0.0007,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
M-LDL-CE%,0.0008,0.0007,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
M-LDL-PL%,0.0015,0.0006,Phospholipids to Total-Lipids in Medium LDL percentage
Ala,0.0013,0.0006,Alanine
HDL-PL,0.0007,0.0006,Phospholipids in HDL
MUFA%,0.0015,0.0006,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-HDL-FC%,0.0015,0.0005,Free Cholesterol to Total-Lipids in Small HDL percentage
SFA%,0.0012,0.0005,Saturated Fatty Acids to Total-Fatty Acids percentage
S-HDL-PL%,0.0007,0.0005,Phospholipids to Total-Lipids in Small HDL percentage
Acetoacetate,0.0010,0.0004,Acetoacetate
IDL-FC%,0.0007,0.0003,Free Cholesterol to Total-Lipids in IDL percentage
Ile,0.0003,0.0002,Isoleucine
MUFA,0.0002,8.3619e-05,Monounsaturated Fatty Acids
S-LDL-PL%,0.0002,6.9801e-05,Phospholipids to Total-Lipids in Small LDL percentage
M-HDL-FC%,0.0002,3.7562e-05,Free Cholesterol to Total-Lipids in Medium HDL percentage
