Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
L-LDL-C%,0.0828,0.0920,Cholesterol to Total-Lipids in Large LDL percentage
Unsaturation,0.0993,0.0700,Degree of Unsaturation
L-HDL-PL%,0.0540,0.0583,Phospholipids to Total-Lipids in Large HDL percentage
Gln,0.0462,0.0447,Glutamine
Omega-3%,0.0383,0.0442,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Albumin,0.0455,0.0407,Albumin
Glu,0.0450,0.0395,Glucose
XXL-VLDL-FC%,0.0388,0.0376,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Lactate,0.0227,0.0364,Lactate
GlycA,0.0410,0.0348,Glycoprotein Acetyls
Ala,0.0413,0.0324,Alanine
Acetoacetate,0.0228,0.0294,Acetoacetate
Citrate,0.0297,0.0289,Citrate
Glu-lactate,0.0277,0.0275,Glucose-lactate
Creatinine,0.0233,0.0261,Creatinine
L-VLDL-FC%,0.0178,0.0240,Free Cholesterol to Total-Lipids in Large VLDL percentage
His,0.0230,0.0232,Histidine
L-LDL-PL%,0.0263,0.0208,Phospholipids to Total-Lipids in Large LDL percentage
XXL-VLDL-PL%,0.0213,0.0203,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-LDL-CE%,0.0202,0.0194,Cholesteryl Esters to Total-Lipids in Large LDL percentage
3-Hydroxybutyrate,0.0117,0.0187,3-Hydroxybutyrate
Gly,0.0118,0.0164,Glycine
Tyr,0.0138,0.0159,Tyrosine
Pyruvate,0.0178,0.0155,Pyruvate
Phe,0.0143,0.0154,Phenylalanine
Leu,0.0145,0.0141,Leucine
Acetone,0.0150,0.0132,Acetone
Sc-ala,0.0163,0.0130,Spectrometer-corrected alanine
IDL-PL%,0.0073,0.0126,Phospholipids to Total-Lipids in IDL percentage
XS-VLDL-CE%,0.0110,0.0120,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
L-VLDL-PL%,0.0140,0.0116,Phospholipids to Total-Lipids in Large VLDL percentage
Acetate,0.0058,0.0089,Acetate
LA,0.0065,0.0070,Linoleic Acid
SFA%,0.0077,0.0066,Saturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-PL%,0.0067,0.0062,Phospholipids to Total-Lipids in Medium LDL percentage
IDL-FC%,0.0043,0.0060,Free Cholesterol to Total-Lipids in IDL percentage
XXL-VLDL-TG%,0.0033,0.0058,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XXL-VLDL-CE%,0.0037,0.0057,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Ile,0.0063,0.0051,Isoleucine
Total-BCAA,0.0052,0.0045,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Val,0.0042,0.0041,Valine
LDL-size,0.0053,0.0039,Average Diameter for LDL Particles
XL-HDL-TG%,0.0042,0.0039,Triglycerides to Total-Lipids in Very Large HDL percentage
PUFA%,0.0033,0.0036,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
DHA%,0.0028,0.0031,Docosahexaenoic Acid to Total-Fatty Acids percentage
XXL-VLDL-L,0.0023,0.0025,Total-Lipids in Chylomicrons and Extremely Large VLDL
S-HDL-FC%,0.0020,0.0024,Free Cholesterol to Total-Lipids in Small HDL percentage
S-HDL-C%,0.0020,0.0023,Cholesterol to Total-Lipids in Small HDL percentage
Omega-6%,0.0023,0.0023,Omega-6 Fatty Acids to Total-Fatty Acids percentage
IDL-C%,0.0022,0.0018,Cholesterol to Total-Lipids in IDL percentage
XS-VLDL-PL%,0.0008,0.0017,Phospholipids to Total-Lipids in Very Small VLDL percentage
Omega-3,0.0007,0.0013,Omega-3 Fatty Acids
M-LDL-C%,0.0008,0.0012,Cholesterol to Total-Lipids in Medium LDL percentage
Omega-6/Omega-3,0.0017,0.0011,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
LA%,0.0010,0.0007,Linoleic Acid to Total-Fatty Acids percentage
