Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
IDL-CE%,0.1002,0.0722,Cholesteryl Esters to Total-Lipids in IDL percentage
Albumin,0.0593,0.0445,Albumin
SFA%,0.0443,0.0408,Saturated Fatty Acids to Total-Fatty Acids percentage
Lactate,0.0385,0.0406,Lactate
DHA%,0.0373,0.0395,Docosahexaenoic Acid to Total-Fatty Acids percentage
DHA,0.0370,0.0390,Docosahexaenoic Acid
His,0.0212,0.0379,Histidine
M-LDL-PL%,0.0447,0.0344,Phospholipids to Total-Lipids in Medium LDL percentage
Citrate,0.0502,0.0333,Citrate
Acetoacetate,0.0275,0.0315,Acetoacetate
3-Hydroxybutyrate,0.0183,0.0290,3-Hydroxybutyrate
Pyruvate,0.0327,0.0285,Pyruvate
Gln,0.0325,0.0264,Glutamine
IDL-FC%,0.0188,0.0262,Free Cholesterol to Total-Lipids in IDL percentage
L-HDL-TG%,0.0227,0.0259,Triglycerides to Total-Lipids in Large HDL percentage
Acetate,0.0172,0.0244,Acetate
Gly,0.0172,0.0227,Glycine
Glu-lactate,0.0223,0.0226,Glucose-lactate
GlycA,0.0152,0.0225,Glycoprotein Acetyls
XXL-VLDL-TG%,0.0187,0.0216,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
IDL-PL%,0.0233,0.0214,Phospholipids to Total-Lipids in IDL percentage
PUFA,0.0240,0.0213,Polyunsaturated Fatty Acids
Tyr,0.0180,0.0206,Tyrosine
Glu,0.0187,0.0185,Glucose
Creatinine,0.0112,0.0164,Creatinine
XXL-VLDL-PL%,0.0103,0.0164,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Ala,0.0113,0.0158,Alanine
S-LDL-C%,0.0175,0.0156,Cholesterol to Total-Lipids in Small LDL percentage
L-HDL-FC%,0.0102,0.0136,Free Cholesterol to Total-Lipids in Large HDL percentage
L-LDL-PL%,0.0095,0.0135,Phospholipids to Total-Lipids in Large LDL percentage
LA%,0.0047,0.0112,Linoleic Acid to Total-Fatty Acids percentage
Sc-ala,0.0225,0.0111,Spectrometer-corrected alanine
Phe,0.0082,0.0102,Phenylalanine
L-VLDL-TG%,0.0177,0.0094,Triglycerides to Total-Lipids in Large VLDL percentage
L-HDL-C%,0.0108,0.0090,Cholesterol to Total-Lipids in Large HDL percentage
XL-VLDL-PL%,0.0073,0.0090,Phospholipids to Total-Lipids in Very Large VLDL percentage
M-HDL-PL%,0.0042,0.0078,Phospholipids to Total-Lipids in Medium HDL percentage
MUFA%,0.0052,0.0078,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Ile,0.0070,0.0073,Isoleucine
Acetone,0.0043,0.0064,Acetone
S-HDL-TG%,0.0065,0.0060,Triglycerides to Total-Lipids in Small HDL percentage
XXL-VLDL-FC,0.0052,0.0059,Free Cholesterol in Chylomicrons and Extremely Large VLDL
M-HDL-FC%,0.0068,0.0056,Free Cholesterol to Total-Lipids in Medium HDL percentage
XS-VLDL-CE%,0.0072,0.0053,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
LDL-size,0.0032,0.0049,Average Diameter for LDL Particles
L-LDL-CE%,0.0045,0.0046,Cholesteryl Esters to Total-Lipids in Large LDL percentage
S-HDL-PL%,0.0028,0.0044,Phospholipids to Total-Lipids in Small HDL percentage
L-HDL-L,0.0022,0.0039,Total-Lipids in Large HDL
HDL-TG,0.0055,0.0037,Triglycerides in HDL
M-LDL-CE%,0.0038,0.0037,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
XL-VLDL-FC%,0.0042,0.0035,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
Omega-6/Omega-3,0.0022,0.0033,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Val,0.0022,0.0031,Valine
L-HDL-PL%,0.0022,0.0030,Phospholipids to Total-Lipids in Large HDL percentage
XS-VLDL-PL%,0.0030,0.0025,Phospholipids to Total-Lipids in Very Small VLDL percentage
XXL-VLDL-FC%,0.0040,0.0024,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-VLDL-C%,0.0042,0.0018,Cholesterol to Total-Lipids in Large VLDL percentage
S-VLDL-CE,0.0017,0.0018,Cholesteryl Esters in Small VLDL
M-LDL-FC%,0.0033,0.0015,Free Cholesterol to Total-Lipids in Medium LDL percentage
XL-HDL-C%,0.0005,0.0015,Cholesterol to Total-Lipids in Very Large HDL percentage
Omega-3%,0.0025,0.0009,Omega-3 Fatty Acids to Total-Fatty Acids percentage
LDL-TG,0.0003,0.0007,Triglycerides in LDL
XL-HDL-CE%,0.0007,0.0003,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
