Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
L-HDL-CE,0.0902,0.2428,Cholesteryl Esters in Large HDL
L-HDL-C,0.0855,0.1988,Cholesterol in Large HDL
Creatinine,0.1683,0.1029,Creatinine
S-LDL-CE%,0.0700,0.0596,Cholesteryl Esters to Total-Lipids in Small LDL percentage
Gly,0.0888,0.0582,Glycine
S-LDL-C%,0.0432,0.0503,Cholesterol to Total-Lipids in Small LDL percentage
XS-VLDL-CE%,0.0360,0.0417,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
IDL-CE%,0.0483,0.0304,Cholesteryl Esters to Total-Lipids in IDL percentage
Glu-lactate,0.0368,0.0216,Glucose-lactate
ApoB/ApoA1,0.0363,0.0211,Apolipoprotein B to Apolipoprotein A1 ratio
M-LDL-TG%,0.0202,0.0182,Triglycerides to Total-Lipids in Medium LDL percentage
GlycA,0.0320,0.0149,Glycoprotein Acetyls
LA%,0.0272,0.0127,Linoleic Acid to Total-Fatty Acids percentage
XL-VLDL-PL%,0.0162,0.0121,Phospholipids to Total-Lipids in Very Large VLDL percentage
HDL-size,0.0067,0.0104,Average Diameter for HDL Particles
Sc-ala,0.0287,0.0094,Spectrometer-corrected alanine
IDL-C%,0.0095,0.0091,Cholesterol to Total-Lipids in IDL percentage
XXL-VLDL-PL%,0.0188,0.0084,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XS-VLDL-FC%,0.0140,0.0074,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
L-HDL-CE%,0.0127,0.0069,Cholesteryl Esters to Total-Lipids in Large HDL percentage
SFA%,0.0075,0.0068,Saturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-C%,0.0043,0.0050,Cholesterol to Total-Lipids in Medium LDL percentage
M-LDL-CE%,0.0068,0.0044,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
Acetoacetate,0.0133,0.0043,Acetoacetate
Glu,0.0068,0.0039,Glucose
L-LDL-FC%,0.0047,0.0037,Free Cholesterol to Total-Lipids in Large LDL percentage
Albumin,0.0068,0.0030,Albumin
Phe,0.0102,0.0030,Phenylalanine
XL-HDL-FC%,0.0047,0.0030,Free Cholesterol to Total-Lipids in Very Large HDL percentage
S-LDL-PL%,0.0028,0.0028,Phospholipids to Total-Lipids in Small LDL percentage
XS-VLDL-PL%,0.0033,0.0024,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,0.0023,0.0023,Triglycerides to Total-Lipids in Large LDL percentage
L-HDL-FC%,0.0042,0.0021,Free Cholesterol to Total-Lipids in Large HDL percentage
L-VLDL-FC%,0.0032,0.0020,Free Cholesterol to Total-Lipids in Large VLDL percentage
S-HDL-FC%,0.0040,0.0018,Free Cholesterol to Total-Lipids in Small HDL percentage
L-HDL-C%,0.0010,0.0014,Cholesterol to Total-Lipids in Large HDL percentage
Leu,0.0033,0.0013,Leucine
Tyr,0.0037,0.0012,Tyrosine
3-Hydroxybutyrate,0.0015,0.0010,3-Hydroxybutyrate
XXL-VLDL-CE%,0.0017,0.0009,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
IDL-FC%,0.0012,0.0009,Free Cholesterol to Total-Lipids in IDL percentage
XXL-VLDL-FC%,0.0017,0.0009,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Lactate,0.0023,0.0009,Lactate
IDL-PL%,0.0017,0.0008,Phospholipids to Total-Lipids in IDL percentage
Gln,0.0023,0.0008,Glutamine
Ala,0.0013,0.0007,Alanine
L-VLDL-PL%,0.0015,0.0006,Phospholipids to Total-Lipids in Large VLDL percentage
L-LDL-PL%,0.0012,0.0005,Phospholipids to Total-Lipids in Large LDL percentage
L-LDL-TG,0.0005,0.0002,Triglycerides in Large LDL
His,0.0003,0.0001,Histidine
S-HDL-PL%,0.0002,0.0001,Phospholipids to Total-Lipids in Small HDL percentage
XXL-VLDL-C%,0.0002,0.0001,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
LDL-size,0.0002,6.5915e-05,Average Diameter for LDL Particles
