Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
DHA,0.1058,0.0864,Docosahexaenoic Acid
Creatinine,0.0617,0.0841,Creatinine
L-HDL-PL%,0.0740,0.0600,Phospholipids to Total-Lipids in Large HDL percentage
IDL-FC%,0.0392,0.0396,Free Cholesterol to Total-Lipids in IDL percentage
His,0.0383,0.0393,Histidine
Val,0.0570,0.0392,Valine
Gly,0.0538,0.0391,Glycine
Acetoacetate,0.0293,0.0390,Acetoacetate
Phe,0.0530,0.0355,Phenylalanine
IDL-PL%,0.0293,0.0331,Phospholipids to Total-Lipids in IDL percentage
Gln,0.0238,0.0271,Glutamine
Ala,0.0197,0.0256,Alanine
S-LDL-PL%,0.0140,0.0213,Phospholipids to Total-Lipids in Small LDL percentage
Tyr,0.0112,0.0212,Tyrosine
Unsaturation,0.0213,0.0212,Degree of Unsaturation
LA%,0.0142,0.0209,Linoleic Acid to Total-Fatty Acids percentage
3-Hydroxybutyrate,0.0277,0.0207,3-Hydroxybutyrate
M-LDL-PL%,0.0157,0.0206,Phospholipids to Total-Lipids in Medium LDL percentage
Ile,0.0225,0.0195,Isoleucine
Lactate,0.0193,0.0194,Lactate
SFA%,0.0218,0.0193,Saturated Fatty Acids to Total-Fatty Acids percentage
Omega-3%,0.0257,0.0184,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Citrate,0.0195,0.0168,Citrate
Pyruvate,0.0098,0.0155,Pyruvate
GlycA,0.0117,0.0146,Glycoprotein Acetyls
Albumin,0.0083,0.0144,Albumin
DHA%,0.0102,0.0138,Docosahexaenoic Acid to Total-Fatty Acids percentage
M-LDL-CE%,0.0075,0.0138,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
IDL-CE%,0.0142,0.0128,Cholesteryl Esters to Total-Lipids in IDL percentage
Glu,0.0120,0.0127,Glucose
Acetone,0.0065,0.0118,Acetone
VLDL-size,0.0130,0.0108,Average Diameter for VLDL Particles
Acetate,0.0063,0.0097,Acetate
L-LDL-PL%,0.0125,0.0097,Phospholipids to Total-Lipids in Large LDL percentage
LDL-size,0.0100,0.0085,Average Diameter for LDL Particles
Sc-ala,0.0070,0.0062,Spectrometer-corrected alanine
XL-HDL-C%,0.0072,0.0054,Cholesterol to Total-Lipids in Very Large HDL percentage
XXL-VLDL-FC%,0.0028,0.0051,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XXL-VLDL-CE%,0.0033,0.0048,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-HDL-CE%,0.0042,0.0047,Cholesteryl Esters to Total-Lipids in Large HDL percentage
M-HDL-PL%,0.0010,0.0046,Phospholipids to Total-Lipids in Medium HDL percentage
XL-HDL-CE%,0.0028,0.0046,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
Omega-6/Omega-3,0.0057,0.0045,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
XL-VLDL-PL%,0.0038,0.0043,Phospholipids to Total-Lipids in Very Large VLDL percentage
Glu-lactate,0.0028,0.0043,Glucose-lactate
S-LDL-C%,0.0018,0.0042,Cholesterol to Total-Lipids in Small LDL percentage
Omega-3,0.0055,0.0040,Omega-3 Fatty Acids
XS-VLDL-PL%,0.0043,0.0040,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-HDL-TG,0.0043,0.0037,Triglycerides in Large HDL
M-HDL-CE,0.0058,0.0037,Cholesteryl Esters in Medium HDL
XXL-VLDL-PL%,0.0015,0.0036,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Total-BCAA,0.0035,0.0032,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
XL-VLDL-FC%,0.0032,0.0022,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
XXL-VLDL-C%,0.0030,0.0021,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-LDL-CE%,0.0018,0.0018,Cholesteryl Esters to Total-Lipids in Large LDL percentage
LDL-TG,0.0008,0.0011,Triglycerides in LDL
M-LDL-C%,0.0012,0.0009,Cholesterol to Total-Lipids in Medium LDL percentage
Omega-6%,0.0015,0.0007,Omega-6 Fatty Acids to Total-Fatty Acids percentage
XXL-VLDL-TG%,0.0003,0.0006,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-VLDL-FC%,0.0008,0.0004,Free Cholesterol to Total-Lipids in Large VLDL percentage
