Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Citrate,0.0780,0.0642,Citrate
L-VLDL-PL%,0.0712,0.0607,Phospholipids to Total-Lipids in Large VLDL percentage
Lactate,0.0858,0.0590,Lactate
Pyruvate,0.0492,0.0551,Pyruvate
M-LDL-CE%,0.0568,0.0424,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
Phe,0.0532,0.0416,Phenylalanine
Gln,0.0270,0.0356,Glutamine
Gly,0.0475,0.0353,Glycine
XL-HDL-C%,0.0282,0.0326,Cholesterol to Total-Lipids in Very Large HDL percentage
Ile,0.0138,0.0298,Isoleucine
Creatinine,0.0435,0.0293,Creatinine
Tyr,0.0280,0.0276,Tyrosine
Glu-lactate,0.0168,0.0264,Glucose-lactate
Ala,0.0168,0.0263,Alanine
L-LDL-PL%,0.0218,0.0246,Phospholipids to Total-Lipids in Large LDL percentage
LDL-size,0.0227,0.0242,Average Diameter for LDL Particles
Albumin,0.0233,0.0241,Albumin
Acetone,0.0215,0.0238,Acetone
DHA%,0.0312,0.0229,Docosahexaenoic Acid to Total-Fatty Acids percentage
Val,0.0180,0.0228,Valine
Unsaturation,0.0125,0.0204,Degree of Unsaturation
3-Hydroxybutyrate,0.0103,0.0202,3-Hydroxybutyrate
Sc-ala,0.0140,0.0158,Spectrometer-corrected alanine
XXL-VLDL-FC%,0.0095,0.0148,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-LDL-PL%,0.0143,0.0145,Phospholipids to Total-Lipids in Medium LDL percentage
MUFA%,0.0080,0.0140,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
His,0.0105,0.0139,Histidine
VLDL-size,0.0105,0.0130,Average Diameter for VLDL Particles
S-LDL-CE%,0.0088,0.0121,Cholesteryl Esters to Total-Lipids in Small LDL percentage
LA%,0.0098,0.0099,Linoleic Acid to Total-Fatty Acids percentage
L-LDL-FC%,0.0182,0.0099,Free Cholesterol to Total-Lipids in Large LDL percentage
Acetate,0.0087,0.0098,Acetate
S-HDL-FC%,0.0062,0.0089,Free Cholesterol to Total-Lipids in Small HDL percentage
Acetoacetate,0.0065,0.0079,Acetoacetate
XXL-VLDL-PL%,0.0095,0.0078,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
GlycA,0.0083,0.0077,Glycoprotein Acetyls
L-VLDL-FC%,0.0045,0.0077,Free Cholesterol to Total-Lipids in Large VLDL percentage
L-LDL-CE%,0.0083,0.0073,Cholesteryl Esters to Total-Lipids in Large LDL percentage
XL-VLDL-PL%,0.0065,0.0070,Phospholipids to Total-Lipids in Very Large VLDL percentage
IDL-PL%,0.0048,0.0061,Phospholipids to Total-Lipids in IDL percentage
L-VLDL-C%,0.0027,0.0058,Cholesterol to Total-Lipids in Large VLDL percentage
XXL-VLDL-CE%,0.0050,0.0054,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Omega-6/Omega-3,0.0042,0.0045,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
XXL-VLDL-C%,0.0042,0.0038,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
IDL-C%,0.0032,0.0035,Cholesterol to Total-Lipids in IDL percentage
XS-VLDL-TG%,0.0018,0.0035,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-LDL-PL%,0.0025,0.0034,Phospholipids to Total-Lipids in Small LDL percentage
M-LDL-FC%,0.0033,0.0034,Free Cholesterol to Total-Lipids in Medium LDL percentage
SFA%,0.0030,0.0033,Saturated Fatty Acids to Total-Fatty Acids percentage
Glu,0.0032,0.0033,Glucose
IDL-CE%,0.0032,0.0030,Cholesteryl Esters to Total-Lipids in IDL percentage
XL-HDL-TG,0.0042,0.0028,Triglycerides in Very Large HDL
XS-VLDL-PL%,0.0020,0.0026,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-HDL-CE%,0.0030,0.0023,Cholesteryl Esters to Total-Lipids in Large HDL percentage
S-LDL-C%,0.0017,0.0023,Cholesterol to Total-Lipids in Small LDL percentage
S-HDL-TG%,0.0023,0.0022,Triglycerides to Total-Lipids in Small HDL percentage
IDL-FC%,0.0020,0.0018,Free Cholesterol to Total-Lipids in IDL percentage
PUFA%,0.0010,0.0017,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Total-BCAA,0.0013,0.0014,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Leu,0.0010,0.0014,Leucine
XS-VLDL-FC%,0.0008,0.0013,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
LA,0.0003,0.0004,Linoleic Acid
