Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Val,0.0777,0.0607,Valine
Tyr,0.0612,0.0545,Tyrosine
Omega-3,0.0445,0.0464,Omega-3 Fatty Acids
LDL-size,0.0422,0.0438,Average Diameter for LDL Particles
SFA%,0.0385,0.0402,Saturated Fatty Acids to Total-Fatty Acids percentage
Pyruvate,0.0282,0.0399,Pyruvate
3-Hydroxybutyrate,0.0300,0.0380,3-Hydroxybutyrate
IDL-CE%,0.0398,0.0364,Cholesteryl Esters to Total-Lipids in IDL percentage
DHA,0.0425,0.0356,Docosahexaenoic Acid
GlycA,0.0387,0.0302,Glycoprotein Acetyls
Albumin,0.0173,0.0298,Albumin
Gln,0.0407,0.0292,Glutamine
Omega-6/Omega-3,0.0320,0.0258,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Citrate,0.0180,0.0246,Citrate
Glu,0.0238,0.0236,Glucose
Sc-ala,0.0200,0.0226,Spectrometer-corrected alanine
Acetate,0.0195,0.0212,Acetate
XS-VLDL-PL%,0.0197,0.0200,Phospholipids to Total-Lipids in Very Small VLDL percentage
XXL-VLDL-CE%,0.0215,0.0195,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Acetone,0.0208,0.0195,Acetone
Acetoacetate,0.0143,0.0191,Acetoacetate
MUFA%,0.0193,0.0185,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Phe,0.0145,0.0164,Phenylalanine
IDL-PL%,0.0145,0.0163,Phospholipids to Total-Lipids in IDL percentage
Glu-lactate,0.0102,0.0151,Glucose-lactate
L-LDL-PL%,0.0120,0.0148,Phospholipids to Total-Lipids in Large LDL percentage
PUFA/MUFA,0.0178,0.0146,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Ala,0.0137,0.0142,Alanine
Ile,0.0117,0.0134,Isoleucine
Lactate,0.0143,0.0130,Lactate
Leu,0.0155,0.0118,Leucine
His,0.0080,0.0114,Histidine
Gly,0.0115,0.0112,Glycine
L-LDL-CE%,0.0120,0.0106,Cholesteryl Esters to Total-Lipids in Large LDL percentage
XXL-VLDL-FC%,0.0065,0.0106,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-LDL-PL%,0.0162,0.0104,Phospholipids to Total-Lipids in Medium LDL percentage
LA%,0.0100,0.0102,Linoleic Acid to Total-Fatty Acids percentage
XXL-VLDL-TG%,0.0100,0.0093,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-HDL-CE%,0.0098,0.0091,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
Creatinine,0.0058,0.0088,Creatinine
L-LDL-C%,0.0097,0.0080,Cholesterol to Total-Lipids in Large LDL percentage
L-HDL-PL%,0.0088,0.0080,Phospholipids to Total-Lipids in Large HDL percentage
XL-HDL-C%,0.0085,0.0076,Cholesterol to Total-Lipids in Very Large HDL percentage
S-LDL-PL%,0.0078,0.0067,Phospholipids to Total-Lipids in Small LDL percentage
L-VLDL-CE%,0.0040,0.0064,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
S-HDL-FC%,0.0045,0.0058,Free Cholesterol to Total-Lipids in Small HDL percentage
Unsaturation,0.0070,0.0055,Degree of Unsaturation
IDL-FC%,0.0035,0.0055,Free Cholesterol to Total-Lipids in IDL percentage
XXL-VLDL-PL%,0.0037,0.0042,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
IDL-C%,0.0017,0.0039,Cholesterol to Total-Lipids in IDL percentage
DHA%,0.0040,0.0039,Docosahexaenoic Acid to Total-Fatty Acids percentage
M-LDL-C%,0.0033,0.0036,Cholesterol to Total-Lipids in Medium LDL percentage
L-HDL-CE%,0.0013,0.0031,Cholesteryl Esters to Total-Lipids in Large HDL percentage
S-HDL-PL%,0.0027,0.0029,Phospholipids to Total-Lipids in Small HDL percentage
Omega-6%,0.0033,0.0026,Omega-6 Fatty Acids to Total-Fatty Acids percentage
XL-VLDL-PL%,0.0010,0.0015,Phospholipids to Total-Lipids in Very Large VLDL percentage
Total-BCAA,0.0010,0.0007,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
