Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
GlycA,0.1659,0.2018,Glycoprotein Acetyls
L-HDL-CE%,0.0779,0.1349,Cholesteryl Esters to Total-Lipids in Large HDL percentage
Albumin,0.1414,0.1240,Albumin
L-HDL-PL%,0.0530,0.0759,Phospholipids to Total-Lipids in Large HDL percentage
L-HDL-C%,0.0485,0.0674,Cholesterol to Total-Lipids in Large HDL percentage
LA%,0.0633,0.0507,Linoleic Acid to Total-Fatty Acids percentage
Omega-3%,0.0459,0.0393,Omega-3 Fatty Acids to Total-Fatty Acids percentage
3-Hydroxybutyrate,0.0430,0.0328,3-Hydroxybutyrate
Creatinine,0.0270,0.0242,Creatinine
Ala,0.0333,0.0225,Alanine
Total-BCAA,0.0272,0.0213,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
His,0.0293,0.0208,Histidine
Sc-ala,0.0272,0.0169,Spectrometer-corrected alanine
XS-VLDL-CE%,0.0113,0.0150,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
PUFA%,0.0105,0.0124,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Phe,0.0222,0.0123,Phenylalanine
XL-HDL-FC%,0.0123,0.0116,Free Cholesterol to Total-Lipids in Very Large HDL percentage
Citrate,0.0103,0.0089,Citrate
IDL-FC%,0.0118,0.0081,Free Cholesterol to Total-Lipids in IDL percentage
XXL-VLDL-PL%,0.0125,0.0079,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Glu-lactate,0.0115,0.0079,Glucose-lactate
DHA,0.0107,0.0077,Docosahexaenoic Acid
Glu,0.0103,0.0071,Glucose
Acetate,0.0105,0.0070,Acetate
Ile,0.0092,0.0067,Isoleucine
Val,0.0083,0.0051,Valine
Tyr,0.0073,0.0050,Tyrosine
Acetoacetate,0.0060,0.0044,Acetoacetate
XL-HDL-P,0.0060,0.0042,Concentration of Very Large HDL Particles
PUFA/MUFA,0.0028,0.0041,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
M-LDL-PL%,0.0030,0.0028,Phospholipids to Total-Lipids in Medium LDL percentage
XS-VLDL-C%,0.0027,0.0025,Cholesterol to Total-Lipids in Very Small VLDL percentage
Omega-6%,0.0027,0.0024,Omega-6 Fatty Acids to Total-Fatty Acids percentage
Gly,0.0042,0.0023,Glycine
S-LDL-TG%,0.0023,0.0022,Triglycerides to Total-Lipids in Small LDL percentage
M-LDL-CE%,0.0020,0.0017,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
Lactate,0.0022,0.0017,Lactate
S-LDL-CE%,0.0032,0.0017,Cholesteryl Esters to Total-Lipids in Small LDL percentage
Acetone,0.0023,0.0016,Acetone
LDL-size,0.0017,0.0014,Average Diameter for LDL Particles
HDL-size,0.0018,0.0014,Average Diameter for HDL Particles
XL-HDL-PL%,0.0022,0.0013,Phospholipids to Total-Lipids in Very Large HDL percentage
M-LDL-C%,0.0025,0.0013,Cholesterol to Total-Lipids in Medium LDL percentage
Unsaturation,0.0013,0.0013,Degree of Unsaturation
DHA%,0.0017,0.0012,Docosahexaenoic Acid to Total-Fatty Acids percentage
SFA%,0.0015,0.0011,Saturated Fatty Acids to Total-Fatty Acids percentage
Gln,0.0017,0.0010,Glutamine
IDL-PL%,0.0015,0.0009,Phospholipids to Total-Lipids in IDL percentage
Pyruvate,0.0005,0.0007,Pyruvate
XS-VLDL-FC%,0.0007,0.0005,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
L-LDL-CE%,0.0010,0.0004,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Omega-3,0.0003,0.0003,Omega-3 Fatty Acids
S-HDL-FC,0.0005,0.0002,Free Cholesterol in Small HDL
