Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
LA%,0.1015,0.0992,Linoleic Acid to Total-Fatty Acids percentage
Creatinine,0.0980,0.0732,Creatinine
XS-VLDL-PL%,0.0688,0.0640,Phospholipids to Total-Lipids in Very Small VLDL percentage
Glu,0.0512,0.0570,Glucose
Pyruvate,0.0682,0.0453,Pyruvate
L-LDL-PL%,0.0500,0.0411,Phospholipids to Total-Lipids in Large LDL percentage
SFA%,0.0313,0.0401,Saturated Fatty Acids to Total-Fatty Acids percentage
His,0.0182,0.0367,Histidine
Omega-6/Omega-3,0.0323,0.0337,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Citrate,0.0322,0.0315,Citrate
Ala,0.0252,0.0312,Alanine
S-LDL-C%,0.0368,0.0308,Cholesterol to Total-Lipids in Small LDL percentage
Gln,0.0320,0.0301,Glutamine
GlycA,0.0370,0.0274,Glycoprotein Acetyls
3-Hydroxybutyrate,0.0150,0.0244,3-Hydroxybutyrate
L-LDL-CE%,0.0178,0.0235,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Glu-lactate,0.0117,0.0227,Glucose-lactate
Lactate,0.0163,0.0217,Lactate
Gly,0.0210,0.0196,Glycine
Sc-ala,0.0218,0.0190,Spectrometer-corrected alanine
Tyr,0.0233,0.0183,Tyrosine
M-LDL-PL%,0.0155,0.0169,Phospholipids to Total-Lipids in Medium LDL percentage
DHA,0.0087,0.0138,Docosahexaenoic Acid
Acetate,0.0133,0.0126,Acetate
LDL-size,0.0063,0.0119,Average Diameter for LDL Particles
S-HDL-TG%,0.0108,0.0107,Triglycerides to Total-Lipids in Small HDL percentage
Albumin,0.0122,0.0105,Albumin
Phe,0.0092,0.0102,Phenylalanine
L-VLDL-TG%,0.0068,0.0100,Triglycerides to Total-Lipids in Large VLDL percentage
L-HDL-TG,0.0115,0.0092,Triglycerides in Large HDL
IDL-PL%,0.0070,0.0091,Phospholipids to Total-Lipids in IDL percentage
Omega-3%,0.0083,0.0077,Omega-3 Fatty Acids to Total-Fatty Acids percentage
LA,0.0073,0.0069,Linoleic Acid
Acetone,0.0042,0.0063,Acetone
M-HDL-PL%,0.0055,0.0063,Phospholipids to Total-Lipids in Medium HDL percentage
XL-HDL-FC,0.0055,0.0061,Free Cholesterol in Very Large HDL
Ile,0.0035,0.0052,Isoleucine
IDL-CE%,0.0043,0.0051,Cholesteryl Esters to Total-Lipids in IDL percentage
L-HDL-PL%,0.0050,0.0050,Phospholipids to Total-Lipids in Large HDL percentage
XXL-VLDL-FC%,0.0075,0.0048,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
IDL-FC%,0.0040,0.0047,Free Cholesterol to Total-Lipids in IDL percentage
XS-VLDL-FC%,0.0035,0.0047,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
XS-VLDL-FC,0.0045,0.0042,Free Cholesterol in Very Small VLDL
L-VLDL-FC%,0.0015,0.0037,Free Cholesterol to Total-Lipids in Large VLDL percentage
M-LDL-P,0.0020,0.0031,Concentration of Medium LDL Particles
XXL-VLDL-CE%,0.0025,0.0030,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Omega-6%,0.0033,0.0029,Omega-6 Fatty Acids to Total-Fatty Acids percentage
Val,0.0028,0.0026,Valine
HDL-size,0.0028,0.0025,Average Diameter for HDL Particles
Acetoacetate,0.0018,0.0022,Acetoacetate
PUFA/MUFA,0.0030,0.0021,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
IDL-P,0.0025,0.0021,Concentration of IDL Particles
S-HDL-PL%,0.0013,0.0012,Phospholipids to Total-Lipids in Small HDL percentage
XL-HDL-C%,0.0007,0.0008,Cholesterol to Total-Lipids in Very Large HDL percentage
Leu,0.0008,0.0008,Leucine
M-LDL-C%,0.0007,0.0007,Cholesterol to Total-Lipids in Medium LDL percentage
