Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
XS-VLDL-CE%,0.1092,0.2770,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
L-HDL-PL%,0.0855,0.1596,Phospholipids to Total-Lipids in Large HDL percentage
LA%,0.1228,0.1544,Linoleic Acid to Total-Fatty Acids percentage
Gly,0.1300,0.0885,Glycine
XL-HDL-PL%,0.0965,0.0718,Phospholipids to Total-Lipids in Very Large HDL percentage
Creatinine,0.0770,0.0410,Creatinine
XL-HDL-PL,0.0463,0.0314,Phospholipids in Very Large HDL
3-Hydroxybutyrate,0.0498,0.0240,3-Hydroxybutyrate
Gln,0.0387,0.0231,Glutamine
S-HDL-PL%,0.0297,0.0133,Phospholipids to Total-Lipids in Small HDL percentage
XL-HDL-P,0.0203,0.0131,Concentration of Very Large HDL Particles
Omega-6%,0.0165,0.0129,Omega-6 Fatty Acids to Total-Fatty Acids percentage
Albumin,0.0242,0.0091,Albumin
S-LDL-CE%,0.0180,0.0087,Cholesteryl Esters to Total-Lipids in Small LDL percentage
XL-HDL-C%,0.0152,0.0085,Cholesterol to Total-Lipids in Very Large HDL percentage
XS-VLDL-C%,0.0085,0.0077,Cholesterol to Total-Lipids in Very Small VLDL percentage
HDL-size,0.0095,0.0057,Average Diameter for HDL Particles
SFA%,0.0085,0.0044,Saturated Fatty Acids to Total-Fatty Acids percentage
Glu-lactate,0.0080,0.0039,Glucose-lactate
Acetate,0.0097,0.0038,Acetate
IDL-PL%,0.0048,0.0027,Phospholipids to Total-Lipids in IDL percentage
S-HDL-C%,0.0048,0.0026,Cholesterol to Total-Lipids in Small HDL percentage
His,0.0052,0.0026,Histidine
XL-VLDL-TG%,0.0028,0.0025,Triglycerides to Total-Lipids in Very Large VLDL percentage
XXL-VLDL-CE%,0.0063,0.0025,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-HDL-CE%,0.0053,0.0022,Cholesteryl Esters to Total-Lipids in Large HDL percentage
Acetone,0.0045,0.0022,Acetone
Sc-ala,0.0037,0.0020,Spectrometer-corrected alanine
M-VLDL-PL%,0.0035,0.0019,Phospholipids to Total-Lipids in Medium VLDL percentage
PUFA/MUFA,0.0033,0.0016,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
GlycA,0.0030,0.0016,Glycoprotein Acetyls
Glu,0.0032,0.0014,Glucose
Acetoacetate,0.0033,0.0014,Acetoacetate
Val,0.0023,0.0013,Valine
M-VLDL-CE%,0.0025,0.0013,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
S-LDL-PL%,0.0025,0.0011,Phospholipids to Total-Lipids in Small LDL percentage
XL-HDL-FC,0.0015,0.0011,Free Cholesterol in Very Large HDL
M-HDL-PL%,0.0027,0.0009,Phospholipids to Total-Lipids in Medium HDL percentage
XS-VLDL-TG%,0.0012,0.0008,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-HDL-C,0.0013,0.0006,Cholesterol in Small HDL
Pyruvate,0.0008,0.0005,Pyruvate
S-LDL-C%,0.0012,0.0004,Cholesterol to Total-Lipids in Small LDL percentage
Omega-3%,0.0008,0.0004,Omega-3 Fatty Acids to Total-Fatty Acids percentage
DHA%,0.0005,0.0003,Docosahexaenoic Acid to Total-Fatty Acids percentage
XS-VLDL-PL%,0.0007,0.0003,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-FC%,0.0007,0.0003,Free Cholesterol to Total-Lipids in IDL percentage
Ala,0.0005,0.0002,Alanine
Citrate,0.0005,0.0002,Citrate
Omega-6/Omega-3,0.0003,0.0002,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Phe,0.0003,0.0001,Phenylalanine
M-HDL-FC%,0.0002,0.0001,Free Cholesterol to Total-Lipids in Medium HDL percentage
S-HDL-CE,0.0003,0.0001,Cholesteryl Esters in Small HDL
M-LDL-C%,0.0003,0.0001,Cholesterol to Total-Lipids in Medium LDL percentage
L-LDL-PL%,0.0003,0.0001,Phospholipids to Total-Lipids in Large LDL percentage
LDL-size,0.0002,7.7190e-05,Average Diameter for LDL Particles
Tyr,0.0002,7.6180e-05,Tyrosine
XXL-VLDL-FC%,0.0002,6.2605e-05,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Total-BCAA,0.0002,4.9712e-05,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
L-LDL-C%,0.0002,4.7825e-05,Cholesterol to Total-Lipids in Large LDL percentage
