Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Creatinine,0.0432,0.0591,Creatinine
LDL-size,0.0390,0.0511,Average Diameter for LDL Particles
IDL-FC%,0.0559,0.0485,Free Cholesterol to Total-Lipids in IDL percentage
Gly,0.0698,0.0472,Glycine
SFA%,0.0390,0.0447,Saturated Fatty Acids to Total-Fatty Acids percentage
Gln,0.0558,0.0444,Glutamine
L-VLDL-FC%,0.0559,0.0403,Free Cholesterol to Total-Lipids in Large VLDL percentage
Glu-lactate,0.0552,0.0368,Glucose-lactate
3-Hydroxybutyrate,0.0267,0.0359,3-Hydroxybutyrate
His,0.0338,0.0340,Histidine
IDL-PL%,0.0170,0.0303,Phospholipids to Total-Lipids in IDL percentage
S-HDL-PL%,0.0228,0.0299,Phospholipids to Total-Lipids in Small HDL percentage
Acetate,0.0183,0.0277,Acetate
Citrate,0.0257,0.0270,Citrate
LA%,0.0272,0.0250,Linoleic Acid to Total-Fatty Acids percentage
Acetone,0.0197,0.0248,Acetone
Pyruvate,0.0140,0.0244,Pyruvate
Val,0.0180,0.0239,Valine
Tyr,0.0175,0.0202,Tyrosine
Albumin,0.0105,0.0191,Albumin
M-LDL-C%,0.0338,0.0170,Cholesterol to Total-Lipids in Medium LDL percentage
L-VLDL-TG,0.0283,0.0165,Triglycerides in Large VLDL
L-VLDL-PL%,0.0165,0.0157,Phospholipids to Total-Lipids in Large VLDL percentage
Phe,0.0090,0.0152,Phenylalanine
M-LDL-PL%,0.0153,0.0144,Phospholipids to Total-Lipids in Medium LDL percentage
Unsaturation,0.0112,0.0137,Degree of Unsaturation
XXL-VLDL-TG%,0.0190,0.0134,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
GlycA,0.0105,0.0133,Glycoprotein Acetyls
Lactate,0.0097,0.0128,Lactate
Glu,0.0072,0.0121,Glucose
Ala,0.0120,0.0111,Alanine
Leu,0.0122,0.0109,Leucine
Acetoacetate,0.0038,0.0101,Acetoacetate
L-LDL-CE%,0.0108,0.0093,Cholesteryl Esters to Total-Lipids in Large LDL percentage
L-VLDL-TG%,0.0145,0.0091,Triglycerides to Total-Lipids in Large VLDL percentage
MUFA%,0.0077,0.0087,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
L-LDL-PL%,0.0092,0.0087,Phospholipids to Total-Lipids in Large LDL percentage
DHA,0.0038,0.0081,Docosahexaenoic Acid
Omega-3%,0.0065,0.0075,Omega-3 Fatty Acids to Total-Fatty Acids percentage
L-HDL-C%,0.0055,0.0069,Cholesterol to Total-Lipids in Large HDL percentage
Total-BCAA,0.0107,0.0068,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Sc-ala,0.0080,0.0061,Spectrometer-corrected alanine
XS-VLDL-PL%,0.0070,0.0057,Phospholipids to Total-Lipids in Very Small VLDL percentage
LA,0.0060,0.0055,Linoleic Acid
M-LDL-FC%,0.0087,0.0055,Free Cholesterol to Total-Lipids in Medium LDL percentage
XL-VLDL-PL%,0.0108,0.0053,Phospholipids to Total-Lipids in Very Large VLDL percentage
L-HDL-TG%,0.0040,0.0049,Triglycerides to Total-Lipids in Large HDL percentage
Omega-6/Omega-3,0.0027,0.0042,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
S-HDL-FC%,0.0063,0.0038,Free Cholesterol to Total-Lipids in Small HDL percentage
S-LDL-FC%,0.0038,0.0033,Free Cholesterol to Total-Lipids in Small LDL percentage
M-LDL-CE%,0.0030,0.0031,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
XS-VLDL-FC%,0.0023,0.0031,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
PUFA/MUFA,0.0042,0.0028,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
IDL-CE%,0.0030,0.0023,Cholesteryl Esters to Total-Lipids in IDL percentage
M-HDL-C%,0.0017,0.0020,Cholesterol to Total-Lipids in Medium HDL percentage
M-HDL-PL%,0.0012,0.0015,Phospholipids to Total-Lipids in Medium HDL percentage
Omega-3,0.0013,0.0013,Omega-3 Fatty Acids
DHA%,0.0013,0.0013,Docosahexaenoic Acid to Total-Fatty Acids percentage
XXL-VLDL-C%,0.0010,0.0010,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XXL-VLDL-FC%,0.0012,0.0008,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XXL-VLDL-CE%,0.0003,0.0006,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
