Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Albumin,0.1632,0.1960,Albumin
Creatinine,0.1232,0.1256,Creatinine
GlycA,0.0948,0.0889,Glycoprotein Acetyls
Leu,0.0680,0.0667,Leucine
PUFA%,0.0448,0.0584,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
LA%,0.0477,0.0535,Linoleic Acid to Total-Fatty Acids percentage
PUFA/MUFA,0.0357,0.0299,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
LA,0.0292,0.0291,Linoleic Acid
Lactate,0.0322,0.0266,Lactate
Acetoacetate,0.0303,0.0246,Acetoacetate
L-LDL-TG%,0.0138,0.0237,Triglycerides to Total-Lipids in Large LDL percentage
Phe,0.0277,0.0231,Phenylalanine
Glu-lactate,0.0283,0.0222,Glucose-lactate
LDL-size,0.0178,0.0202,Average Diameter for LDL Particles
3-Hydroxybutyrate,0.0225,0.0202,3-Hydroxybutyrate
Acetone,0.0213,0.0183,Acetone
Tyr,0.0187,0.0169,Tyrosine
Unsaturation,0.0185,0.0167,Degree of Unsaturation
IDL-PL%,0.0185,0.0164,Phospholipids to Total-Lipids in IDL percentage
M-LDL-PL%,0.0175,0.0163,Phospholipids to Total-Lipids in Medium LDL percentage
Omega-3%,0.0127,0.0106,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Gln,0.0127,0.0103,Glutamine
Citrate,0.0118,0.0082,Citrate
Pyruvate,0.0067,0.0070,Pyruvate
His,0.0127,0.0068,Histidine
Acetate,0.0047,0.0061,Acetate
Val,0.0052,0.0059,Valine
XXL-VLDL-PL%,0.0080,0.0059,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Total-BCAA,0.0052,0.0052,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
S-LDL-PL%,0.0063,0.0049,Phospholipids to Total-Lipids in Small LDL percentage
XXL-VLDL-FC%,0.0048,0.0040,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XXL-VLDL-CE%,0.0047,0.0036,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Gly,0.0050,0.0035,Glycine
XXL-VLDL-C%,0.0033,0.0034,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
IDL-CE%,0.0038,0.0031,Cholesteryl Esters to Total-Lipids in IDL percentage
L-HDL-TG,0.0018,0.0026,Triglycerides in Large HDL
XL-VLDL-PL%,0.0018,0.0023,Phospholipids to Total-Lipids in Very Large VLDL percentage
XL-VLDL-PL,0.0025,0.0023,Phospholipids in Very Large VLDL
Ala,0.0025,0.0022,Alanine
Ile,0.0022,0.0020,Isoleucine
L-VLDL-PL%,0.0023,0.0017,Phospholipids to Total-Lipids in Large VLDL percentage
SFA%,0.0017,0.0014,Saturated Fatty Acids to Total-Fatty Acids percentage
Glu,0.0013,0.0013,Glucose
IDL-FC%,0.0008,0.0007,Free Cholesterol to Total-Lipids in IDL percentage
Sc-ala,0.0008,0.0007,Spectrometer-corrected alanine
XS-VLDL-PL%,0.0008,0.0006,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-LDL-CE%,0.0002,0.0002,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
