Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
SFA%,0.0650,0.0521,Saturated Fatty Acids to Total-Fatty Acids percentage
Sc-ala,0.0605,0.0481,Spectrometer-corrected alanine
Omega-3%,0.0612,0.0478,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Leu,0.0370,0.0422,Leucine
S-HDL-FC%,0.0408,0.0391,Free Cholesterol to Total-Lipids in Small HDL percentage
L-LDL-PL%,0.0362,0.0351,Phospholipids to Total-Lipids in Large LDL percentage
Acetate,0.0360,0.0324,Acetate
Albumin,0.0582,0.0309,Albumin
Ile,0.0278,0.0299,Isoleucine
Tyr,0.0212,0.0296,Tyrosine
Val,0.0237,0.0294,Valine
Glu-lactate,0.0343,0.0276,Glucose-lactate
Ala,0.0210,0.0261,Alanine
Acetoacetate,0.0150,0.0253,Acetoacetate
Glu,0.0215,0.0244,Glucose
Gly,0.0182,0.0227,Glycine
Acetone,0.0185,0.0219,Acetone
Omega-3,0.0267,0.0211,Omega-3 Fatty Acids
M-LDL-CE%,0.0138,0.0209,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
Omega-6/Omega-3,0.0217,0.0182,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Lactate,0.0150,0.0181,Lactate
L-LDL-CE%,0.0172,0.0179,Cholesteryl Esters to Total-Lipids in Large LDL percentage
3-Hydroxybutyrate,0.0118,0.0178,3-Hydroxybutyrate
His,0.0180,0.0167,Histidine
LDL-size,0.0198,0.0165,Average Diameter for LDL Particles
Creatinine,0.0098,0.0154,Creatinine
Citrate,0.0092,0.0142,Citrate
DHA,0.0153,0.0139,Docosahexaenoic Acid
Unsaturation,0.0143,0.0139,Degree of Unsaturation
XXL-VLDL-FC%,0.0047,0.0137,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
IDL-FC%,0.0102,0.0136,Free Cholesterol to Total-Lipids in IDL percentage
Pyruvate,0.0112,0.0136,Pyruvate
L-HDL-FC%,0.0177,0.0135,Free Cholesterol to Total-Lipids in Large HDL percentage
Gln,0.0127,0.0134,Glutamine
GlycA,0.0115,0.0127,Glycoprotein Acetyls
Total-BCAA,0.0092,0.0121,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
M-LDL-PL%,0.0058,0.0117,Phospholipids to Total-Lipids in Medium LDL percentage
DHA%,0.0103,0.0109,Docosahexaenoic Acid to Total-Fatty Acids percentage
MUFA%,0.0093,0.0102,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Phe,0.0072,0.0100,Phenylalanine
LDL-TG,0.0058,0.0095,Triglycerides in LDL
M-LDL-C%,0.0068,0.0093,Cholesterol to Total-Lipids in Medium LDL percentage
L-VLDL-P,0.0137,0.0088,Concentration of Large VLDL Particles
XL-VLDL-CE,0.0108,0.0077,Cholesteryl Esters in Very Large VLDL
IDL-PL%,0.0035,0.0063,Phospholipids to Total-Lipids in IDL percentage
XXL-VLDL-TG%,0.0038,0.0056,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-HDL-CE%,0.0082,0.0054,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
M-HDL-CE%,0.0047,0.0053,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
S-HDL-PL%,0.0047,0.0044,Phospholipids to Total-Lipids in Small HDL percentage
S-LDL-PL,0.0070,0.0042,Phospholipids in Small LDL
XXL-VLDL-PL%,0.0025,0.0035,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
IDL-P,0.0063,0.0034,Concentration of IDL Particles
LA%,0.0010,0.0030,Linoleic Acid to Total-Fatty Acids percentage
L-HDL-PL%,0.0020,0.0028,Phospholipids to Total-Lipids in Large HDL percentage
L-LDL-P,0.0035,0.0028,Concentration of Large LDL Particles
XL-HDL-C%,0.0052,0.0027,Cholesterol to Total-Lipids in Very Large HDL percentage
SM,0.0038,0.0023,Sphingomyelins
L-VLDL-PL%,0.0007,0.0019,Phospholipids to Total-Lipids in Large VLDL percentage
L-LDL-FC%,0.0018,0.0018,Free Cholesterol to Total-Lipids in Large LDL percentage
XS-VLDL-PL%,0.0030,0.0017,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-HDL-TG,0.0015,0.0017,Triglycerides in Large HDL
XL-HDL-TG%,0.0007,0.0008,Triglycerides to Total-Lipids in Very Large HDL percentage
IDL-TG%,0.0005,0.0003,Triglycerides to Total-Lipids in IDL percentage
L-HDL-TG%,0.0002,0.0003,Triglycerides to Total-Lipids in Large HDL percentage
