Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Creatinine,0.2642,0.4982,Creatinine
GlycA,0.1722,0.1243,Glycoprotein Acetyls
Gly,0.1393,0.1085,Glycine
Albumin,0.0925,0.0681,Albumin
Leu,0.0547,0.0269,Leucine
L-LDL-PL%,0.0395,0.0231,Phospholipids to Total-Lipids in Large LDL percentage
XL-HDL-FC%,0.0287,0.0174,Free Cholesterol to Total-Lipids in Very Large HDL percentage
L-LDL-CE%,0.0263,0.0163,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Citrate,0.0240,0.0132,Citrate
PUFA%,0.0152,0.0097,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Val,0.0158,0.0091,Valine
Pyruvate,0.0120,0.0091,Pyruvate
IDL-FC%,0.0075,0.0063,Free Cholesterol to Total-Lipids in IDL percentage
MUFA%,0.0112,0.0060,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
3-Hydroxybutyrate,0.0095,0.0055,3-Hydroxybutyrate
Ala,0.0088,0.0054,Alanine
M-LDL-PL%,0.0050,0.0043,Phospholipids to Total-Lipids in Medium LDL percentage
Tyr,0.0045,0.0040,Tyrosine
Total-BCAA,0.0062,0.0035,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Acetoacetate,0.0042,0.0031,Acetoacetate
XS-VLDL-PL%,0.0048,0.0029,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-HDL-PL,0.0042,0.0028,Phospholipids in Large HDL
IDL-PL%,0.0032,0.0027,Phospholipids to Total-Lipids in IDL percentage
LDL-size,0.0050,0.0025,Average Diameter for LDL Particles
XXL-VLDL-FC%,0.0028,0.0023,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-HDL-FC,0.0038,0.0021,Free Cholesterol in Large HDL
Phe,0.0037,0.0021,Phenylalanine
S-HDL-PL%,0.0032,0.0021,Phospholipids to Total-Lipids in Small HDL percentage
Glu,0.0020,0.0021,Glucose
His,0.0035,0.0020,Histidine
Sc-ala,0.0027,0.0019,Spectrometer-corrected alanine
Lactate,0.0032,0.0015,Lactate
L-HDL-TG%,0.0012,0.0012,Triglycerides to Total-Lipids in Large HDL percentage
XXL-VLDL-PL%,0.0010,0.0009,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
MUFA,0.0017,0.0009,Monounsaturated Fatty Acids
L-LDL-C%,0.0015,0.0008,Cholesterol to Total-Lipids in Large LDL percentage
M-HDL-PL%,0.0012,0.0008,Phospholipids to Total-Lipids in Medium HDL percentage
S-LDL-PL%,0.0015,0.0008,Phospholipids to Total-Lipids in Small LDL percentage
XXL-VLDL-C%,0.0008,0.0007,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-LDL-CE%,0.0010,0.0007,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
Ile,0.0012,0.0006,Isoleucine
PUFA/MUFA,0.0015,0.0006,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
IDL-CE%,0.0005,0.0005,Cholesteryl Esters to Total-Lipids in IDL percentage
M-LDL-C%,0.0007,0.0004,Cholesterol to Total-Lipids in Medium LDL percentage
SFA%,0.0005,0.0004,Saturated Fatty Acids to Total-Fatty Acids percentage
Glu-lactate,0.0003,0.0004,Glucose-lactate
Gln,0.0008,0.0004,Glutamine
DHA%,0.0003,0.0003,Docosahexaenoic Acid to Total-Fatty Acids percentage
IDL-P,0.0003,0.0002,Concentration of IDL Particles
XXL-VLDL-TG%,0.0002,0.0002,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-VLDL-PL%,0.0003,0.0002,Phospholipids to Total-Lipids in Very Large VLDL percentage
DHA,0.0002,0.0001,Docosahexaenoic Acid
XL-HDL-C%,0.0002,7.7310e-05,Cholesterol to Total-Lipids in Very Large HDL percentage
