Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Glu-lactate,0.1990,0.2909,Glucose-lactate
XS-VLDL-CE%,0.1525,0.1808,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
Glu,0.1028,0.1478,Glucose
IDL-CE,0.0785,0.1341,Cholesteryl Esters in IDL
S-LDL-CE%,0.0782,0.0325,Cholesteryl Esters to Total-Lipids in Small LDL percentage
Sc-ala,0.0575,0.0317,Spectrometer-corrected alanine
L-LDL-C%,0.0392,0.0305,Cholesterol to Total-Lipids in Large LDL percentage
Total-CE,0.0163,0.0218,Total-Esterified Cholesterol
LA,0.0420,0.0215,Linoleic Acid
3-Hydroxybutyrate,0.0430,0.0193,3-Hydroxybutyrate
IDL-CE%,0.0350,0.0159,Cholesteryl Esters to Total-Lipids in IDL percentage
Cholines,0.0173,0.0148,Total-Cholines
IDL-C,0.0068,0.0102,Cholesterol in IDL
IDL-TG%,0.0112,0.0061,Triglycerides to Total-Lipids in IDL percentage
L-HDL-PL%,0.0110,0.0054,Phospholipids to Total-Lipids in Large HDL percentage
Albumin,0.0218,0.0047,Albumin
Tyr,0.0085,0.0046,Tyrosine
XS-VLDL-PL%,0.0075,0.0041,Phospholipids to Total-Lipids in Very Small VLDL percentage
Total-P,0.0030,0.0036,Total-Concentration of Lipoprotein Particles
Creatinine,0.0118,0.0032,Creatinine
Total-PL,0.0015,0.0022,Total-Phospholipids in Lipoprotein Particles
IDL-FC%,0.0060,0.0019,Free Cholesterol to Total-Lipids in IDL percentage
Gly,0.0093,0.0018,Glycine
Gln,0.0072,0.0016,Glutamine
Val,0.0078,0.0015,Valine
Citrate,0.0040,0.0015,Citrate
XS-VLDL-TG%,0.0015,0.0008,Triglycerides to Total-Lipids in Very Small VLDL percentage
Pyruvate,0.0022,0.0006,Pyruvate
GlycA,0.0028,0.0005,Glycoprotein Acetyls
L-LDL-TG%,0.0028,0.0005,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-C%,0.0020,0.0005,Cholesterol to Total-Lipids in Very Small VLDL percentage
Ala,0.0003,0.0005,Alanine
His,0.0023,0.0005,Histidine
LA%,0.0015,0.0004,Linoleic Acid to Total-Fatty Acids percentage
XS-VLDL-FC%,0.0002,0.0003,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
XXL-VLDL-PL%,0.0010,0.0002,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
DHA%,0.0012,0.0002,Docosahexaenoic Acid to Total-Fatty Acids percentage
Acetone,0.0005,0.0002,Acetone
Phe,0.0013,0.0002,Phenylalanine
Total-C,0.0003,0.0002,Total-Cholesterol
Lactate,0.0007,0.0001,Lactate
Acetate,0.0005,0.0001,Acetate
