Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
XS-VLDL-CE%,0.1838,0.4122,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
LA%,0.1915,0.1891,Linoleic Acid to Total-Fatty Acids percentage
S-LDL-PL,0.1430,0.1241,Phospholipids in Small LDL
L-LDL-TG,0.0488,0.0528,Triglycerides in Large LDL
ApoB/ApoA1,0.0507,0.0332,Apolipoprotein B to Apolipoprotein A1 ratio
ApoB,0.0210,0.0297,Apolipoprotein B
IDL-P,0.0432,0.0290,Concentration of IDL Particles
XXL-VLDL-CE,0.0575,0.0247,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
XS-VLDL-CE,0.0425,0.0186,Cholesteryl Esters in Very Small VLDL
GlycA,0.0197,0.0109,Glycoprotein Acetyls
LDL-TG,0.0047,0.0097,Triglycerides in LDL
L-HDL-PL%,0.0192,0.0094,Phospholipids to Total-Lipids in Large HDL percentage
Gly,0.0273,0.0078,Glycine
Omega-3%,0.0257,0.0077,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Albumin,0.0303,0.0072,Albumin
L-HDL-CE%,0.0063,0.0069,Cholesteryl Esters to Total-Lipids in Large HDL percentage
S-LDL-CE%,0.0175,0.0065,Cholesteryl Esters to Total-Lipids in Small LDL percentage
Glu,0.0150,0.0042,Glucose
Unsaturation,0.0130,0.0034,Degree of Unsaturation
Omega-6/Omega-3,0.0060,0.0021,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
S-LDL-L,0.0045,0.0019,Total-Lipids in Small LDL
XS-VLDL-TG%,0.0032,0.0016,Triglycerides to Total-Lipids in Very Small VLDL percentage
Glu-lactate,0.0070,0.0016,Glucose-lactate
HDL-size,0.0033,0.0015,Average Diameter for HDL Particles
Creatinine,0.0033,0.0010,Creatinine
SFA%,0.0030,0.0009,Saturated Fatty Acids to Total-Fatty Acids percentage
L-HDL-C%,0.0022,0.0009,Cholesterol to Total-Lipids in Large HDL percentage
3-Hydroxybutyrate,0.0037,0.0008,3-Hydroxybutyrate
XXL-VLDL-PL%,0.0013,0.0003,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-VLDL-FC%,0.0005,0.0001,Free Cholesterol to Total-Lipids in Large VLDL percentage
Omega-3,0.0003,0.0001,Omega-3 Fatty Acids
Pyruvate,0.0007,0.0001,Pyruvate
IDL-CE%,0.0002,5.6388e-05,Cholesteryl Esters to Total-Lipids in IDL percentage
L-LDL-P,0.0002,5.2734e-05,Concentration of Large LDL Particles
