Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
XL-HDL-FC%,0.1097,0.1024,Free Cholesterol to Total-Lipids in Very Large HDL percentage
GlycA,0.0962,0.0875,Glycoprotein Acetyls
Creatinine,0.1162,0.0843,Creatinine
Ala,0.0650,0.0575,Alanine
Tyr,0.0463,0.0498,Tyrosine
His,0.0460,0.0408,Histidine
Albumin,0.0450,0.0407,Albumin
IDL-PL%,0.0440,0.0363,Phospholipids to Total-Lipids in IDL percentage
Citrate,0.0292,0.0360,Citrate
LA%,0.0272,0.0342,Linoleic Acid to Total-Fatty Acids percentage
Lactate,0.0272,0.0306,Lactate
Acetone,0.0297,0.0248,Acetone
Phe,0.0213,0.0247,Phenylalanine
Total-BCAA,0.0192,0.0211,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
XL-HDL-C%,0.0152,0.0192,Cholesterol to Total-Lipids in Very Large HDL percentage
S-HDL-CE%,0.0188,0.0187,Cholesteryl Esters to Total-Lipids in Small HDL percentage
Glu,0.0087,0.0181,Glucose
XS-VLDL-PL%,0.0147,0.0173,Phospholipids to Total-Lipids in Very Small VLDL percentage
Acetoacetate,0.0107,0.0161,Acetoacetate
XL-HDL-TG,0.0157,0.0137,Triglycerides in Very Large HDL
XS-VLDL-PL,0.0110,0.0120,Phospholipids in Very Small VLDL
Omega-6/Omega-3,0.0102,0.0116,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Val,0.0077,0.0108,Valine
Gly,0.0085,0.0099,Glycine
IDL-CE%,0.0092,0.0096,Cholesteryl Esters to Total-Lipids in IDL percentage
XL-VLDL-PL%,0.0057,0.0095,Phospholipids to Total-Lipids in Very Large VLDL percentage
IDL-P,0.0060,0.0087,Concentration of IDL Particles
S-HDL-PL%,0.0105,0.0086,Phospholipids to Total-Lipids in Small HDL percentage
Acetate,0.0065,0.0081,Acetate
XXL-VLDL-C%,0.0058,0.0077,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
SFA%,0.0043,0.0075,Saturated Fatty Acids to Total-Fatty Acids percentage
Omega-3,0.0063,0.0073,Omega-3 Fatty Acids
Ile,0.0078,0.0071,Isoleucine
Leu,0.0087,0.0069,Leucine
Sc-ala,0.0077,0.0068,Spectrometer-corrected alanine
L-VLDL-TG%,0.0053,0.0067,Triglycerides to Total-Lipids in Large VLDL percentage
L-VLDL-FC%,0.0048,0.0059,Free Cholesterol to Total-Lipids in Large VLDL percentage
S-HDL-FC%,0.0052,0.0058,Free Cholesterol to Total-Lipids in Small HDL percentage
L-VLDL-PL%,0.0045,0.0052,Phospholipids to Total-Lipids in Large VLDL percentage
S-LDL-FC%,0.0032,0.0051,Free Cholesterol to Total-Lipids in Small LDL percentage
LDL-size,0.0043,0.0045,Average Diameter for LDL Particles
M-LDL-C%,0.0022,0.0043,Cholesterol to Total-Lipids in Medium LDL percentage
XXL-VLDL-CE%,0.0052,0.0042,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-LDL-PL%,0.0035,0.0039,Phospholipids to Total-Lipids in Medium LDL percentage
XL-VLDL-CE%,0.0030,0.0038,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
Gln,0.0018,0.0038,Glutamine
HDL-size,0.0032,0.0036,Average Diameter for HDL Particles
Glu-lactate,0.0025,0.0035,Glucose-lactate
M-VLDL-C,0.0030,0.0032,Cholesterol in Medium VLDL
L-LDL-PL%,0.0025,0.0029,Phospholipids to Total-Lipids in Large LDL percentage
Total-P,0.0040,0.0028,Total-Concentration of Lipoprotein Particles
S-LDL-C%,0.0022,0.0027,Cholesterol to Total-Lipids in Small LDL percentage
Pyruvate,0.0018,0.0025,Pyruvate
HDL-TG,0.0027,0.0023,Triglycerides in HDL
L-LDL-CE%,0.0025,0.0023,Cholesteryl Esters to Total-Lipids in Large LDL percentage
3-Hydroxybutyrate,0.0020,0.0021,3-Hydroxybutyrate
M-LDL-CE%,0.0010,0.0021,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
S-HDL-C%,0.0010,0.0019,Cholesterol to Total-Lipids in Small HDL percentage
M-HDL-TG,0.0015,0.0018,Triglycerides in Medium HDL
DHA%,0.0010,0.0014,Docosahexaenoic Acid to Total-Fatty Acids percentage
PUFA%,0.0012,0.0013,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
XL-HDL-CE%,0.0010,0.0013,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
IDL-C%,0.0008,0.0010,Cholesterol to Total-Lipids in IDL percentage
M-HDL-PL%,0.0007,0.0010,Phospholipids to Total-Lipids in Medium HDL percentage
IDL-FC%,0.0005,0.0005,Free Cholesterol to Total-Lipids in IDL percentage
Omega-6%,0.0005,0.0005,Omega-6 Fatty Acids to Total-Fatty Acids percentage
