Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Citrate,0.0922,0.0650,Citrate
Albumin,0.0535,0.0571,Albumin
His,0.0498,0.0509,Histidine
S-LDL-CE%,0.0817,0.0498,Cholesteryl Esters to Total-Lipids in Small LDL percentage
Acetate,0.0327,0.0461,Acetate
Gly,0.0232,0.0457,Glycine
Creatinine,0.0430,0.0457,Creatinine
LDL-size,0.0342,0.0410,Average Diameter for LDL Particles
Acetone,0.0400,0.0401,Acetone
Gln,0.0390,0.0347,Glutamine
3-Hydroxybutyrate,0.0273,0.0329,3-Hydroxybutyrate
M-LDL-PL%,0.0462,0.0309,Phospholipids to Total-Lipids in Medium LDL percentage
L-LDL-PL%,0.0482,0.0289,Phospholipids to Total-Lipids in Large LDL percentage
Phe,0.0118,0.0286,Phenylalanine
XL-HDL-C%,0.0183,0.0272,Cholesterol to Total-Lipids in Very Large HDL percentage
S-HDL-PL%,0.0170,0.0271,Phospholipids to Total-Lipids in Small HDL percentage
Ala,0.0208,0.0259,Alanine
DHA,0.0105,0.0191,Docosahexaenoic Acid
Val,0.0235,0.0183,Valine
IDL-FC%,0.0185,0.0171,Free Cholesterol to Total-Lipids in IDL percentage
XXL-VLDL-FC%,0.0247,0.0168,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Tyr,0.0127,0.0155,Tyrosine
Pyruvate,0.0128,0.0136,Pyruvate
Acetoacetate,0.0145,0.0121,Acetoacetate
XL-HDL-PL%,0.0102,0.0103,Phospholipids to Total-Lipids in Very Large HDL percentage
IDL-PL%,0.0107,0.0096,Phospholipids to Total-Lipids in IDL percentage
L-LDL-FC%,0.0138,0.0096,Free Cholesterol to Total-Lipids in Large LDL percentage
M-LDL-C%,0.0115,0.0094,Cholesterol to Total-Lipids in Medium LDL percentage
L-HDL-TG%,0.0030,0.0087,Triglycerides to Total-Lipids in Large HDL percentage
Lactate,0.0082,0.0085,Lactate
XL-HDL-FC%,0.0098,0.0078,Free Cholesterol to Total-Lipids in Very Large HDL percentage
S-LDL-PL%,0.0057,0.0075,Phospholipids to Total-Lipids in Small LDL percentage
XS-VLDL-FC%,0.0068,0.0075,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
MUFA%,0.0100,0.0072,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
LA%,0.0070,0.0071,Linoleic Acid to Total-Fatty Acids percentage
XXL-VLDL-C%,0.0057,0.0070,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Ile,0.0090,0.0067,Isoleucine
Glu-lactate,0.0055,0.0066,Glucose-lactate
Glu,0.0052,0.0064,Glucose
M-HDL-TG%,0.0028,0.0060,Triglycerides to Total-Lipids in Medium HDL percentage
S-HDL-CE,0.0073,0.0055,Cholesteryl Esters in Small HDL
XS-VLDL-PL%,0.0038,0.0055,Phospholipids to Total-Lipids in Very Small VLDL percentage
XXL-VLDL-TG%,0.0035,0.0054,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-VLDL-FC%,0.0082,0.0052,Free Cholesterol to Total-Lipids in Large VLDL percentage
S-HDL-FC%,0.0030,0.0050,Free Cholesterol to Total-Lipids in Small HDL percentage
Omega-3%,0.0042,0.0050,Omega-3 Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-FC,0.0027,0.0049,Free Cholesterol in Very Small VLDL
DHA%,0.0033,0.0047,Docosahexaenoic Acid to Total-Fatty Acids percentage
L-HDL-TG,0.0073,0.0046,Triglycerides in Large HDL
Sc-ala,0.0025,0.0046,Spectrometer-corrected alanine
L-LDL-CE%,0.0063,0.0043,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Omega-3,0.0032,0.0041,Omega-3 Fatty Acids
Unsaturation,0.0043,0.0039,Degree of Unsaturation
L-VLDL-PL%,0.0017,0.0038,Phospholipids to Total-Lipids in Large VLDL percentage
XXL-VLDL-CE%,0.0023,0.0033,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-LDL-CE%,0.0018,0.0026,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
XL-HDL-CE%,0.0017,0.0025,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
S-HDL-CE%,0.0032,0.0019,Cholesteryl Esters to Total-Lipids in Small HDL percentage
SFA%,0.0013,0.0018,Saturated Fatty Acids to Total-Fatty Acids percentage
XL-VLDL-PL%,0.0022,0.0012,Phospholipids to Total-Lipids in Very Large VLDL percentage
S-LDL-FC%,0.0012,0.0011,Free Cholesterol to Total-Lipids in Small LDL percentage
GlycA,0.0017,0.0009,Glycoprotein Acetyls
IDL-C%,0.0005,0.0005,Cholesterol to Total-Lipids in IDL percentage
L-LDL-C%,0.0007,0.0005,Cholesterol to Total-Lipids in Large LDL percentage
Leu,0.0005,0.0005,Leucine
S-HDL-C%,0.0005,0.0005,Cholesterol to Total-Lipids in Small HDL percentage
S-LDL-C%,0.0003,0.0004,Cholesterol to Total-Lipids in Small LDL percentage
