Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Creatinine,0.4578,0.7105,Creatinine
Albumin,0.0913,0.0513,Albumin
IDL-CE%,0.0780,0.0505,Cholesteryl Esters to Total-Lipids in IDL percentage
L-LDL-TG%,0.0950,0.0494,Triglycerides to Total-Lipids in Large LDL percentage
Leu,0.0952,0.0455,Leucine
S-LDL-CE,0.0263,0.0209,Cholesteryl Esters in Small LDL
S-LDL-C,0.0212,0.0175,Cholesterol in Small LDL
Total-BCAA,0.0163,0.0104,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
IDL-P,0.0155,0.0089,Concentration of IDL Particles
IDL-CE,0.0153,0.0088,Cholesteryl Esters in IDL
Glu,0.0340,0.0069,Glucose
XXL-VLDL-CE,0.0170,0.0069,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
LA,0.0167,0.0048,Linoleic Acid
Remnant-C,0.0022,0.0019,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Non-HDL-C,0.0010,0.0010,Total-Cholesterol Minus HDL-C
L-LDL-C%,0.0038,0.0009,Cholesterol to Total-Lipids in Large LDL percentage
Glu-lactate,0.0033,0.0009,Glucose-lactate
LA%,0.0028,0.0007,Linoleic Acid to Total-Fatty Acids percentage
M-VLDL-P,0.0015,0.0006,Concentration of Medium VLDL Particles
Cholines,0.0010,0.0006,Total-Cholines
GlycA,0.0032,0.0006,Glycoprotein Acetyls
Ile,0.0008,0.0002,Isoleucine
Total-FC,0.0005,8.6638e-05,Total-Free Cholesterol
XXL-VLDL-C,0.0002,8.5606e-05,Cholesterol in Chylomicrons and Extremely Large VLDL
