Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Creatinine,0.3805,0.5224,Creatinine
L-LDL-TG%,0.0870,0.1413,Triglycerides to Total-Lipids in Large LDL percentage
Albumin,0.1040,0.0499,Albumin
IDL-CE%,0.0408,0.0446,Cholesteryl Esters to Total-Lipids in IDL percentage
L-LDL-C%,0.0350,0.0415,Cholesterol to Total-Lipids in Large LDL percentage
IDL-TG%,0.0135,0.0295,Triglycerides to Total-Lipids in IDL percentage
LA,0.0480,0.0286,Linoleic Acid
Leu,0.0545,0.0230,Leucine
LA%,0.0423,0.0187,Linoleic Acid to Total-Fatty Acids percentage
IDL-CE,0.0285,0.0176,Cholesteryl Esters in IDL
Total-BCAA,0.0222,0.0111,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
GlycA,0.0358,0.0110,Glycoprotein Acetyls
Non-HDL-C,0.0103,0.0094,Total-Cholesterol Minus HDL-C
Glu,0.0188,0.0074,Glucose
Glu-lactate,0.0205,0.0072,Glucose-lactate
S-LDL-CE,0.0088,0.0072,Cholesteryl Esters in Small LDL
XXL-VLDL-CE,0.0165,0.0070,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
Total-FC,0.0057,0.0049,Total-Free Cholesterol
XS-VLDL-CE%,0.0040,0.0044,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
Remnant-C,0.0042,0.0035,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
S-LDL-C,0.0037,0.0034,Cholesterol in Small LDL
XS-VLDL-CE,0.0035,0.0014,Cholesteryl Esters in Very Small VLDL
Cholines,0.0020,0.0012,Total-Cholines
IDL-PL,0.0020,0.0008,Phospholipids in IDL
IDL-P,0.0012,0.0007,Concentration of IDL Particles
XXL-VLDL-C,0.0020,0.0007,Cholesterol in Chylomicrons and Extremely Large VLDL
Val,0.0020,0.0006,Valine
Total-L,0.0007,0.0004,Total-Lipids in Lipoprotein Particles
IDL-C,0.0005,0.0002,Cholesterol in IDL
Citrate,0.0005,0.0001,Citrate
XL-HDL-P,0.0003,9.8489e-05,Concentration of Very Large HDL Particles
His,0.0003,7.7481e-05,Histidine
M-VLDL-L,0.0002,7.3278e-05,Total-Lipids in Medium VLDL
3-Hydroxybutyrate,0.0002,3.8186e-05,3-Hydroxybutyrate
