Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
XL-HDL-FC%,0.1572,0.2032,Free Cholesterol to Total-Lipids in Very Large HDL percentage
Acetoacetate,0.0810,0.0965,Acetoacetate
LDL-size,0.0660,0.0595,Average Diameter for LDL Particles
Citrate,0.0527,0.0490,Citrate
XXL-VLDL-FC%,0.0700,0.0420,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Creatinine,0.0500,0.0420,Creatinine
Albumin,0.0395,0.0378,Albumin
GlycA,0.0318,0.0343,Glycoprotein Acetyls
XXL-VLDL-PL%,0.0403,0.0341,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Gln,0.0415,0.0332,Glutamine
Gly,0.0350,0.0313,Glycine
Phe,0.0250,0.0302,Phenylalanine
XXL-VLDL-TG%,0.0297,0.0256,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Acetate,0.0253,0.0218,Acetate
L-LDL-CE%,0.0120,0.0173,Cholesteryl Esters to Total-Lipids in Large LDL percentage
IDL-PL%,0.0138,0.0160,Phospholipids to Total-Lipids in IDL percentage
L-LDL-PL%,0.0153,0.0155,Phospholipids to Total-Lipids in Large LDL percentage
3-Hydroxybutyrate,0.0108,0.0136,3-Hydroxybutyrate
IDL-FC%,0.0150,0.0131,Free Cholesterol to Total-Lipids in IDL percentage
Acetone,0.0108,0.0121,Acetone
Sc-ala,0.0140,0.0111,Spectrometer-corrected alanine
Leu,0.0150,0.0110,Leucine
Tyr,0.0130,0.0110,Tyrosine
His,0.0102,0.0108,Histidine
S-HDL-FC%,0.0098,0.0101,Free Cholesterol to Total-Lipids in Small HDL percentage
XL-HDL-P,0.0062,0.0088,Concentration of Very Large HDL Particles
Ala,0.0100,0.0084,Alanine
Glu,0.0072,0.0083,Glucose
VLDL-size,0.0063,0.0075,Average Diameter for VLDL Particles
XL-VLDL-CE%,0.0077,0.0068,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
XXL-VLDL-C%,0.0078,0.0061,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
DHA%,0.0055,0.0056,Docosahexaenoic Acid to Total-Fatty Acids percentage
S-HDL-PL%,0.0037,0.0055,Phospholipids to Total-Lipids in Small HDL percentage
IDL-CE%,0.0060,0.0053,Cholesteryl Esters to Total-Lipids in IDL percentage
M-HDL-PL%,0.0050,0.0051,Phospholipids to Total-Lipids in Medium HDL percentage
Val,0.0028,0.0045,Valine
S-LDL-C%,0.0043,0.0042,Cholesterol to Total-Lipids in Small LDL percentage
Pyruvate,0.0030,0.0038,Pyruvate
Ile,0.0043,0.0035,Isoleucine
M-LDL-PL%,0.0050,0.0035,Phospholipids to Total-Lipids in Medium LDL percentage
Total-BCAA,0.0033,0.0034,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
XS-VLDL-TG%,0.0025,0.0032,Triglycerides to Total-Lipids in Very Small VLDL percentage
Lactate,0.0018,0.0030,Lactate
XXL-VLDL-CE%,0.0033,0.0029,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-LDL-CE%,0.0032,0.0026,Cholesteryl Esters to Total-Lipids in Small LDL percentage
XS-VLDL-FC%,0.0007,0.0025,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
DHA,0.0035,0.0021,Docosahexaenoic Acid
MUFA%,0.0027,0.0021,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-C%,0.0012,0.0016,Cholesterol to Total-Lipids in Medium LDL percentage
L-HDL-PL%,0.0030,0.0016,Phospholipids to Total-Lipids in Large HDL percentage
Glu-lactate,0.0015,0.0016,Glucose-lactate
L-LDL-C%,0.0007,0.0014,Cholesterol to Total-Lipids in Large LDL percentage
XXL-VLDL-TG,0.0008,0.0009,Triglycerides in Chylomicrons and Extremely Large VLDL
SFA%,0.0005,0.0007,Saturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-CE%,0.0007,0.0004,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
Omega-3%,0.0008,0.0004,Omega-3 Fatty Acids to Total-Fatty Acids percentage
LA%,0.0002,0.0004,Linoleic Acid to Total-Fatty Acids percentage
