Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
S-HDL-FC,0.0855,0.0851,Free Cholesterol in Small HDL
Albumin,0.0585,0.0760,Albumin
Glu-lactate,0.0803,0.0600,Glucose-lactate
His,0.0623,0.0591,Histidine
L-LDL-CE%,0.0485,0.0536,Cholesteryl Esters to Total-Lipids in Large LDL percentage
LA%,0.0270,0.0483,Linoleic Acid to Total-Fatty Acids percentage
IDL-PL%,0.0363,0.0375,Phospholipids to Total-Lipids in IDL percentage
Gln,0.0505,0.0361,Glutamine
Ile,0.0337,0.0309,Isoleucine
S-HDL-PL,0.0308,0.0299,Phospholipids in Small HDL
M-LDL-C%,0.0113,0.0267,Cholesterol to Total-Lipids in Medium LDL percentage
Gly,0.0353,0.0265,Glycine
LDL-size,0.0475,0.0247,Average Diameter for LDL Particles
Leu,0.0138,0.0243,Leucine
Lactate,0.0188,0.0235,Lactate
Acetate,0.0338,0.0215,Acetate
M-LDL-PL%,0.0243,0.0213,Phospholipids to Total-Lipids in Medium LDL percentage
Phe,0.0137,0.0184,Phenylalanine
Pyruvate,0.0097,0.0156,Pyruvate
Citrate,0.0105,0.0155,Citrate
Omega-6/Omega-3,0.0060,0.0139,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
MUFA%,0.0158,0.0138,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
SFA%,0.0228,0.0136,Saturated Fatty Acids to Total-Fatty Acids percentage
Ala,0.0167,0.0125,Alanine
Creatinine,0.0047,0.0124,Creatinine
L-HDL-PL%,0.0057,0.0122,Phospholipids to Total-Lipids in Large HDL percentage
IDL-FC%,0.0088,0.0111,Free Cholesterol to Total-Lipids in IDL percentage
L-HDL-TG,0.0140,0.0088,Triglycerides in Large HDL
XL-HDL-FC,0.0078,0.0085,Free Cholesterol in Very Large HDL
XS-VLDL-PL%,0.0082,0.0081,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-LDL-P,0.0063,0.0080,Concentration of Medium LDL Particles
Tyr,0.0060,0.0072,Tyrosine
XXL-VLDL-TG%,0.0063,0.0067,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-LDL-C,0.0057,0.0064,Cholesterol in Medium LDL
Glu,0.0073,0.0059,Glucose
XL-HDL-P,0.0090,0.0057,Concentration of Very Large HDL Particles
3-Hydroxybutyrate,0.0067,0.0057,3-Hydroxybutyrate
M-LDL-CE,0.0087,0.0057,Cholesteryl Esters in Medium LDL
M-HDL-C%,0.0033,0.0054,Cholesterol to Total-Lipids in Medium HDL percentage
L-HDL-PL,0.0075,0.0052,Phospholipids in Large HDL
Total-BCAA,0.0060,0.0051,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
GlycA,0.0070,0.0050,Glycoprotein Acetyls
PC,0.0070,0.0047,Phosphatidylcholines
Total-FA,0.0067,0.0046,Total-Fatty Acids
Omega-3,0.0017,0.0046,Omega-3 Fatty Acids
S-HDL-L,0.0032,0.0045,Total-Lipids in Small HDL
XXL-VLDL-PL%,0.0045,0.0043,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Acetoacetate,0.0048,0.0042,Acetoacetate
Acetone,0.0020,0.0039,Acetone
M-HDL-CE,0.0042,0.0039,Cholesteryl Esters in Medium HDL
XL-HDL-C%,0.0050,0.0032,Cholesterol to Total-Lipids in Very Large HDL percentage
Val,0.0032,0.0032,Valine
S-HDL-PL%,0.0012,0.0029,Phospholipids to Total-Lipids in Small HDL percentage
S-LDL-PL,0.0018,0.0028,Phospholipids in Small LDL
XS-VLDL-FC%,0.0027,0.0026,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
Clinical_LDL-C,0.0018,0.0026,
DHA%,0.0023,0.0023,Docosahexaenoic Acid to Total-Fatty Acids percentage
IDL-CE%,0.0027,0.0023,Cholesteryl Esters to Total-Lipids in IDL percentage
XL-HDL-CE%,0.0010,0.0022,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
XS-VLDL-TG%,0.0015,0.0021,Triglycerides to Total-Lipids in Very Small VLDL percentage
XL-VLDL-FC%,0.0015,0.0021,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
XL-VLDL-C,0.0020,0.0019,Cholesterol in Very Large VLDL
L-VLDL-FC%,0.0027,0.0017,Free Cholesterol to Total-Lipids in Large VLDL percentage
L-HDL-CE,0.0023,0.0015,Cholesteryl Esters in Large HDL
IDL-C%,0.0010,0.0014,Cholesterol to Total-Lipids in IDL percentage
S-VLDL-CE%,0.0003,0.0014,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
S-HDL-TG%,0.0015,0.0013,Triglycerides to Total-Lipids in Small HDL percentage
LDL-FC,0.0010,0.0011,Free Cholesterol in LDL
S-LDL-PL%,0.0005,0.0009,Phospholipids to Total-Lipids in Small LDL percentage
L-LDL-PL%,0.0010,0.0009,Phospholipids to Total-Lipids in Large LDL percentage
PUFA/MUFA,0.0013,0.0008,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Sc-ala,0.0020,0.0008,Spectrometer-corrected alanine
XL-VLDL-TG%,0.0003,0.0006,Triglycerides to Total-Lipids in Very Large VLDL percentage
Omega-3%,0.0002,0.0005,Omega-3 Fatty Acids to Total-Fatty Acids percentage
XL-VLDL-CE%,0.0007,0.0005,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
L-VLDL-TG%,0.0018,0.0004,Triglycerides to Total-Lipids in Large VLDL percentage
