Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
GlycA,0.1770,0.1495,Glycoprotein Acetyls
Creatinine,0.1078,0.0909,Creatinine
Phe,0.0668,0.0571,Phenylalanine
Albumin,0.0492,0.0489,Albumin
Acetoacetate,0.0320,0.0483,Acetoacetate
Acetate,0.0238,0.0382,Acetate
His,0.0272,0.0380,Histidine
Sc-ala,0.0455,0.0374,Spectrometer-corrected alanine
SFA%,0.0288,0.0299,Saturated Fatty Acids to Total-Fatty Acids percentage
LDL-size,0.0265,0.0289,Average Diameter for LDL Particles
Tyr,0.0288,0.0287,Tyrosine
L-LDL-CE%,0.0217,0.0281,Cholesteryl Esters to Total-Lipids in Large LDL percentage
IDL-CE%,0.0423,0.0279,Cholesteryl Esters to Total-Lipids in IDL percentage
IDL-PL%,0.0340,0.0274,Phospholipids to Total-Lipids in IDL percentage
XL-VLDL-PL%,0.0202,0.0207,Phospholipids to Total-Lipids in Very Large VLDL percentage
Ala,0.0167,0.0194,Alanine
S-LDL-C%,0.0223,0.0182,Cholesterol to Total-Lipids in Small LDL percentage
IDL-FC%,0.0147,0.0182,Free Cholesterol to Total-Lipids in IDL percentage
Citrate,0.0123,0.0177,Citrate
3-Hydroxybutyrate,0.0067,0.0176,3-Hydroxybutyrate
M-LDL-PL%,0.0152,0.0173,Phospholipids to Total-Lipids in Medium LDL percentage
Glu,0.0175,0.0163,Glucose
Acetone,0.0108,0.0151,Acetone
Lactate,0.0098,0.0140,Lactate
M-LDL-C%,0.0083,0.0137,Cholesterol to Total-Lipids in Medium LDL percentage
Glu-lactate,0.0143,0.0122,Glucose-lactate
Ile,0.0168,0.0122,Isoleucine
LA%,0.0122,0.0104,Linoleic Acid to Total-Fatty Acids percentage
L-LDL-PL%,0.0060,0.0102,Phospholipids to Total-Lipids in Large LDL percentage
Leu,0.0132,0.0100,Leucine
XL-HDL-PL%,0.0095,0.0085,Phospholipids to Total-Lipids in Very Large HDL percentage
M-HDL-PL%,0.0088,0.0079,Phospholipids to Total-Lipids in Medium HDL percentage
Pyruvate,0.0083,0.0074,Pyruvate
Gly,0.0050,0.0065,Glycine
Val,0.0062,0.0058,Valine
Gln,0.0065,0.0057,Glutamine
XS-VLDL-PL%,0.0045,0.0049,Phospholipids to Total-Lipids in Very Small VLDL percentage
XS-VLDL-TG,0.0020,0.0044,Triglycerides in Very Small VLDL
XL-HDL-P,0.0028,0.0040,Concentration of Very Large HDL Particles
S-HDL-PL%,0.0040,0.0039,Phospholipids to Total-Lipids in Small HDL percentage
XXL-VLDL-TG%,0.0023,0.0034,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-HDL-FC%,0.0015,0.0026,Free Cholesterol to Total-Lipids in Very Large HDL percentage
M-LDL-CE%,0.0020,0.0023,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
S-LDL-CE%,0.0017,0.0022,Cholesteryl Esters to Total-Lipids in Small LDL percentage
DHA%,0.0012,0.0020,Docosahexaenoic Acid to Total-Fatty Acids percentage
Unsaturation,0.0015,0.0019,Degree of Unsaturation
L-VLDL-FC%,0.0015,0.0016,Free Cholesterol to Total-Lipids in Large VLDL percentage
S-LDL-PL%,0.0008,0.0011,Phospholipids to Total-Lipids in Small LDL percentage
Total-BCAA,0.0008,0.0008,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
S-HDL-FC%,0.0003,0.0003,Free Cholesterol to Total-Lipids in Small HDL percentage
Omega-6%,0.0002,0.0003,Omega-6 Fatty Acids to Total-Fatty Acids percentage
