Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
GlycA,0.1295,0.1695,Glycoprotein Acetyls
XXL-VLDL-PL%,0.0630,0.0604,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Albumin,0.0317,0.0431,Albumin
Tyr,0.0443,0.0410,Tyrosine
Omega-6%,0.0367,0.0400,Omega-6 Fatty Acids to Total-Fatty Acids percentage
Ala,0.0400,0.0356,Alanine
Gly,0.0432,0.0334,Glycine
3-Hydroxybutyrate,0.0280,0.0330,3-Hydroxybutyrate
Omega-6/Omega-3,0.0425,0.0321,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
M-LDL-C%,0.0282,0.0304,Cholesterol to Total-Lipids in Medium LDL percentage
L-HDL-PL%,0.0288,0.0269,Phospholipids to Total-Lipids in Large HDL percentage
Leu,0.0297,0.0260,Leucine
L-LDL-FC%,0.0278,0.0257,Free Cholesterol to Total-Lipids in Large LDL percentage
Creatinine,0.0280,0.0243,Creatinine
IDL-CE%,0.0220,0.0239,Cholesteryl Esters to Total-Lipids in IDL percentage
Omega-3,0.0203,0.0203,Omega-3 Fatty Acids
S-HDL-P,0.0162,0.0194,Concentration of Small HDL Particles
XS-VLDL-PL%,0.0213,0.0162,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-PL%,0.0185,0.0160,Phospholipids to Total-Lipids in IDL percentage
Lactate,0.0212,0.0157,Lactate
Gln,0.0163,0.0157,Glutamine
LA%,0.0172,0.0151,Linoleic Acid to Total-Fatty Acids percentage
Citrate,0.0155,0.0144,Citrate
Acetoacetate,0.0143,0.0142,Acetoacetate
S-HDL-C,0.0152,0.0137,Cholesterol in Small HDL
Acetone,0.0118,0.0136,Acetone
Glu-lactate,0.0153,0.0132,Glucose-lactate
Pyruvate,0.0177,0.0128,Pyruvate
Glu,0.0098,0.0119,Glucose
IDL-FC%,0.0105,0.0118,Free Cholesterol to Total-Lipids in IDL percentage
Sc-ala,0.0135,0.0114,Spectrometer-corrected alanine
Total-BCAA,0.0082,0.0103,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
M-LDL-PL%,0.0085,0.0095,Phospholipids to Total-Lipids in Medium LDL percentage
L-LDL-CE%,0.0108,0.0087,Cholesteryl Esters to Total-Lipids in Large LDL percentage
IDL-TG%,0.0088,0.0083,Triglycerides to Total-Lipids in IDL percentage
M-LDL-CE%,0.0082,0.0078,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
Unsaturation,0.0053,0.0070,Degree of Unsaturation
Phe,0.0057,0.0067,Phenylalanine
XL-HDL-FC,0.0075,0.0066,Free Cholesterol in Very Large HDL
XS-VLDL-FC%,0.0058,0.0061,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
L-LDL-PL%,0.0080,0.0056,Phospholipids to Total-Lipids in Large LDL percentage
XL-HDL-CE%,0.0053,0.0054,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
His,0.0057,0.0053,Histidine
XXL-VLDL-FC%,0.0058,0.0053,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-LDL-C%,0.0035,0.0037,Cholesterol to Total-Lipids in Large LDL percentage
DHA,0.0023,0.0034,Docosahexaenoic Acid
SFA%,0.0035,0.0033,Saturated Fatty Acids to Total-Fatty Acids percentage
S-LDL-PL%,0.0037,0.0032,Phospholipids to Total-Lipids in Small LDL percentage
Acetate,0.0038,0.0031,Acetate
L-VLDL-FC%,0.0027,0.0025,Free Cholesterol to Total-Lipids in Large VLDL percentage
XXL-VLDL-TG%,0.0023,0.0020,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XXL-VLDL-CE%,0.0020,0.0018,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Ile,0.0022,0.0016,Isoleucine
Val,0.0015,0.0012,Valine
XL-VLDL-PL%,0.0007,0.0005,Phospholipids to Total-Lipids in Very Large VLDL percentage
PUFA/MUFA,0.0002,0.0001,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
