Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
LA%,0.1123,0.1007,Linoleic Acid to Total-Fatty Acids percentage
Creatinine,0.0567,0.0615,Creatinine
S-HDL-PL%,0.0698,0.0604,Phospholipids to Total-Lipids in Small HDL percentage
Gln,0.0627,0.0581,Glutamine
Tyr,0.0448,0.0577,Tyrosine
GlycA,0.0615,0.0553,Glycoprotein Acetyls
Albumin,0.0737,0.0524,Albumin
L-HDL-PL%,0.0505,0.0420,Phospholipids to Total-Lipids in Large HDL percentage
Val,0.0327,0.0413,Valine
M-LDL-CE%,0.0323,0.0287,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
Phe,0.0407,0.0267,Phenylalanine
Gly,0.0232,0.0239,Glycine
L-LDL-CE%,0.0237,0.0234,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Glu-lactate,0.0177,0.0234,Glucose-lactate
Lactate,0.0173,0.0217,Lactate
Citrate,0.0158,0.0202,Citrate
Leu,0.0203,0.0200,Leucine
Pyruvate,0.0092,0.0193,Pyruvate
Acetate,0.0133,0.0189,Acetate
XXL-VLDL-PL%,0.0140,0.0181,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
His,0.0132,0.0176,Histidine
L-LDL-PL%,0.0120,0.0151,Phospholipids to Total-Lipids in Large LDL percentage
Ile,0.0127,0.0131,Isoleucine
Glu,0.0088,0.0128,Glucose
Sc-ala,0.0083,0.0115,Spectrometer-corrected alanine
Acetone,0.0122,0.0112,Acetone
IDL-FC%,0.0102,0.0110,Free Cholesterol to Total-Lipids in IDL percentage
3-Hydroxybutyrate,0.0087,0.0100,3-Hydroxybutyrate
Acetoacetate,0.0113,0.0097,Acetoacetate
XXL-VLDL-FC%,0.0052,0.0096,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
LDL-size,0.0110,0.0095,Average Diameter for LDL Particles
PUFA%,0.0085,0.0091,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Ala,0.0078,0.0085,Alanine
XS-VLDL-FC%,0.0072,0.0085,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,0.0082,0.0081,Triglycerides to Total-Lipids in Medium LDL percentage
XL-HDL-C%,0.0082,0.0074,Cholesterol to Total-Lipids in Very Large HDL percentage
M-HDL-PL%,0.0053,0.0059,Phospholipids to Total-Lipids in Medium HDL percentage
Total-BCAA,0.0062,0.0056,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
M-LDL-PL%,0.0058,0.0051,Phospholipids to Total-Lipids in Medium LDL percentage
IDL-C%,0.0053,0.0050,Cholesterol to Total-Lipids in IDL percentage
XL-VLDL-PL%,0.0038,0.0040,Phospholipids to Total-Lipids in Very Large VLDL percentage
S-VLDL-CE%,0.0035,0.0034,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
S-LDL-FC%,0.0038,0.0031,Free Cholesterol to Total-Lipids in Small LDL percentage
XXL-VLDL-C%,0.0018,0.0030,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
DHA%,0.0023,0.0028,Docosahexaenoic Acid to Total-Fatty Acids percentage
DHA,0.0013,0.0027,Docosahexaenoic Acid
IDL-PL%,0.0022,0.0023,Phospholipids to Total-Lipids in IDL percentage
M-LDL-C%,0.0027,0.0022,Cholesterol to Total-Lipids in Medium LDL percentage
Omega-3%,0.0025,0.0021,Omega-3 Fatty Acids to Total-Fatty Acids percentage
SFA%,0.0027,0.0021,Saturated Fatty Acids to Total-Fatty Acids percentage
S-LDL-PL%,0.0027,0.0020,Phospholipids to Total-Lipids in Small LDL percentage
Unsaturation,0.0023,0.0017,Degree of Unsaturation
S-HDL-FC%,0.0002,0.0005,Free Cholesterol to Total-Lipids in Small HDL percentage
