Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
L-LDL-TG%,0.0633,0.1828,Triglycerides to Total-Lipids in Large LDL percentage
Albumin,0.2405,0.1761,Albumin
GlycA,0.2312,0.1464,Glycoprotein Acetyls
IDL-CE%,0.0560,0.1279,Cholesteryl Esters to Total-Lipids in IDL percentage
L-LDL-C%,0.0398,0.0906,Cholesterol to Total-Lipids in Large LDL percentage
IDL-CE,0.0530,0.0771,Cholesteryl Esters in IDL
Glu,0.0690,0.0498,Glucose
Creatinine,0.0450,0.0262,Creatinine
Glu-lactate,0.0330,0.0233,Glucose-lactate
Citrate,0.0312,0.0173,Citrate
IDL-P,0.0180,0.0143,Concentration of IDL Particles
S-LDL-CE%,0.0228,0.0134,Cholesteryl Esters to Total-Lipids in Small LDL percentage
LA,0.0217,0.0130,Linoleic Acid
XXL-VLDL-CE,0.0128,0.0070,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
Sc-ala,0.0118,0.0064,Spectrometer-corrected alanine
Val,0.0090,0.0041,Valine
PUFA,0.0088,0.0036,Polyunsaturated Fatty Acids
LA%,0.0060,0.0033,Linoleic Acid to Total-Fatty Acids percentage
Leu,0.0048,0.0024,Leucine
Clinical_LDL-C,0.0017,0.0022,
IDL-TG%,0.0010,0.0022,Triglycerides to Total-Lipids in IDL percentage
XXL-VLDL-C,0.0032,0.0019,Cholesterol in Chylomicrons and Extremely Large VLDL
Total-FC,0.0020,0.0016,Total-Free Cholesterol
S-LDL-CE,0.0020,0.0016,Cholesteryl Esters in Small LDL
Total-BCAA,0.0028,0.0013,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Remnant-C,0.0015,0.0010,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
3-Hydroxybutyrate,0.0032,0.0010,3-Hydroxybutyrate
VLDL-size,0.0018,0.0007,Average Diameter for VLDL Particles
IDL-C,0.0010,0.0007,Cholesterol in IDL
XL-HDL-FC,0.0012,0.0003,Free Cholesterol in Very Large HDL
S-LDL-FC%,0.0005,0.0002,Free Cholesterol to Total-Lipids in Small LDL percentage
XS-VLDL-CE%,0.0002,0.0002,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
His,0.0002,3.8029e-05,Histidine
