Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Glu-lactate,0.1420,0.2537,Glucose-lactate
XS-VLDL-CE%,0.0837,0.1285,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
L-LDL-C%,0.0928,0.1114,Cholesterol to Total-Lipids in Large LDL percentage
IDL-CE,0.0377,0.0805,Cholesteryl Esters in IDL
Glu,0.0980,0.0715,Glucose
L-LDL-TG%,0.0297,0.0345,Triglycerides to Total-Lipids in Large LDL percentage
M-HDL-FC%,0.0398,0.0324,Free Cholesterol to Total-Lipids in Medium HDL percentage
S-LDL-CE%,0.0450,0.0311,Cholesteryl Esters to Total-Lipids in Small LDL percentage
Gly,0.0417,0.0191,Glycine
3-Hydroxybutyrate,0.0337,0.0185,3-Hydroxybutyrate
XS-VLDL-FC%,0.0283,0.0167,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
IDL-C,0.0152,0.0148,Cholesterol in IDL
Creatinine,0.0355,0.0146,Creatinine
Sc-ala,0.0328,0.0144,Spectrometer-corrected alanine
Albumin,0.0295,0.0144,Albumin
M-HDL-PL%,0.0203,0.0130,Phospholipids to Total-Lipids in Medium HDL percentage
LA%,0.0247,0.0110,Linoleic Acid to Total-Fatty Acids percentage
XS-VLDL-PL%,0.0128,0.0100,Phospholipids to Total-Lipids in Very Small VLDL percentage
Lactate,0.0082,0.0078,Lactate
SM,0.0028,0.0078,Sphingomyelins
M-VLDL-CE%,0.0048,0.0064,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
Pyruvate,0.0127,0.0058,Pyruvate
IDL-TG%,0.0075,0.0056,Triglycerides to Total-Lipids in IDL percentage
Citrate,0.0065,0.0045,Citrate
IDL-FC%,0.0083,0.0043,Free Cholesterol to Total-Lipids in IDL percentage
Phe,0.0065,0.0042,Phenylalanine
IDL-C%,0.0010,0.0041,Cholesterol to Total-Lipids in IDL percentage
L-HDL-PL%,0.0065,0.0039,Phospholipids to Total-Lipids in Large HDL percentage
Acetoacetate,0.0047,0.0038,Acetoacetate
IDL-L,0.0012,0.0038,Total-Lipids in IDL
HDL-CE,0.0067,0.0035,Cholesteryl Esters in HDL
L-HDL-CE%,0.0077,0.0032,Cholesteryl Esters to Total-Lipids in Large HDL percentage
GlycA,0.0085,0.0030,Glycoprotein Acetyls
Tyr,0.0035,0.0028,Tyrosine
L-HDL-P,0.0077,0.0024,Concentration of Large HDL Particles
Acetate,0.0053,0.0024,Acetate
Ala,0.0038,0.0024,Alanine
XL-HDL-CE%,0.0032,0.0022,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
S-LDL-C%,0.0013,0.0020,Cholesterol to Total-Lipids in Small LDL percentage
S-VLDL-PL%,0.0010,0.0019,Phospholipids to Total-Lipids in Small VLDL percentage
Total-CE,0.0025,0.0019,Total-Esterified Cholesterol
XXL-VLDL-FC%,0.0028,0.0017,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-VLDL-FC%,0.0033,0.0016,Free Cholesterol to Total-Lipids in Large VLDL percentage
Omega-6,0.0008,0.0015,Omega-6 Fatty Acids
His,0.0020,0.0014,Histidine
XXL-VLDL-PL%,0.0017,0.0014,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
IDL-CE%,0.0023,0.0014,Cholesteryl Esters to Total-Lipids in IDL percentage
XL-HDL-PL,0.0040,0.0014,Phospholipids in Very Large HDL
XXL-VLDL-TG%,0.0015,0.0013,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
DHA,0.0027,0.0013,Docosahexaenoic Acid
PUFA,0.0025,0.0012,Polyunsaturated Fatty Acids
S-HDL-FC%,0.0005,0.0010,Free Cholesterol to Total-Lipids in Small HDL percentage
Ile,0.0027,0.0009,Isoleucine
Omega-3%,0.0012,0.0006,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Val,0.0015,0.0006,Valine
Gln,0.0010,0.0005,Glutamine
XL-VLDL-TG%,0.0003,0.0004,Triglycerides to Total-Lipids in Very Large VLDL percentage
IDL-PL%,0.0008,0.0003,Phospholipids to Total-Lipids in IDL percentage
XL-VLDL-PL%,0.0007,0.0003,Phospholipids to Total-Lipids in Very Large VLDL percentage
XXL-VLDL-CE%,0.0005,0.0003,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Leu,0.0005,0.0002,Leucine
M-LDL-TG%,0.0003,0.0002,Triglycerides to Total-Lipids in Medium LDL percentage
L-LDL-PL%,0.0005,0.0002,Phospholipids to Total-Lipids in Large LDL percentage
Acetone,0.0007,0.0002,Acetone
Total-BCAA,0.0002,4.3368e-05,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
