Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
GlycA,0.1838,0.2300,Glycoprotein Acetyls
Creatinine,0.1825,0.1813,Creatinine
Leu,0.0660,0.0788,Leucine
Val,0.0605,0.0538,Valine
Albumin,0.0555,0.0487,Albumin
Gly,0.0540,0.0463,Glycine
L-LDL-TG%,0.0387,0.0453,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-C%,0.0412,0.0396,Cholesterol to Total-Lipids in Medium LDL percentage
L-LDL-C%,0.0298,0.0332,Cholesterol to Total-Lipids in Large LDL percentage
XS-VLDL-PL%,0.0285,0.0294,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-LDL-CE%,0.0308,0.0276,Cholesteryl Esters to Total-Lipids in Large LDL percentage
IDL-C%,0.0173,0.0210,Cholesterol to Total-Lipids in IDL percentage
Total-BCAA,0.0163,0.0145,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
MUFA%,0.0162,0.0139,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
LA,0.0147,0.0137,Linoleic Acid
Gln,0.0168,0.0119,Glutamine
His,0.0147,0.0095,Histidine
S-LDL-PL%,0.0128,0.0091,Phospholipids to Total-Lipids in Small LDL percentage
IDL-PL%,0.0095,0.0078,Phospholipids to Total-Lipids in IDL percentage
Tyr,0.0083,0.0076,Tyrosine
L-HDL-CE%,0.0077,0.0069,Cholesteryl Esters to Total-Lipids in Large HDL percentage
IDL-P,0.0058,0.0067,Concentration of IDL Particles
XXL-VLDL-PL%,0.0097,0.0063,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-HDL-PL%,0.0092,0.0062,Phospholipids to Total-Lipids in Large HDL percentage
Pyruvate,0.0075,0.0062,Pyruvate
3-Hydroxybutyrate,0.0088,0.0052,3-Hydroxybutyrate
Sc-ala,0.0045,0.0035,Spectrometer-corrected alanine
LA%,0.0045,0.0034,Linoleic Acid to Total-Fatty Acids percentage
L-LDL-PL%,0.0037,0.0029,Phospholipids to Total-Lipids in Large LDL percentage
M-LDL-CE%,0.0038,0.0029,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
Unsaturation,0.0038,0.0026,Degree of Unsaturation
Citrate,0.0037,0.0026,Citrate
XL-VLDL-PL%,0.0025,0.0023,Phospholipids to Total-Lipids in Very Large VLDL percentage
Ala,0.0035,0.0023,Alanine
Lactate,0.0032,0.0022,Lactate
XXL-VLDL-FC%,0.0022,0.0017,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-HDL-C%,0.0023,0.0017,Cholesterol to Total-Lipids in Large HDL percentage
S-LDL-CE%,0.0020,0.0017,Cholesteryl Esters to Total-Lipids in Small LDL percentage
XXL-VLDL-C,0.0023,0.0016,Cholesterol in Chylomicrons and Extremely Large VLDL
XL-HDL-PL,0.0017,0.0014,Phospholipids in Very Large HDL
Ile,0.0010,0.0013,Isoleucine
Glu,0.0020,0.0012,Glucose
SFA%,0.0015,0.0011,Saturated Fatty Acids to Total-Fatty Acids percentage
Acetone,0.0013,0.0008,Acetone
L-HDL-TG,0.0010,0.0005,Triglycerides in Large HDL
M-LDL-PL%,0.0008,0.0004,Phospholipids to Total-Lipids in Medium LDL percentage
Acetate,0.0005,0.0004,Acetate
Glu-lactate,0.0003,0.0003,Glucose-lactate
L-VLDL-TG%,0.0003,0.0002,Triglycerides to Total-Lipids in Large VLDL percentage
Acetoacetate,0.0002,0.0001,Acetoacetate
Omega-6/Omega-3,0.0003,0.0001,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
DHA%,0.0002,0.0001,Docosahexaenoic Acid to Total-Fatty Acids percentage
PUFA%,0.0002,0.0001,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
