Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
S-LDL-C%,0.0965,0.1037,Cholesterol to Total-Lipids in Small LDL percentage
Glu-lactate,0.0255,0.0453,Glucose-lactate
Phe,0.0265,0.0433,Phenylalanine
Albumin,0.0487,0.0402,Albumin
Glu,0.0455,0.0395,Glucose
GlycA,0.0438,0.0357,Glycoprotein Acetyls
Acetate,0.0275,0.0342,Acetate
Citrate,0.0343,0.0304,Citrate
XL-HDL-PL%,0.0343,0.0291,Phospholipids to Total-Lipids in Very Large HDL percentage
Acetoacetate,0.0350,0.0277,Acetoacetate
S-HDL-PL%,0.0320,0.0269,Phospholipids to Total-Lipids in Small HDL percentage
XXL-VLDL-PL%,0.0260,0.0265,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Ala,0.0243,0.0260,Alanine
M-LDL-CE%,0.0277,0.0256,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
Gln,0.0220,0.0251,Glutamine
Acetone,0.0223,0.0250,Acetone
Gly,0.0178,0.0229,Glycine
XXL-VLDL-FC%,0.0173,0.0226,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Tyr,0.0293,0.0221,Tyrosine
M-LDL-PL%,0.0218,0.0210,Phospholipids to Total-Lipids in Medium LDL percentage
Creatinine,0.0203,0.0206,Creatinine
Val,0.0263,0.0205,Valine
IDL-PL%,0.0225,0.0198,Phospholipids to Total-Lipids in IDL percentage
L-HDL-CE%,0.0202,0.0192,Cholesteryl Esters to Total-Lipids in Large HDL percentage
His,0.0162,0.0170,Histidine
Ile,0.0157,0.0168,Isoleucine
L-LDL-CE%,0.0193,0.0165,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Unsaturation,0.0177,0.0162,Degree of Unsaturation
IDL-CE%,0.0138,0.0148,Cholesteryl Esters to Total-Lipids in IDL percentage
Lactate,0.0097,0.0141,Lactate
L-LDL-PL%,0.0165,0.0140,Phospholipids to Total-Lipids in Large LDL percentage
IDL-FC%,0.0127,0.0138,Free Cholesterol to Total-Lipids in IDL percentage
L-HDL-PL%,0.0133,0.0121,Phospholipids to Total-Lipids in Large HDL percentage
Omega-6%,0.0112,0.0116,Omega-6 Fatty Acids to Total-Fatty Acids percentage
Total-BCAA,0.0140,0.0107,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
3-Hydroxybutyrate,0.0085,0.0103,3-Hydroxybutyrate
XL-HDL-FC,0.0127,0.0098,Free Cholesterol in Very Large HDL
SFA%,0.0047,0.0092,Saturated Fatty Acids to Total-Fatty Acids percentage
L-LDL-C%,0.0088,0.0072,Cholesterol to Total-Lipids in Large LDL percentage
S-HDL-C,0.0083,0.0069,Cholesterol in Small HDL
XL-HDL-CE%,0.0088,0.0067,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
M-LDL-C%,0.0047,0.0063,Cholesterol to Total-Lipids in Medium LDL percentage
Sc-ala,0.0040,0.0054,Spectrometer-corrected alanine
LDL-size,0.0050,0.0053,Average Diameter for LDL Particles
LA%,0.0068,0.0052,Linoleic Acid to Total-Fatty Acids percentage
XL-HDL-TG%,0.0067,0.0049,Triglycerides to Total-Lipids in Very Large HDL percentage
Leu,0.0053,0.0045,Leucine
DHA%,0.0022,0.0021,Docosahexaenoic Acid to Total-Fatty Acids percentage
L-VLDL-FC%,0.0012,0.0015,Free Cholesterol to Total-Lipids in Large VLDL percentage
Pyruvate,0.0008,0.0014,Pyruvate
MUFA%,0.0018,0.0012,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
L-VLDL-TG%,0.0008,0.0011,Triglycerides to Total-Lipids in Large VLDL percentage
XXL-VLDL-CE%,0.0012,0.0007,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
