Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Tyr,0.0633,0.0618,Tyrosine
Glu,0.0468,0.0456,Glucose
3-Hydroxybutyrate,0.0277,0.0424,3-Hydroxybutyrate
Albumin,0.0418,0.0408,Albumin
Gly,0.0332,0.0397,Glycine
M-LDL-PL%,0.0245,0.0367,Phospholipids to Total-Lipids in Medium LDL percentage
Acetoacetate,0.0443,0.0353,Acetoacetate
Phe,0.0460,0.0344,Phenylalanine
S-LDL-PL%,0.0598,0.0326,Phospholipids to Total-Lipids in Small LDL percentage
Glu-lactate,0.0297,0.0301,Glucose-lactate
S-LDL-C%,0.0215,0.0272,Cholesterol to Total-Lipids in Small LDL percentage
Lactate,0.0438,0.0260,Lactate
Creatinine,0.0222,0.0238,Creatinine
M-LDL-CE%,0.0103,0.0237,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
Acetone,0.0120,0.0231,Acetone
Omega-3%,0.0338,0.0222,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Val,0.0200,0.0211,Valine
GlycA,0.0213,0.0205,Glycoprotein Acetyls
Pyruvate,0.0137,0.0188,Pyruvate
Sc-ala,0.0152,0.0187,Spectrometer-corrected alanine
IDL-CE%,0.0075,0.0174,Cholesteryl Esters to Total-Lipids in IDL percentage
SFA%,0.0132,0.0171,Saturated Fatty Acids to Total-Fatty Acids percentage
LDL-size,0.0127,0.0169,Average Diameter for LDL Particles
IDL-PL%,0.0143,0.0167,Phospholipids to Total-Lipids in IDL percentage
ApoB/ApoA1,0.0247,0.0156,Apolipoprotein B to Apolipoprotein A1 ratio
His,0.0112,0.0156,Histidine
Acetate,0.0130,0.0150,Acetate
DHA%,0.0093,0.0149,Docosahexaenoic Acid to Total-Fatty Acids percentage
Citrate,0.0085,0.0139,Citrate
Ala,0.0195,0.0133,Alanine
XL-VLDL-FC%,0.0217,0.0124,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
L-LDL-CE%,0.0070,0.0115,Cholesteryl Esters to Total-Lipids in Large LDL percentage
MUFA%,0.0132,0.0115,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
L-LDL-PL%,0.0068,0.0109,Phospholipids to Total-Lipids in Large LDL percentage
S-LDL-CE%,0.0155,0.0101,Cholesteryl Esters to Total-Lipids in Small LDL percentage
Ile,0.0157,0.0096,Isoleucine
XXL-VLDL-CE%,0.0060,0.0085,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-HDL-L,0.0115,0.0085,Total-Lipids in Small HDL
IDL-TG%,0.0032,0.0080,Triglycerides to Total-Lipids in IDL percentage
DHA,0.0067,0.0074,Docosahexaenoic Acid
L-HDL-FC%,0.0055,0.0071,Free Cholesterol to Total-Lipids in Large HDL percentage
Unsaturation,0.0028,0.0066,Degree of Unsaturation
Total-L,0.0055,0.0058,Total-Lipids in Lipoprotein Particles
L-VLDL-PL%,0.0062,0.0057,Phospholipids to Total-Lipids in Large VLDL percentage
XS-VLDL-PL%,0.0033,0.0056,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-LDL-FC%,0.0067,0.0054,Free Cholesterol to Total-Lipids in Large LDL percentage
XL-HDL-CE%,0.0043,0.0052,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
Gln,0.0052,0.0052,Glutamine
XL-HDL-FC,0.0050,0.0051,Free Cholesterol in Very Large HDL
LA%,0.0012,0.0047,Linoleic Acid to Total-Fatty Acids percentage
S-HDL-FC,0.0058,0.0046,Free Cholesterol in Small HDL
XXL-VLDL-FC%,0.0052,0.0046,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-HDL-C%,0.0078,0.0044,Cholesterol to Total-Lipids in Small HDL percentage
XL-HDL-C%,0.0050,0.0043,Cholesterol to Total-Lipids in Very Large HDL percentage
Omega-6/Omega-3,0.0087,0.0042,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
S-HDL-PL%,0.0105,0.0035,Phospholipids to Total-Lipids in Small HDL percentage
XL-HDL-FC%,0.0043,0.0035,Free Cholesterol to Total-Lipids in Very Large HDL percentage
IDL-FC%,0.0048,0.0032,Free Cholesterol to Total-Lipids in IDL percentage
XS-VLDL-TG%,0.0037,0.0032,Triglycerides to Total-Lipids in Very Small VLDL percentage
PUFA/MUFA,0.0022,0.0030,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
XL-VLDL-PL%,0.0048,0.0029,Phospholipids to Total-Lipids in Very Large VLDL percentage
PC,0.0045,0.0029,Phosphatidylcholines
L-LDL-C%,0.0028,0.0027,Cholesterol to Total-Lipids in Large LDL percentage
IDL-P,0.0013,0.0024,Concentration of IDL Particles
L-VLDL-FC%,0.0005,0.0022,Free Cholesterol to Total-Lipids in Large VLDL percentage
Omega-6%,0.0022,0.0021,Omega-6 Fatty Acids to Total-Fatty Acids percentage
S-VLDL-TG%,0.0020,0.0020,Triglycerides to Total-Lipids in Small VLDL percentage
L-HDL-PL%,0.0010,0.0017,Phospholipids to Total-Lipids in Large HDL percentage
M-HDL-FC%,0.0013,0.0017,Free Cholesterol to Total-Lipids in Medium HDL percentage
TG/PG,0.0013,0.0013,Triglycerides to Phosphoglycerides ratio
M-LDL-C%,0.0010,0.0012,Cholesterol to Total-Lipids in Medium LDL percentage
Leu,0.0008,0.0010,Leucine
Total-BCAA,0.0005,0.0008,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
S-LDL-CE,0.0002,0.0007,Cholesteryl Esters in Small LDL
