Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Gln,0.0790,0.0945,Glutamine
Albumin,0.1327,0.0895,Albumin
XS-VLDL-PL%,0.0338,0.0423,Phospholipids to Total-Lipids in Very Small VLDL percentage
Phe,0.0222,0.0392,Phenylalanine
Citrate,0.0377,0.0372,Citrate
M-LDL-C%,0.0297,0.0327,Cholesterol to Total-Lipids in Medium LDL percentage
Tyr,0.0253,0.0303,Tyrosine
Glu,0.0243,0.0302,Glucose
XXL-VLDL-FC%,0.0247,0.0288,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-HDL-PL%,0.0317,0.0280,Phospholipids to Total-Lipids in Small HDL percentage
IDL-CE%,0.0350,0.0268,Cholesteryl Esters to Total-Lipids in IDL percentage
Lactate,0.0233,0.0262,Lactate
L-LDL-CE%,0.0222,0.0244,Cholesteryl Esters to Total-Lipids in Large LDL percentage
SFA%,0.0280,0.0244,Saturated Fatty Acids to Total-Fatty Acids percentage
Acetone,0.0375,0.0242,Acetone
Gly,0.0137,0.0197,Glycine
Pyruvate,0.0143,0.0196,Pyruvate
LA%,0.0137,0.0195,Linoleic Acid to Total-Fatty Acids percentage
LDL-size,0.0155,0.0191,Average Diameter for LDL Particles
XL-HDL-CE%,0.0312,0.0183,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
Acetoacetate,0.0238,0.0169,Acetoacetate
Glu-lactate,0.0180,0.0166,Glucose-lactate
XXL-VLDL-CE%,0.0140,0.0153,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Ala,0.0210,0.0151,Alanine
M-LDL-PL%,0.0208,0.0150,Phospholipids to Total-Lipids in Medium LDL percentage
L-VLDL-FC%,0.0160,0.0144,Free Cholesterol to Total-Lipids in Large VLDL percentage
GlycA,0.0117,0.0139,Glycoprotein Acetyls
Acetate,0.0163,0.0138,Acetate
IDL-PL%,0.0112,0.0138,Phospholipids to Total-Lipids in IDL percentage
DHA%,0.0098,0.0134,Docosahexaenoic Acid to Total-Fatty Acids percentage
3-Hydroxybutyrate,0.0085,0.0133,3-Hydroxybutyrate
Sc-ala,0.0120,0.0129,Spectrometer-corrected alanine
S-HDL-P,0.0177,0.0123,Concentration of Small HDL Particles
IDL-FC%,0.0082,0.0108,Free Cholesterol to Total-Lipids in IDL percentage
XXL-VLDL-PL%,0.0120,0.0097,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-HDL-FC%,0.0042,0.0091,Free Cholesterol to Total-Lipids in Small HDL percentage
PUFA%,0.0075,0.0077,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
XL-HDL-FC%,0.0052,0.0076,Free Cholesterol to Total-Lipids in Very Large HDL percentage
Creatinine,0.0062,0.0070,Creatinine
S-HDL-CE,0.0090,0.0068,Cholesteryl Esters in Small HDL
XL-HDL-C%,0.0082,0.0067,Cholesterol to Total-Lipids in Very Large HDL percentage
His,0.0068,0.0062,Histidine
Leu,0.0033,0.0060,Leucine
L-HDL-PL%,0.0068,0.0059,Phospholipids to Total-Lipids in Large HDL percentage
Omega-3%,0.0042,0.0054,Omega-3 Fatty Acids to Total-Fatty Acids percentage
IDL-C%,0.0042,0.0051,Cholesterol to Total-Lipids in IDL percentage
S-HDL-PL,0.0055,0.0050,Phospholipids in Small HDL
Ile,0.0033,0.0045,Isoleucine
L-HDL-FC%,0.0052,0.0043,Free Cholesterol to Total-Lipids in Large HDL percentage
XXL-VLDL-TG%,0.0022,0.0036,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-VLDL-C%,0.0023,0.0033,Cholesterol to Total-Lipids in Small VLDL percentage
S-LDL-FC%,0.0033,0.0032,Free Cholesterol to Total-Lipids in Small LDL percentage
Val,0.0023,0.0030,Valine
L-HDL-CE%,0.0032,0.0028,Cholesteryl Esters to Total-Lipids in Large HDL percentage
PUFA/MUFA,0.0027,0.0028,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
M-VLDL-PL%,0.0017,0.0022,Phospholipids to Total-Lipids in Medium VLDL percentage
XL-VLDL-PL%,0.0008,0.0019,Phospholipids to Total-Lipids in Very Large VLDL percentage
XXL-VLDL-CE,0.0012,0.0015,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
L-LDL-PL%,0.0008,0.0014,Phospholipids to Total-Lipids in Large LDL percentage
L-HDL-TG,0.0005,0.0013,Triglycerides in Large HDL
Omega-6/Omega-3,0.0008,0.0012,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
MUFA,0.0012,0.0012,Monounsaturated Fatty Acids
DHA,0.0010,0.0008,Docosahexaenoic Acid
M-LDL-TG,0.0002,0.0001,Triglycerides in Medium LDL
