Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Citrate,0.0500,0.0499,Citrate
XXL-VLDL-FC%,0.0393,0.0470,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Ala,0.0653,0.0470,Alanine
LA%,0.0293,0.0450,Linoleic Acid to Total-Fatty Acids percentage
Glu-lactate,0.0567,0.0447,Glucose-lactate
Acetate,0.0283,0.0411,Acetate
M-LDL-PL%,0.0318,0.0385,Phospholipids to Total-Lipids in Medium LDL percentage
Glu,0.0342,0.0364,Glucose
XXL-VLDL-CE%,0.0432,0.0360,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Phe,0.0282,0.0358,Phenylalanine
Albumin,0.0365,0.0298,Albumin
His,0.0275,0.0294,Histidine
GlycA,0.0365,0.0289,Glycoprotein Acetyls
Gly,0.0245,0.0285,Glycine
Acetone,0.0227,0.0285,Acetone
3-Hydroxybutyrate,0.0318,0.0268,3-Hydroxybutyrate
Acetoacetate,0.0197,0.0252,Acetoacetate
XXL-VLDL-TG%,0.0348,0.0250,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Lactate,0.0242,0.0247,Lactate
M-HDL-PL%,0.0310,0.0245,Phospholipids to Total-Lipids in Medium HDL percentage
Creatinine,0.0183,0.0236,Creatinine
L-LDL-CE%,0.0210,0.0229,Cholesteryl Esters to Total-Lipids in Large LDL percentage
SFA%,0.0222,0.0205,Saturated Fatty Acids to Total-Fatty Acids percentage
Gln,0.0183,0.0188,Glutamine
IDL-CE%,0.0222,0.0187,Cholesteryl Esters to Total-Lipids in IDL percentage
Omega-3,0.0150,0.0163,Omega-3 Fatty Acids
L-HDL-PL%,0.0113,0.0151,Phospholipids to Total-Lipids in Large HDL percentage
Sc-ala,0.0147,0.0149,Spectrometer-corrected alanine
Tyr,0.0078,0.0144,Tyrosine
Unsaturation,0.0160,0.0140,Degree of Unsaturation
L-LDL-PL%,0.0168,0.0139,Phospholipids to Total-Lipids in Large LDL percentage
XXL-VLDL-PL%,0.0118,0.0131,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
IDL-C%,0.0092,0.0106,Cholesterol to Total-Lipids in IDL percentage
M-LDL-CE%,0.0153,0.0092,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
PUFA/MUFA,0.0100,0.0082,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
XL-HDL-PL%,0.0062,0.0071,Phospholipids to Total-Lipids in Very Large HDL percentage
Pyruvate,0.0093,0.0067,Pyruvate
S-LDL-PL%,0.0045,0.0065,Phospholipids to Total-Lipids in Small LDL percentage
Val,0.0058,0.0052,Valine
L-LDL-C%,0.0048,0.0050,Cholesterol to Total-Lipids in Large LDL percentage
L-HDL-TG%,0.0065,0.0048,Triglycerides to Total-Lipids in Large HDL percentage
M-HDL-FC%,0.0065,0.0046,Free Cholesterol to Total-Lipids in Medium HDL percentage
L-VLDL-FC%,0.0037,0.0037,Free Cholesterol to Total-Lipids in Large VLDL percentage
DHA%,0.0032,0.0035,Docosahexaenoic Acid to Total-Fatty Acids percentage
XL-HDL-C%,0.0022,0.0026,Cholesterol to Total-Lipids in Very Large HDL percentage
Total-BCAA,0.0012,0.0025,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Ile,0.0025,0.0025,Isoleucine
MUFA%,0.0022,0.0025,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XL-VLDL-PL%,0.0022,0.0024,Phospholipids to Total-Lipids in Very Large VLDL percentage
L-VLDL-PL%,0.0008,0.0024,Phospholipids to Total-Lipids in Large VLDL percentage
IDL-PL%,0.0032,0.0023,Phospholipids to Total-Lipids in IDL percentage
XS-VLDL-PL%,0.0028,0.0022,Phospholipids to Total-Lipids in Very Small VLDL percentage
LDL-size,0.0013,0.0022,Average Diameter for LDL Particles
S-HDL-FC%,0.0012,0.0017,Free Cholesterol to Total-Lipids in Small HDL percentage
Omega-6/Omega-3,0.0032,0.0015,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Leu,0.0012,0.0011,Leucine
M-LDL-C%,0.0002,0.0001,Cholesterol to Total-Lipids in Medium LDL percentage
