Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Gly,0.2430,0.3399,Glycine
Creatinine,0.1985,0.2523,Creatinine
Acetone,0.0748,0.0530,Acetone
M-HDL-PL%,0.0630,0.0506,Phospholipids to Total-Lipids in Medium HDL percentage
Val,0.0518,0.0426,Valine
GlycA,0.0570,0.0397,Glycoprotein Acetyls
L-HDL-PL%,0.0267,0.0209,Phospholipids to Total-Lipids in Large HDL percentage
Glu,0.0297,0.0193,Glucose
XS-VLDL-FC%,0.0168,0.0126,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
Ile,0.0165,0.0112,Isoleucine
L-VLDL-PL%,0.0123,0.0092,Phospholipids to Total-Lipids in Large VLDL percentage
Acetate,0.0142,0.0091,Acetate
Glu-lactate,0.0120,0.0087,Glucose-lactate
His,0.0138,0.0086,Histidine
XS-VLDL-PL,0.0117,0.0086,Phospholipids in Very Small VLDL
Albumin,0.0135,0.0082,Albumin
Pyruvate,0.0110,0.0076,Pyruvate
IDL-FC%,0.0092,0.0070,Free Cholesterol to Total-Lipids in IDL percentage
Sc-ala,0.0077,0.0063,Spectrometer-corrected alanine
Leu,0.0097,0.0062,Leucine
L-LDL-PL%,0.0062,0.0059,Phospholipids to Total-Lipids in Large LDL percentage
Citrate,0.0065,0.0054,Citrate
ApoB/ApoA1,0.0058,0.0049,Apolipoprotein B to Apolipoprotein A1 ratio
Ala,0.0072,0.0044,Alanine
Total-BCAA,0.0065,0.0042,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
3-Hydroxybutyrate,0.0057,0.0038,3-Hydroxybutyrate
L-HDL-CE%,0.0058,0.0038,Cholesteryl Esters to Total-Lipids in Large HDL percentage
L-LDL-CE%,0.0043,0.0036,Cholesteryl Esters to Total-Lipids in Large LDL percentage
LDL-size,0.0053,0.0034,Average Diameter for LDL Particles
Lactate,0.0048,0.0033,Lactate
XXL-VLDL-TG%,0.0018,0.0032,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-HDL-C%,0.0045,0.0029,Cholesterol to Total-Lipids in Large HDL percentage
M-HDL-C%,0.0032,0.0027,Cholesterol to Total-Lipids in Medium HDL percentage
DHA%,0.0030,0.0025,Docosahexaenoic Acid to Total-Fatty Acids percentage
Omega-3%,0.0040,0.0024,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Phe,0.0035,0.0022,Phenylalanine
XL-HDL-CE%,0.0035,0.0022,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
L-VLDL-TG%,0.0033,0.0019,Triglycerides to Total-Lipids in Large VLDL percentage
SFA%,0.0033,0.0019,Saturated Fatty Acids to Total-Fatty Acids percentage
Tyr,0.0025,0.0018,Tyrosine
S-HDL-FC%,0.0027,0.0018,Free Cholesterol to Total-Lipids in Small HDL percentage
XXL-VLDL-PL%,0.0028,0.0016,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Omega-3,0.0017,0.0013,Omega-3 Fatty Acids
XXL-VLDL-CE%,0.0012,0.0011,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-HDL-TG%,0.0012,0.0010,Triglycerides to Total-Lipids in Very Large HDL percentage
M-LDL-PL%,0.0013,0.0010,Phospholipids to Total-Lipids in Medium LDL percentage
Acetoacetate,0.0010,0.0009,Acetoacetate
IDL-PL%,0.0010,0.0007,Phospholipids to Total-Lipids in IDL percentage
L-VLDL-FC%,0.0008,0.0007,Free Cholesterol to Total-Lipids in Large VLDL percentage
PUFA%,0.0005,0.0005,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Gln,0.0007,0.0004,Glutamine
VLDL-size,0.0005,0.0003,Average Diameter for VLDL Particles
S-HDL-PL%,0.0005,0.0003,Phospholipids to Total-Lipids in Small HDL percentage
L-LDL-C%,0.0003,0.0002,Cholesterol to Total-Lipids in Large LDL percentage
XS-VLDL-PL%,0.0002,9.7683e-05,Phospholipids to Total-Lipids in Very Small VLDL percentage
