Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
L-LDL-TG%,0.0968,0.2543,Triglycerides to Total-Lipids in Large LDL percentage
L-LDL-C%,0.0748,0.1725,Cholesterol to Total-Lipids in Large LDL percentage
GlycA,0.1938,0.1480,Glycoprotein Acetyls
Albumin,0.2115,0.1393,Albumin
L-HDL-PL%,0.0602,0.0522,Phospholipids to Total-Lipids in Large HDL percentage
LA,0.0637,0.0498,Linoleic Acid
Glu-lactate,0.0398,0.0298,Glucose-lactate
Citrate,0.0340,0.0222,Citrate
Glu,0.0207,0.0154,Glucose
PC,0.0170,0.0142,Phosphatidylcholines
PUFA%,0.0240,0.0135,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
S-LDL-CE%,0.0180,0.0127,Cholesteryl Esters to Total-Lipids in Small LDL percentage
L-LDL-CE%,0.0110,0.0094,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Tyr,0.0167,0.0092,Tyrosine
Gly,0.0120,0.0070,Glycine
Creatinine,0.0087,0.0049,Creatinine
Total-P,0.0095,0.0048,Total-Concentration of Lipoprotein Particles
3-Hydroxybutyrate,0.0070,0.0039,3-Hydroxybutyrate
VLDL-size,0.0082,0.0039,Average Diameter for VLDL Particles
LA%,0.0060,0.0030,Linoleic Acid to Total-Fatty Acids percentage
Leu,0.0058,0.0030,Leucine
Omega-3%,0.0078,0.0030,Omega-3 Fatty Acids to Total-Fatty Acids percentage
M-LDL-CE%,0.0052,0.0027,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
PUFA,0.0023,0.0021,Polyunsaturated Fatty Acids
L-VLDL-C%,0.0030,0.0018,Cholesterol to Total-Lipids in Large VLDL percentage
Omega-6/Omega-3,0.0063,0.0018,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Total-BCAA,0.0033,0.0017,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
XS-VLDL-PL%,0.0022,0.0015,Phospholipids to Total-Lipids in Very Small VLDL percentage
Gln,0.0057,0.0015,Glutamine
PUFA/MUFA,0.0027,0.0015,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
L-VLDL-FC%,0.0037,0.0015,Free Cholesterol to Total-Lipids in Large VLDL percentage
Omega-3,0.0033,0.0011,Omega-3 Fatty Acids
Acetoacetate,0.0033,0.0011,Acetoacetate
Phe,0.0020,0.0010,Phenylalanine
M-VLDL-TG,0.0008,0.0010,Triglycerides in Medium VLDL
Unsaturation,0.0015,0.0008,Degree of Unsaturation
Sc-ala,0.0022,0.0007,Spectrometer-corrected alanine
Acetone,0.0015,0.0006,Acetone
His,0.0008,0.0004,Histidine
XXL-VLDL-C,0.0005,0.0003,Cholesterol in Chylomicrons and Extremely Large VLDL
Pyruvate,0.0008,0.0003,Pyruvate
Acetate,0.0007,0.0003,Acetate
M-LDL-C%,0.0005,0.0002,Cholesterol to Total-Lipids in Medium LDL percentage
XXL-VLDL-PL%,0.0003,0.0001,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Ala,0.0002,9.6177e-05,Alanine
SFA%,0.0002,5.2909e-05,Saturated Fatty Acids to Total-Fatty Acids percentage
