Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Glu-lactate,0.0823,0.0920,Glucose-lactate
LA%,0.0870,0.0762,Linoleic Acid to Total-Fatty Acids percentage
Acetate,0.0662,0.0655,Acetate
HDL-CE,0.0492,0.0586,Cholesteryl Esters in HDL
S-LDL-C%,0.0662,0.0584,Cholesterol to Total-Lipids in Small LDL percentage
Ala,0.0623,0.0574,Alanine
L-LDL-C%,0.0308,0.0442,Cholesterol to Total-Lipids in Large LDL percentage
Albumin,0.0417,0.0403,Albumin
GlycA,0.0485,0.0384,Glycoprotein Acetyls
Gln,0.0280,0.0294,Glutamine
Creatinine,0.0235,0.0277,Creatinine
LDL-size,0.0297,0.0276,Average Diameter for LDL Particles
XXL-VLDL-PL%,0.0205,0.0248,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
IDL-CE%,0.0240,0.0231,Cholesteryl Esters to Total-Lipids in IDL percentage
DHA,0.0160,0.0228,Docosahexaenoic Acid
XXL-VLDL-FC%,0.0225,0.0220,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-LDL-CE%,0.0197,0.0195,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
Phe,0.0183,0.0185,Phenylalanine
Sc-ala,0.0227,0.0163,Spectrometer-corrected alanine
Tyr,0.0127,0.0151,Tyrosine
L-HDL-PL%,0.0157,0.0132,Phospholipids to Total-Lipids in Large HDL percentage
Unsaturation,0.0148,0.0130,Degree of Unsaturation
Acetoacetate,0.0107,0.0128,Acetoacetate
SFA%,0.0107,0.0127,Saturated Fatty Acids to Total-Fatty Acids percentage
Gly,0.0127,0.0123,Glycine
Pyruvate,0.0132,0.0122,Pyruvate
Lactate,0.0123,0.0118,Lactate
M-VLDL-FC%,0.0097,0.0102,Free Cholesterol to Total-Lipids in Medium VLDL percentage
Val,0.0108,0.0096,Valine
Glu,0.0080,0.0091,Glucose
XL-HDL-C%,0.0105,0.0083,Cholesterol to Total-Lipids in Very Large HDL percentage
His,0.0092,0.0079,Histidine
Citrate,0.0078,0.0076,Citrate
Ile,0.0093,0.0074,Isoleucine
M-LDL-PL%,0.0087,0.0072,Phospholipids to Total-Lipids in Medium LDL percentage
3-Hydroxybutyrate,0.0073,0.0064,3-Hydroxybutyrate
IDL-PL%,0.0062,0.0056,Phospholipids to Total-Lipids in IDL percentage
Omega-6/Omega-3,0.0045,0.0048,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Omega-3,0.0032,0.0047,Omega-3 Fatty Acids
XL-HDL-FC%,0.0053,0.0045,Free Cholesterol to Total-Lipids in Very Large HDL percentage
L-VLDL-TG%,0.0052,0.0043,Triglycerides to Total-Lipids in Large VLDL percentage
M-LDL-C%,0.0022,0.0042,Cholesterol to Total-Lipids in Medium LDL percentage
Acetone,0.0045,0.0039,Acetone
L-HDL-FC%,0.0030,0.0039,Free Cholesterol to Total-Lipids in Large HDL percentage
MUFA%,0.0037,0.0036,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
L-HDL-TG,0.0022,0.0033,Triglycerides in Large HDL
XL-VLDL-PL%,0.0035,0.0031,Phospholipids to Total-Lipids in Very Large VLDL percentage
XS-VLDL-PL%,0.0023,0.0026,Phospholipids to Total-Lipids in Very Small VLDL percentage
Omega-3%,0.0023,0.0024,Omega-3 Fatty Acids to Total-Fatty Acids percentage
L-LDL-PL%,0.0018,0.0021,Phospholipids to Total-Lipids in Large LDL percentage
S-LDL-CE%,0.0018,0.0018,Cholesteryl Esters to Total-Lipids in Small LDL percentage
Total-BCAA,0.0015,0.0016,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
L-LDL-CE%,0.0007,0.0013,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Leu,0.0013,0.0009,Leucine
IDL-FC%,0.0008,0.0008,Free Cholesterol to Total-Lipids in IDL percentage
S-HDL-PL%,0.0003,0.0005,Phospholipids to Total-Lipids in Small HDL percentage
L-HDL-CE%,0.0007,0.0005,Cholesteryl Esters to Total-Lipids in Large HDL percentage
