Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
L-LDL-C%,0.0788,0.2586,Cholesterol to Total-Lipids in Large LDL percentage
L-LDL-TG%,0.0775,0.1307,Triglycerides to Total-Lipids in Large LDL percentage
GlycA,0.1955,0.1253,Glycoprotein Acetyls
Albumin,0.1913,0.0852,Albumin
Creatinine,0.1295,0.0743,Creatinine
LA%,0.0543,0.0665,Linoleic Acid to Total-Fatty Acids percentage
LA,0.0543,0.0564,Linoleic Acid
IDL-CE%,0.0252,0.0521,Cholesteryl Esters to Total-Lipids in IDL percentage
IDL-CE,0.0345,0.0353,Cholesteryl Esters in IDL
IDL-TG%,0.0093,0.0297,Triglycerides to Total-Lipids in IDL percentage
S-LDL-CE%,0.0412,0.0270,Cholesteryl Esters to Total-Lipids in Small LDL percentage
3-Hydroxybutyrate,0.0338,0.0190,3-Hydroxybutyrate
Glu,0.0152,0.0083,Glucose
PUFA,0.0130,0.0076,Polyunsaturated Fatty Acids
Leu,0.0127,0.0065,Leucine
Glu-lactate,0.0093,0.0054,Glucose-lactate
PUFA/MUFA,0.0058,0.0034,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
XXL-VLDL-CE,0.0038,0.0017,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
Citrate,0.0028,0.0013,Citrate
Val,0.0025,0.0012,Valine
XS-VLDL-PL%,0.0013,0.0009,Phospholipids to Total-Lipids in Very Small VLDL percentage
Omega-3,0.0017,0.0006,Omega-3 Fatty Acids
IDL-C,0.0007,0.0006,Cholesterol in IDL
MUFA%,0.0008,0.0005,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
PUFA%,0.0008,0.0004,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Total-BCAA,0.0007,0.0003,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
XXL-VLDL-C,0.0007,0.0003,Cholesterol in Chylomicrons and Extremely Large VLDL
Unsaturation,0.0010,0.0003,Degree of Unsaturation
His,0.0007,0.0002,Histidine
Omega-3%,0.0005,0.0001,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Acetoacetate,0.0003,0.0001,Acetoacetate
L-LDL-CE%,0.0002,9.9414e-05,Cholesteryl Esters to Total-Lipids in Large LDL percentage
VLDL-size,0.0002,5.6657e-05,Average Diameter for VLDL Particles
