Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
L-LDL-TG%,0.1083,0.2745,Triglycerides to Total-Lipids in Large LDL percentage
LA%,0.0673,0.1041,Linoleic Acid to Total-Fatty Acids percentage
Albumin,0.1335,0.0747,Albumin
LA,0.0533,0.0709,Linoleic Acid
Creatinine,0.1045,0.0628,Creatinine
L-LDL-C%,0.0285,0.0506,Cholesterol to Total-Lipids in Large LDL percentage
Glu-lactate,0.0703,0.0451,Glucose-lactate
Glu,0.0600,0.0415,Glucose
S-LDL-CE%,0.0452,0.0383,Cholesteryl Esters to Total-Lipids in Small LDL percentage
IDL-CE,0.0330,0.0359,Cholesteryl Esters in IDL
XS-VLDL-CE%,0.0227,0.0301,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
Val,0.0352,0.0206,Valine
IDL-CE%,0.0142,0.0197,Cholesteryl Esters to Total-Lipids in IDL percentage
3-Hydroxybutyrate,0.0312,0.0187,3-Hydroxybutyrate
Leu,0.0302,0.0174,Leucine
GlycA,0.0195,0.0127,Glycoprotein Acetyls
L-VLDL-TG%,0.0263,0.0120,Triglycerides to Total-Lipids in Large VLDL percentage
Citrate,0.0200,0.0114,Citrate
XS-VLDL-CE,0.0143,0.0078,Cholesteryl Esters in Very Small VLDL
Total-BCAA,0.0133,0.0076,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
IDL-P,0.0073,0.0064,Concentration of IDL Particles
Tyr,0.0092,0.0060,Tyrosine
PUFA%,0.0088,0.0045,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Gln,0.0088,0.0043,Glutamine
S-LDL-CE,0.0032,0.0038,Cholesteryl Esters in Small LDL
Omega-3,0.0035,0.0030,Omega-3 Fatty Acids
SFA%,0.0045,0.0022,Saturated Fatty Acids to Total-Fatty Acids percentage
L-LDL-CE%,0.0047,0.0022,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Ile,0.0032,0.0022,Isoleucine
Omega-6%,0.0027,0.0018,Omega-6 Fatty Acids to Total-Fatty Acids percentage
Acetoacetate,0.0032,0.0016,Acetoacetate
S-LDL-PL%,0.0025,0.0015,Phospholipids to Total-Lipids in Small LDL percentage
Acetone,0.0022,0.0012,Acetone
M-LDL-CE%,0.0010,0.0007,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
Omega-6/Omega-3,0.0013,0.0007,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Acetate,0.0013,0.0005,Acetate
His,0.0003,0.0003,Histidine
XL-HDL-FC,0.0005,0.0002,Free Cholesterol in Very Large HDL
Unsaturation,0.0003,0.0002,Degree of Unsaturation
Omega-3%,0.0003,0.0001,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Sc-ala,0.0003,0.0001,Spectrometer-corrected alanine
