Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Albumin,0.0852,0.0793,Albumin
Acetoacetate,0.0572,0.0572,Acetoacetate
ApoB/ApoA1,0.0687,0.0548,Apolipoprotein B to Apolipoprotein A1 ratio
L-VLDL-TG%,0.0685,0.0541,Triglycerides to Total-Lipids in Large VLDL percentage
Glu-lactate,0.0432,0.0507,Glucose-lactate
M-LDL-PL%,0.0387,0.0491,Phospholipids to Total-Lipids in Medium LDL percentage
3-Hydroxybutyrate,0.0475,0.0470,3-Hydroxybutyrate
Creatinine,0.0317,0.0427,Creatinine
IDL-FC%,0.0492,0.0368,Free Cholesterol to Total-Lipids in IDL percentage
Acetate,0.0408,0.0363,Acetate
SFA%,0.0303,0.0294,Saturated Fatty Acids to Total-Fatty Acids percentage
Lactate,0.0360,0.0292,Lactate
L-LDL-PL%,0.0217,0.0278,Phospholipids to Total-Lipids in Large LDL percentage
GlycA,0.0258,0.0276,Glycoprotein Acetyls
Glu,0.0272,0.0266,Glucose
LDL-size,0.0243,0.0259,Average Diameter for LDL Particles
IDL-TG%,0.0260,0.0208,Triglycerides to Total-Lipids in IDL percentage
Ala,0.0138,0.0197,Alanine
PUFA/MUFA,0.0243,0.0171,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Phe,0.0167,0.0170,Phenylalanine
His,0.0147,0.0158,Histidine
M-LDL-CE%,0.0118,0.0143,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
Pyruvate,0.0145,0.0142,Pyruvate
Acetone,0.0088,0.0131,Acetone
Tyr,0.0062,0.0130,Tyrosine
XXL-VLDL-CE%,0.0113,0.0124,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
IDL-CE%,0.0118,0.0112,Cholesteryl Esters to Total-Lipids in IDL percentage
Citrate,0.0118,0.0099,Citrate
Omega-6/Omega-3,0.0093,0.0096,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
L-VLDL-FC%,0.0107,0.0094,Free Cholesterol to Total-Lipids in Large VLDL percentage
L-LDL-C%,0.0082,0.0092,Cholesterol to Total-Lipids in Large LDL percentage
Gln,0.0078,0.0084,Glutamine
DHA,0.0060,0.0083,Docosahexaenoic Acid
Unsaturation,0.0078,0.0072,Degree of Unsaturation
IDL-PL%,0.0082,0.0070,Phospholipids to Total-Lipids in IDL percentage
L-HDL-TG,0.0043,0.0066,Triglycerides in Large HDL
LA%,0.0075,0.0065,Linoleic Acid to Total-Fatty Acids percentage
XXL-VLDL-TG%,0.0025,0.0059,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XXL-VLDL-FC%,0.0063,0.0059,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Sc-ala,0.0035,0.0057,Spectrometer-corrected alanine
Val,0.0033,0.0056,Valine
L-HDL-PL%,0.0025,0.0047,Phospholipids to Total-Lipids in Large HDL percentage
M-HDL-C%,0.0052,0.0046,Cholesterol to Total-Lipids in Medium HDL percentage
L-LDL-CE%,0.0033,0.0043,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Gly,0.0037,0.0039,Glycine
M-LDL-C%,0.0043,0.0036,Cholesterol to Total-Lipids in Medium LDL percentage
S-LDL-C%,0.0025,0.0036,Cholesterol to Total-Lipids in Small LDL percentage
Ile,0.0052,0.0035,Isoleucine
S-HDL-PL%,0.0025,0.0034,Phospholipids to Total-Lipids in Small HDL percentage
S-HDL-FC%,0.0032,0.0030,Free Cholesterol to Total-Lipids in Small HDL percentage
Leu,0.0013,0.0030,Leucine
M-LDL-TG%,0.0022,0.0029,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-TG%,0.0033,0.0026,Triglycerides to Total-Lipids in Very Small VLDL percentage
Omega-6%,0.0035,0.0024,Omega-6 Fatty Acids to Total-Fatty Acids percentage
S-LDL-PL%,0.0008,0.0024,Phospholipids to Total-Lipids in Small LDL percentage
XS-VLDL-PL%,0.0013,0.0020,Phospholipids to Total-Lipids in Very Small VLDL percentage
Omega-3%,0.0013,0.0011,Omega-3 Fatty Acids to Total-Fatty Acids percentage
DHA%,0.0005,0.0006,Docosahexaenoic Acid to Total-Fatty Acids percentage
S-LDL-CE%,0.0002,0.0001,Cholesteryl Esters to Total-Lipids in Small LDL percentage
