Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
GlycA,0.0843,0.0863,Glycoprotein Acetyls
Albumin,0.0858,0.0684,Albumin
L-LDL-CE%,0.0495,0.0589,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Creatinine,0.0557,0.0520,Creatinine
MUFA%,0.0503,0.0475,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Lactate,0.0480,0.0411,Lactate
Ile,0.0330,0.0403,Isoleucine
Acetate,0.0453,0.0343,Acetate
3-Hydroxybutyrate,0.0312,0.0331,3-Hydroxybutyrate
Gln,0.0360,0.0315,Glutamine
Pyruvate,0.0253,0.0298,Pyruvate
XL-HDL-FC%,0.0398,0.0295,Free Cholesterol to Total-Lipids in Very Large HDL percentage
PUFA/MUFA,0.0225,0.0284,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
His,0.0278,0.0253,Histidine
L-LDL-FC%,0.0290,0.0240,Free Cholesterol to Total-Lipids in Large LDL percentage
LA%,0.0228,0.0224,Linoleic Acid to Total-Fatty Acids percentage
L-LDL-C%,0.0183,0.0199,Cholesterol to Total-Lipids in Large LDL percentage
Glu-lactate,0.0145,0.0189,Glucose-lactate
S-LDL-PL%,0.0197,0.0186,Phospholipids to Total-Lipids in Small LDL percentage
L-HDL-PL%,0.0145,0.0184,Phospholipids to Total-Lipids in Large HDL percentage
Tyr,0.0150,0.0178,Tyrosine
Citrate,0.0180,0.0178,Citrate
Acetone,0.0168,0.0169,Acetone
Sc-ala,0.0118,0.0146,Spectrometer-corrected alanine
Glu,0.0102,0.0132,Glucose
Ala,0.0113,0.0131,Alanine
Omega-3,0.0095,0.0111,Omega-3 Fatty Acids
Acetoacetate,0.0108,0.0110,Acetoacetate
Gly,0.0130,0.0109,Glycine
S-LDL-C%,0.0087,0.0104,Cholesterol to Total-Lipids in Small LDL percentage
XXL-VLDL-CE%,0.0073,0.0098,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
IDL-PL%,0.0060,0.0088,Phospholipids to Total-Lipids in IDL percentage
Leu,0.0098,0.0086,Leucine
XL-HDL-C%,0.0068,0.0079,Cholesterol to Total-Lipids in Very Large HDL percentage
Phe,0.0062,0.0078,Phenylalanine
Total-BCAA,0.0065,0.0077,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
XXL-VLDL-TG%,0.0063,0.0073,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-HDL-P,0.0080,0.0072,Concentration of Very Large HDL Particles
L-VLDL-FC%,0.0082,0.0065,Free Cholesterol to Total-Lipids in Large VLDL percentage
HDL-size,0.0042,0.0063,Average Diameter for HDL Particles
M-HDL-FC%,0.0063,0.0052,Free Cholesterol to Total-Lipids in Medium HDL percentage
LA,0.0052,0.0048,Linoleic Acid
SFA%,0.0028,0.0045,Saturated Fatty Acids to Total-Fatty Acids percentage
L-VLDL-PL%,0.0022,0.0040,Phospholipids to Total-Lipids in Large VLDL percentage
Omega-6%,0.0037,0.0039,Omega-6 Fatty Acids to Total-Fatty Acids percentage
Omega-3%,0.0040,0.0038,Omega-3 Fatty Acids to Total-Fatty Acids percentage
L-LDL-PL%,0.0047,0.0037,Phospholipids to Total-Lipids in Large LDL percentage
PUFA%,0.0040,0.0032,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
ApoB/ApoA1,0.0030,0.0032,Apolipoprotein B to Apolipoprotein A1 ratio
LDL-size,0.0017,0.0032,Average Diameter for LDL Particles
XXL-VLDL-PL%,0.0025,0.0028,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
IDL-FC%,0.0017,0.0027,Free Cholesterol to Total-Lipids in IDL percentage
DHA%,0.0015,0.0025,Docosahexaenoic Acid to Total-Fatty Acids percentage
IDL-CE%,0.0022,0.0023,Cholesteryl Esters to Total-Lipids in IDL percentage
M-LDL-PL%,0.0013,0.0022,Phospholipids to Total-Lipids in Medium LDL percentage
XS-VLDL-FC%,0.0010,0.0015,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
Val,0.0018,0.0014,Valine
XL-VLDL-FC%,0.0013,0.0008,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
Unsaturation,0.0010,0.0007,Degree of Unsaturation
M-HDL-TG,0.0002,0.0001,Triglycerides in Medium HDL
