Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Creatinine,0.1965,0.1647,Creatinine
M-VLDL-CE%,0.0723,0.1518,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
L-VLDL-CE%,0.0757,0.0856,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
HDL-C,0.0552,0.0647,HDL Cholesterol
His,0.0753,0.0608,Histidine
XXL-VLDL-FC%,0.0378,0.0312,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
LA%,0.0320,0.0309,Linoleic Acid to Total-Fatty Acids percentage
Gln,0.0310,0.0253,Glutamine
L-LDL-C%,0.0197,0.0237,Cholesterol to Total-Lipids in Large LDL percentage
Tyr,0.0263,0.0220,Tyrosine
Glu,0.0212,0.0201,Glucose
Pyruvate,0.0233,0.0172,Pyruvate
PC,0.0185,0.0170,Phosphatidylcholines
L-HDL-C%,0.0120,0.0168,Cholesterol to Total-Lipids in Large HDL percentage
Albumin,0.0240,0.0163,Albumin
XXL-VLDL-PL%,0.0168,0.0160,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Glu-lactate,0.0192,0.0150,Glucose-lactate
Gly,0.0237,0.0147,Glycine
L-LDL-FC%,0.0070,0.0142,Free Cholesterol to Total-Lipids in Large LDL percentage
Acetate,0.0172,0.0135,Acetate
LDL-size,0.0182,0.0132,Average Diameter for LDL Particles
XXL-VLDL-TG%,0.0087,0.0116,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Sc-ala,0.0067,0.0100,Spectrometer-corrected alanine
Leu,0.0120,0.0096,Leucine
SM,0.0085,0.0095,Sphingomyelins
L-HDL-CE%,0.0095,0.0094,Cholesteryl Esters to Total-Lipids in Large HDL percentage
XL-VLDL-FC%,0.0062,0.0063,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
Citrate,0.0108,0.0060,Citrate
Ala,0.0042,0.0057,Alanine
XL-HDL-FC%,0.0080,0.0056,Free Cholesterol to Total-Lipids in Very Large HDL percentage
Omega-6/Omega-3,0.0048,0.0054,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
M-HDL-FC%,0.0060,0.0053,Free Cholesterol to Total-Lipids in Medium HDL percentage
Lactate,0.0060,0.0052,Lactate
XXL-VLDL-CE%,0.0053,0.0051,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
PUFA%,0.0037,0.0049,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-PL%,0.0060,0.0048,Phospholipids to Total-Lipids in Medium LDL percentage
L-VLDL-FC%,0.0050,0.0047,Free Cholesterol to Total-Lipids in Large VLDL percentage
XXL-VLDL-C%,0.0042,0.0044,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-VLDL-PL%,0.0068,0.0042,Phospholipids to Total-Lipids in Very Large VLDL percentage
HDL-CE,0.0038,0.0040,Cholesteryl Esters in HDL
IDL-FC%,0.0048,0.0040,Free Cholesterol to Total-Lipids in IDL percentage
Phe,0.0048,0.0039,Phenylalanine
S-HDL-CE%,0.0023,0.0034,Cholesteryl Esters to Total-Lipids in Small HDL percentage
Total-BCAA,0.0042,0.0032,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
DHA%,0.0030,0.0029,Docosahexaenoic Acid to Total-Fatty Acids percentage
Acetoacetate,0.0040,0.0027,Acetoacetate
GlycA,0.0032,0.0025,Glycoprotein Acetyls
3-Hydroxybutyrate,0.0030,0.0023,3-Hydroxybutyrate
XS-VLDL-PL%,0.0025,0.0022,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-VLDL-CE%,0.0028,0.0021,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
Acetone,0.0015,0.0020,Acetone
Val,0.0022,0.0019,Valine
Unsaturation,0.0025,0.0018,Degree of Unsaturation
Omega-3,0.0013,0.0016,Omega-3 Fatty Acids
SFA%,0.0012,0.0014,Saturated Fatty Acids to Total-Fatty Acids percentage
DHA,0.0012,0.0012,Docosahexaenoic Acid
TG/PG,0.0017,0.0010,Triglycerides to Phosphoglycerides ratio
L-LDL-CE%,0.0012,0.0009,Cholesteryl Esters to Total-Lipids in Large LDL percentage
IDL-CE%,0.0008,0.0009,Cholesteryl Esters to Total-Lipids in IDL percentage
IDL-PL%,0.0013,0.0007,Phospholipids to Total-Lipids in IDL percentage
Ile,0.0007,0.0004,Isoleucine
S-HDL-PL%,0.0002,0.0004,Phospholipids to Total-Lipids in Small HDL percentage
XS-VLDL-FC%,0.0005,0.0003,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
Omega-3%,0.0002,0.0002,Omega-3 Fatty Acids to Total-Fatty Acids percentage
