Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.17 [0.96-1.43],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-LDL-PL%,1.13 [0.93-1.37],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-VLDL-CE%,1.02 [0.80-1.29],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,1.02 [0.82-1.27],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,1.02 [0.81-1.28],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,0.97 [0.78-1.21],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
S-HDL-PL%,0.96 [0.78-1.17],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
S-HDL-C,0.62 [0.51-0.76],0.880,,Cholesterol in Small HDL
Total-P,0.60 [0.48-0.74],0.884,,Total-Concentration of Lipoprotein Particles
HDL-P,0.60 [0.48-0.74],0.849,,Concentration of HDL Particles
