Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.12 [1.01-1.24],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-VLDL-PL%,1.04 [0.94-1.16],1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,1.03 [0.92-1.15],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,1.01 [0.90-1.13],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,1.01 [0.90-1.13],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-TG%,0.99 [0.89-1.10],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-PL%,0.95 [0.86-1.04],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-FC%,0.93 [0.83-1.04],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
S-HDL-C%,0.90 [0.81-0.99],1.000,,Cholesterol to Total-Lipids in Small HDL percentage
S-HDL-CE%,0.89 [0.80-0.98],1.000,,Cholesteryl Esters to Total-Lipids in Small HDL percentage
