Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-VLDL-TG%,1.15 [0.97-1.37],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
S-HDL-PL%,1.12 [0.94-1.33],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
S-LDL-PL%,1.09 [0.92-1.29],1.000,,Phospholipids to Total-Lipids in Small LDL percentage
S-LDL-TG%,1.06 [0.89-1.26],1.000,,Triglycerides to Total-Lipids in Small LDL percentage
M-LDL-TG%,1.05 [0.88-1.24],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-LDL-PL%,0.95 [0.81-1.12],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-FC%,0.90 [0.75-1.08],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-FC%,0.87 [0.73-1.03],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.86 [0.72-1.02],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,0.86 [0.72-1.02],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
