Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,1.23 [1.14-1.32],0.049,*,Creatinine
M-VLDL-TG%,1.12 [1.05-1.19],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
S-LDL-TG%,1.11 [1.05-1.19],1.000,,Triglycerides to Total-Lipids in Small LDL percentage
S-HDL-TG%,1.11 [1.05-1.19],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
M-LDL-TG%,1.11 [1.04-1.18],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-LDL-PL%,1.00 [0.94-1.06],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-FC%,0.90 [0.84-0.96],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-FC%,0.89 [0.84-0.95],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
XS-VLDL-C%,0.85 [0.80-0.91],0.295,,Cholesterol to Total-Lipids in Very Small VLDL percentage
XS-VLDL-CE%,0.84 [0.79-0.90],0.080,,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
