Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.18 [1.09-1.28],1.000,,Triglycerides to Total-Lipids in IDL percentage
L-HDL-TG%,1.08 [0.99-1.18],1.000,,Triglycerides to Total-Lipids in Large HDL percentage
L-HDL-PL%,1.05 [0.96-1.15],1.000,,Phospholipids to Total-Lipids in Large HDL percentage
L-LDL-PL%,1.03 [0.96-1.11],1.000,,Phospholipids to Total-Lipids in Large LDL percentage
M-LDL-PL%,1.01 [0.93-1.09],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
L-LDL-C%,0.80 [0.74-0.87],0.034,*,Cholesterol to Total-Lipids in Large LDL percentage
S-HDL-CE,0.80 [0.74-0.87],0.008,**,Cholesteryl Esters in Small HDL
S-HDL-FC,0.80 [0.74-0.87],0.026,*,Free Cholesterol in Small HDL
S-HDL-P,0.80 [0.74-0.86],0.007,**,Concentration of Small HDL Particles
Omega-6,0.80 [0.74-0.87],0.019,*,Omega-6 Fatty Acids
Total-C,0.80 [0.74-0.86],0.009,**,Total-Cholesterol
PC,0.79 [0.73-0.86],0.027,*,Phosphatidylcholines
S-HDL-C,0.79 [0.73-0.86],0.003,**,Cholesterol in Small HDL
Total-PL,0.79 [0.73-0.86],0.015,*,Total-Phospholipids in Lipoprotein Particles
PUFA,0.79 [0.73-0.86],0.012,*,Polyunsaturated Fatty Acids
Cholines,0.79 [0.73-0.86],0.017,*,Total-Cholines
Total-CE,0.79 [0.73-0.86],0.005,**,Total-Esterified Cholesterol
HDL-P,0.79 [0.73-0.86],0.011,*,Concentration of HDL Particles
Total-P,0.78 [0.72-0.85],0.001,**,Total-Concentration of Lipoprotein Particles
