Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-PL%,1.08 [0.98-1.18],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
TG/PG,1.06 [0.95-1.17],1.000,,Triglycerides to Phosphoglycerides ratio
XXL-VLDL-P,1.01 [0.91-1.12],1.000,,Concentration of Chylomicrons and Extremely Large VLDL Particles
XXL-VLDL-PL,1.01 [0.91-1.11],1.000,,Phospholipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-TG,1.01 [0.91-1.11],1.000,,Triglycerides in Chylomicrons and Extremely Large VLDL
M-LDL-FC%,0.96 [0.86-1.06],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
VLDL-C,0.93 [0.85-1.02],1.000,,VLDL Cholesterol
Non-HDL-C,0.93 [0.84-1.02],1.000,,Total-Cholesterol Minus HDL-C
Total-C,0.93 [0.84-1.02],1.000,,Total-Cholesterol
Remnant-C,0.91 [0.83-1.00],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
