Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.17 [1.03-1.32],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-PL%,1.16 [1.03-1.32],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
M-VLDL-TG%,1.13 [0.99-1.28],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
S-HDL-TG%,1.12 [0.98-1.27],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
S-HDL-FC%,1.01 [0.90-1.15],1.000,,Free Cholesterol to Total-Lipids in Small HDL percentage
M-VLDL-FC%,0.93 [0.82-1.06],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,0.91 [0.80-1.05],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.91 [0.80-1.04],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,0.86 [0.75-0.98],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-LDL-PL%,0.84 [0.75-0.95],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
