Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.16 [1.09-1.24],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Omega-3%,1.05 [0.98-1.13],1.000,,Omega-3 Fatty Acids to Total-Fatty Acids percentage
DHA,1.04 [0.98-1.12],1.000,,Docosahexaenoic Acid
SFA%,1.02 [0.95-1.10],1.000,,Saturated Fatty Acids to Total-Fatty Acids percentage
MUFA,1.00 [0.94-1.08],1.000,,Monounsaturated Fatty Acids
ApoB,0.94 [0.88-1.00],1.000,,Apolipoprotein B
ApoB/ApoA1,0.94 [0.88-1.00],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
M-LDL-FC%,0.92 [0.85-0.98],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Clinical LDL-C,0.91 [0.85-0.97],1.000,,Clinical LDL Cholesterol
Citrate,0.73 [0.68-0.78],3.601e-14,***,Citrate
