Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-HDL-PL%,1.27 [1.04-1.55],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
M-LDL-TG%,1.25 [1.04-1.51],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-LDL-TG%,1.17 [0.96-1.42],1.000,,Triglycerides to Total-Lipids in Small LDL percentage
S-LDL-PL%,1.13 [0.94-1.37],1.000,,Phospholipids to Total-Lipids in Small LDL percentage
M-VLDL-TG%,1.13 [0.93-1.37],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-PL%,0.98 [0.82-1.18],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-FC%,0.97 [0.78-1.20],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-C%,0.85 [0.70-1.04],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,0.85 [0.70-1.03],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,0.84 [0.69-1.01],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
