Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-HDL-TG%,1.15 [0.97-1.36],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
M-VLDL-TG%,1.13 [0.96-1.33],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-TG%,1.05 [0.89-1.23],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-LDL-C%,1.01 [0.86-1.20],1.000,,Cholesterol to Total-Lipids in Small LDL percentage
S-HDL-PL%,1.00 [0.85-1.18],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
M-LDL-PL%,0.94 [0.80-1.10],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-VLDL-FC%,0.88 [0.75-1.04],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,0.87 [0.74-1.02],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.87 [0.73-1.02],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,0.85 [0.72-0.99],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
