Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-VLDL-CE%,1.11 [0.92-1.34],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,1.10 [0.92-1.32],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,1.09 [0.92-1.30],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-TG%,1.08 [0.92-1.27],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-LDL-PL%,1.00 [0.86-1.17],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-FC%,1.00 [0.84-1.19],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
S-HDL-PL%,0.99 [0.84-1.16],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
M-VLDL-TG%,0.94 [0.80-1.11],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
S-HDL-C%,0.91 [0.78-1.06],1.000,,Cholesterol to Total-Lipids in Small HDL percentage
S-HDL-CE%,0.89 [0.76-1.03],1.000,,Cholesteryl Esters to Total-Lipids in Small HDL percentage
