Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.10 [0.98-1.23],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
ApoB/ApoA1,1.09 [0.98-1.22],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
ApoB,1.04 [0.93-1.16],1.000,,Apolipoprotein B
Remnant-C,1.03 [0.92-1.16],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Non-HDL-C,1.01 [0.90-1.13],1.000,,Total-Cholesterol Minus HDL-C
LDL-FC,0.96 [0.86-1.08],1.000,,Free Cholesterol in LDL
Albumin,0.93 [0.83-1.04],1.000,,Albumin
HDL-FC,0.89 [0.79-1.01],1.000,,Free Cholesterol in HDL
M-LDL-FC%,0.87 [0.77-0.98],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Unsaturation,0.83 [0.73-0.93],1.000,,Degree of Unsaturation
