Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Phe,1.03 [0.99-1.08],1.000,,Phenylalanine
His,1.03 [0.98-1.08],1.000,,Histidine
Ala,1.02 [0.97-1.06],1.000,,Alanine
Gln,1.01 [0.96-1.06],1.000,,Glutamine
M-LDL-PL%,1.01 [0.97-1.06],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
VLDL-CE,0.98 [0.94-1.02],1.000,,Cholesteryl Esters in VLDL
LDL-CE,0.97 [0.92-1.01],1.000,,Cholesteryl Esters in LDL
M-LDL-FC%,0.95 [0.91-1.00],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Omega-6/Omega-3,0.95 [0.91-1.00],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Total-CE,0.94 [0.90-0.99],1.000,,Total-Esterified Cholesterol
