Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.28 [1.09-1.50],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-VLDL-TG%,1.21 [1.03-1.44],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
S-LDL-PL%,1.19 [1.01-1.40],1.000,,Phospholipids to Total-Lipids in Small LDL percentage
S-HDL-TG%,1.10 [0.93-1.30],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
S-HDL-FC%,1.02 [0.87-1.21],1.000,,Free Cholesterol to Total-Lipids in Small HDL percentage
M-LDL-PL%,0.98 [0.84-1.16],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-FC%,0.87 [0.74-1.03],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-FC%,0.81 [0.69-0.95],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,0.81 [0.69-0.94],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.81 [0.69-0.95],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
