Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,1.69 [1.40-2.05],0.020,*,Glycoprotein Acetyls
M-LDL-TG%,1.39 [1.15-1.68],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-PL%,1.09 [0.89-1.33],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
M-LDL-PL%,1.03 [0.85-1.25],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-VLDL-PL%,1.01 [0.81-1.25],1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.89 [0.72-1.11],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
S-HDL-C%,0.73 [0.61-0.89],1.000,,Cholesterol to Total-Lipids in Small HDL percentage
M-LDL-FC%,0.73 [0.59-0.89],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-LDL-C%,0.60 [0.49-0.72],0.030,*,Cholesterol to Total-Lipids in Large LDL percentage
Unsaturation,0.59 [0.48-0.73],0.328,,Degree of Unsaturation
