Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-HDL-PL%,1.38 [1.15-1.66],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
M-LDL-TG%,1.30 [1.10-1.55],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-TG%,1.18 [0.98-1.42],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
M-VLDL-TG%,1.06 [0.88-1.27],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
S-HDL-FC%,1.05 [0.88-1.26],1.000,,Free Cholesterol to Total-Lipids in Small HDL percentage
M-LDL-FC%,0.95 [0.79-1.16],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-FC%,0.93 [0.77-1.13],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.92 [0.76-1.12],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,0.92 [0.76-1.11],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-LDL-PL%,0.91 [0.77-1.08],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
